Source : Fit
Spectrum : 1

Wavelength	Psi	Delta
660.5265	16.983	78.467
660.0708	16.992	78.417
659.6151	17.001	78.366
659.1592	17.010	78.315
658.7032	17.019	78.264
658.2471	17.028	78.213
657.7909	17.037	78.162
657.3346	17.047	78.110
656.8782	17.056	78.059
656.4218	17.065	78.007
655.9651	17.074	77.955
655.5084	17.083	77.903
655.0516	17.093	77.851
654.5947	17.102	77.799
654.1377	17.111	77.747
653.6806	17.120	77.695
653.2234	17.130	77.642
652.7661	17.139	77.590
652.3087	17.148	77.537
651.8511	17.158	77.484
651.3936	17.167	77.431
650.9358	17.177	77.378
650.4780	17.186	77.325
650.0201	17.196	77.271
649.5620	17.205	77.218
649.1039	17.215	77.164
648.6457	17.224	77.111
648.1873	17.234	77.057
647.7289	17.243	77.003
647.2703	17.253	76.949
646.8117	17.262	76.894
646.3530	17.272	76.840
645.8941	17.281	76.786
645.4351	17.291	76.732
644.9761	17.301	76.678
644.5169	17.312	76.624
644.0577	17.322	76.570
643.5983	17.332	76.516
643.1389	17.342	76.462
642.6793	17.352	76.407
642.2196	17.362	76.353
641.7598	17.373	76.299
641.2999	17.384	76.246
640.8400	17.394	76.192
640.3799	17.405	76.138
639.9197	17.416	76.084
639.4594	17.426	76.029
638.9990	17.437	75.975
638.5385	17.448	75.920
638.0779	17.459	75.865
637.6172	17.469	75.811
637.1564	17.480	75.756
636.6954	17.491	75.700
636.2344	17.502	75.645
635.7733	17.512	75.590
635.3121	17.522	75.533
634.8508	17.532	75.476
634.3893	17.542	75.419
633.9278	17.552	75.362
633.4662	17.561	75.305
633.0044	17.571	75.247
632.5425	17.581	75.190
632.0806	17.591	75.132
631.6186	17.601	75.074
631.1564	17.611	75.016
630.6942	17.620	74.958
630.2318	17.630	74.900
629.7693	17.640	74.842
629.3068	17.650	74.783
628.8441	17.660	74.724
628.3813	17.670	74.664
627.9184	17.680	74.605
627.4554	17.690	74.545
626.9923	17.700	74.485
626.5291	17.710	74.426
626.0658	17.720	74.365
625.6024	17.731	74.304
625.1389	17.741	74.243
624.6753	17.751	74.182
624.2115	17.761	74.121
623.7477	17.772	74.060
623.2838	17.782	73.998
622.8198	17.792	73.936
622.3557	17.802	73.874
621.8914	17.813	73.812
621.4271	17.823	73.750
620.9626	17.833	73.687
620.4980	17.843	73.625
620.0334	17.854	73.562
619.5687	17.865	73.500
619.1038	17.876	73.439
618.6388	17.888	73.377
618.1737	17.899	73.315
617.7086	17.910	73.253
617.2433	17.922	73.191
616.7779	17.933	73.129
616.3124	17.945	73.066
615.8468	17.956	73.003
615.3810	17.967	72.940
614.9153	17.979	72.877
614.4492	17.990	72.814
613.9833	18.002	72.750
613.5172	18.013	72.687
613.0510	18.025	72.624
612.5847	18.037	72.560
612.1182	18.048	72.497
611.6516	18.060	72.433
611.1850	18.071	72.369
610.7183	18.083	72.305
610.2514	18.095	72.242
609.7844	18.106	72.178
609.3173	18.118	72.114
608.8502	18.130	72.050
608.3829	18.142	71.985
607.9156	18.153	71.921
607.4480	18.165	71.856
606.9804	18.177	71.791
606.5127	18.189	71.726
606.0449	18.201	71.661
605.5770	18.212	71.595
605.1089	18.224	71.530
604.6408	18.236	71.464
604.1726	18.248	71.398
603.7042	18.260	71.332
603.2358	18.272	71.265
602.7673	18.284	71.199
602.2986	18.296	71.132
601.8298	18.308	71.065
601.3610	18.320	70.998
600.8920	18.332	70.930
600.4229	18.344	70.863
599.9537	18.356	70.795
599.4844	18.368	70.727
599.0150	18.380	70.659
598.5455	18.393	70.590
598.0759	18.405	70.520
597.6062	18.417	70.450
597.1364	18.429	70.380
596.6664	18.441	70.310
596.1964	18.454	70.240
595.7263	18.466	70.169
595.2560	18.478	70.097
594.7857	18.491	70.025
594.3152	18.503	69.953
593.8447	18.515	69.880
593.3741	18.528	69.808
592.9032	18.540	69.735
592.4323	18.553	69.662
591.9613	18.565	69.589
591.4902	18.577	69.515
591.0190	18.590	69.441
590.5477	18.602	69.367
590.0763	18.614	69.295
589.6048	18.626	69.223
589.1331	18.639	69.151
588.6614	18.651	69.079
588.1896	18.663	69.006
587.7176	18.675	68.933
587.2455	18.687	68.860
586.7734	18.699	68.787
586.3011	18.711	68.713
585.8287	18.723	68.639
585.3563	18.736	68.565
584.8837	18.748	68.491
584.4109	18.761	68.417
583.9382	18.773	68.342
583.4652	18.786	68.267
582.9922	18.799	68.192
582.5191	18.812	68.116
582.0458	18.825	68.040
581.5725	18.838	67.964
581.0991	18.852	67.888
580.6255	18.865	67.812
580.1519	18.878	67.735
579.6780	18.892	67.658
579.2042	18.905	67.581
578.7303	18.919	67.503
578.2561	18.933	67.425
577.7819	18.946	67.347
577.3076	18.960	67.269
576.8332	18.973	67.190
576.3586	18.987	67.112
575.8840	19.002	67.033
575.4093	19.016	66.954
574.9344	19.031	66.875
574.4595	19.045	66.795
573.9844	19.060	66.715
573.5092	19.074	66.635
573.0339	19.089	66.555
572.5586	19.103	66.474
572.0831	19.118	66.393
571.6075	19.132	66.312
571.1318	19.147	66.230
570.6559	19.161	66.149
570.1801	19.175	66.067
569.7040	19.189	65.985
569.2278	19.203	65.903
568.7516	19.217	65.820
568.2753	19.230	65.738
567.7989	19.243	65.655
567.3222	19.257	65.572
566.8455	19.270	65.489
566.3687	19.284	65.405
565.8918	19.297	65.321
565.4149	19.310	65.237
564.9377	19.324	65.152
564.4605	19.337	65.067
563.9832	19.351	64.982
563.5057	19.364	64.896
563.0282	19.380	64.809
562.5505	19.395	64.722
562.0728	19.411	64.635
561.5948	19.426	64.547
561.1169	19.441	64.459
560.6388	19.457	64.371
560.1606	19.472	64.282
559.6823	19.487	64.193
559.2039	19.503	64.103
558.7253	19.518	64.013
558.2467	19.534	63.923
557.7679	19.549	63.833
557.2891	19.565	63.742
556.8102	19.580	63.651
556.3311	19.596	63.560
555.8519	19.611	63.468
555.3726	19.627	63.376
554.8932	19.642	63.284
554.4137	19.658	63.191
553.9341	19.674	63.098
553.4543	19.689	63.004
552.9745	19.705	62.911
552.4946	19.720	62.816
552.0145	19.736	62.722
551.5345	19.752	62.627
551.0541	19.767	62.532
550.5737	19.783	62.436
550.0933	19.798	62.341
549.6126	19.814	62.245
549.1320	19.829	62.148
548.6511	19.845	62.052
548.1702	19.860	61.954
547.6891	19.876	61.857
547.2080	19.892	61.759
546.7267	19.907	61.661
546.2454	19.923	61.562
545.7639	19.938	61.463
545.2823	19.953	61.364
544.8007	19.969	61.264
544.3188	19.984	61.164
543.8369	19.999	61.063
543.3549	20.015	60.963
542.8728	20.030	60.861
542.3905	20.045	60.760
541.9082	20.060	60.658
541.4257	20.075	60.555
540.9431	20.091	60.452
540.4604	20.106	60.349
539.9777	20.121	60.245
539.4948	20.136	60.141
539.0118	20.152	60.036
538.5286	20.170	59.932
538.0454	20.189	59.827
537.5621	20.207	59.721
537.0786	20.225	59.615
536.5950	20.244	59.509
536.1114	20.262	59.402
535.6276	20.281	59.295
535.1437	20.299	59.187
534.6597	20.318	59.079
534.1756	20.336	58.970
533.6913	20.354	58.860
533.2070	20.371	58.750
532.7226	20.389	58.640
532.2380	20.407	58.529
531.7534	20.424	58.417
531.2686	20.441	58.305
530.7837	20.458	58.193
530.2987	20.476	58.080
529.8136	20.493	57.966
529.3284	20.510	57.852
528.8430	20.527	57.737
528.3576	20.544	57.622
527.8720	20.561	57.507
527.3864	20.579	57.391
526.9006	20.597	57.275
526.4147	20.615	57.158
525.9287	20.634	57.041
525.4426	20.652	56.924
524.9564	20.670	56.806
524.4700	20.689	56.687
523.9836	20.707	56.568
523.4971	20.725	56.448
523.0104	20.744	56.327
522.5236	20.763	56.207
522.0367	20.782	56.085
521.5497	20.801	55.963
521.0626	20.819	55.841
520.5754	20.839	55.718
520.0881	20.858	55.595
519.6006	20.878	55.471
519.1131	20.897	55.347
518.6254	20.917	55.222
518.1377	20.937	55.096
517.6498	20.956	54.969
517.1618	20.976	54.842
516.6737	20.995	54.715
516.1855	21.015	54.587
515.6971	21.035	54.459
515.2087	21.056	54.330
514.7202	21.076	54.200
514.2314	21.096	54.070
513.7427	21.116	53.939
513.2538	21.136	53.807
512.7648	21.156	53.675
512.2757	21.176	53.542
511.7864	21.196	53.407
511.2971	21.216	53.272
510.8076	21.237	53.136
510.3181	21.257	53.000
509.8284	21.277	52.862
509.3386	21.298	52.723
508.8488	21.318	52.583
508.3587	21.338	52.443
507.8686	21.359	52.302
507.3784	21.379	52.160
506.8880	21.399	52.018
506.3976	21.420	51.875
505.9070	21.441	51.731
505.4163	21.463	51.588
504.9255	21.485	51.445
504.4346	21.507	51.300
503.9436	21.529	51.155
503.4525	21.551	51.009
502.9612	21.573	50.862
502.4698	21.595	50.714
501.9784	21.617	50.566
501.4868	21.639	50.416
500.9951	21.661	50.266
500.5033	21.683	50.115
500.0114	21.705	49.963
499.5193	21.727	49.810
499.0272	21.749	49.656
498.5349	21.771	49.502
498.0426	21.793	49.346
497.5501	21.816	49.190
497.0575	21.838	49.032
496.5648	21.860	48.874
496.0720	21.882	48.715
495.5790	21.904	48.554
495.0860	21.927	48.393
494.5928	21.949	48.231
494.0995	21.972	48.067
493.6062	21.994	47.903
493.1127	22.017	47.738
492.6190	22.039	47.571
492.1253	22.062	47.404
491.6315	22.085	47.237
491.1375	22.109	47.068
490.6435	22.133	46.899
490.1493	22.157	46.728
489.6550	22.182	46.558
489.1606	22.207	46.386
488.6661	22.232	46.214
488.1714	22.258	46.040
487.6767	22.283	45.865
487.1818	22.308	45.690
486.6869	22.334	45.513
486.1918	22.359	45.335
485.6966	22.386	45.157
485.2013	22.412	44.977
484.7058	22.439	44.797
484.2103	22.465	44.615
