Source : prueba_SiO2.P2.12h 05mn 44s
Spectrum : 1

Wavelength	Psi	Delta
687.2325	11.316	131.479
686.7828	11.326	131.473
686.3329	11.335	131.454
685.8830	11.345	131.439
685.4330	11.358	131.435
684.9828	11.369	131.424
684.5327	11.375	131.421
684.0823	11.383	131.403
683.6319	11.392	131.392
683.1813	11.400	131.376
682.7307	11.411	131.352
682.2800	11.419	131.353
681.8292	11.429	131.330
681.3782	11.436	131.307
680.9272	11.442	131.296
680.4761	11.450	131.279
680.0248	11.454	131.276
679.5735	11.462	131.256
679.1221	11.468	131.247
678.6705	11.473	131.241
678.2189	11.483	131.221
677.7672	11.492	131.192
677.3154	11.498	131.175
676.8634	11.506	131.164
676.4114	11.511	131.149
675.9592	11.518	131.116
675.5070	11.526	131.097
675.0547	11.530	131.087
674.6022	11.536	131.067
674.1497	11.544	131.055
673.6971	11.548	131.048
673.2443	11.555	131.049
672.7915	11.561	131.023
672.3386	11.566	131.013
671.8855	11.572	131.005
671.4324	11.578	130.989
670.9791	11.584	130.971
670.5258	11.589	130.944
670.0723	11.596	130.922
669.6188	11.601	130.897
669.1651	11.607	130.882
668.7114	11.613	130.862
668.2575	11.621	130.845
667.8035	11.626	130.828
667.3495	11.632	130.810
666.8953	11.637	130.798
666.4411	11.643	130.778
665.9868	11.647	130.764
665.5323	11.653	130.741
665.0777	11.660	130.726
664.6230	11.665	130.710
664.1683	11.669	130.699
663.7134	11.675	130.685
663.2584	11.679	130.668
662.8034	11.682	130.655
662.3482	11.687	130.647
661.8929	11.691	130.626
661.4376	11.695	130.608
660.9821	11.701	130.599
660.5265	11.704	130.597
660.0708	11.711	130.585
659.6151	11.717	130.576
659.1592	11.725	130.563
658.7032	11.730	130.556
658.2471	11.734	130.539
657.7909	11.737	130.542
657.3346	11.742	130.535
656.8782	11.748	130.530
656.4218	11.755	130.524
655.9651	11.760	130.520
655.5084	11.765	130.508
655.0516	11.769	130.501
654.5947	11.774	130.489
654.1377	11.780	130.490
653.6806	11.784	130.484
653.2234	11.789	130.483
652.7661	11.794	130.488
652.3087	11.798	130.491
651.8511	11.802	130.492
651.3936	11.809	130.496
650.9358	11.814	130.500
650.4780	11.822	130.497
650.0201	11.830	130.499
649.5620	11.836	130.499
649.1039	11.841	130.497
648.6457	11.845	130.501
648.1873	11.850	130.506
647.7289	11.855	130.495
647.2703	11.861	130.495
646.8117	11.866	130.481
646.3530	11.872	130.482
645.8941	11.878	130.479
645.4351	11.883	130.471
644.9761	11.891	130.473
644.5169	11.896	130.452
644.0577	11.902	130.434
643.5983	11.908	130.421
643.1389	11.916	130.409
642.6793	11.922	130.401
642.2196	11.930	130.378
641.7598	11.937	130.365
641.2999	11.945	130.345
640.8400	11.956	130.319
640.3799	11.964	130.302
639.9197	11.973	130.288
639.4594	11.981	130.283
638.9990	11.985	130.263
638.5385	11.993	130.250
638.0779	11.997	130.240
637.6172	12.002	130.224
637.1564	12.011	130.215
636.6954	12.017	130.200
636.2344	12.025	130.175
635.7733	12.032	130.148
635.3121	12.035	130.127
634.8508	12.043	130.111
634.3893	12.050	130.090
633.9278	12.062	130.070
633.4662	12.075	130.050
633.0044	12.084	130.043
632.5425	12.090	130.043
632.0806	12.097	130.032
631.6186	12.097	130.031
631.1564	12.101	130.028
630.6942	12.101	130.002
630.2318	12.100	129.973
629.7693	12.095	129.956
629.3068	12.104	129.928
628.8441	12.102	129.915
628.3813	12.116	129.903
627.9184	12.127	129.891
627.4554	12.142	129.908
626.9923	12.147	129.882
626.5291	12.145	129.880
626.0658	12.147	129.865
625.6024	12.152	129.860
625.1389	12.159	129.896
624.6753	12.170	129.900
624.2115	12.164	129.925
623.7477	12.163	129.945
623.2838	12.182	129.969
622.8198	12.187	129.954
622.3557	12.190	129.851
621.8914	12.187	129.761
621.4271	12.185	129.667
620.9626	12.175	129.551
620.4980	12.158	129.454
620.0334	12.156	129.355
619.5687	12.164	129.241
619.1038	12.160	129.155
618.6388	12.151	129.072
618.1737	12.150	128.987
617.7086	12.141	128.895
617.2433	12.134	128.810
616.7779	12.132	128.732
616.3124	12.126	128.672
615.8468	12.114	128.611
615.3810	12.112	128.537
614.9153	12.102	128.474
614.4492	12.094	128.405
613.9833	12.089	128.356
613.5172	12.085	128.301
613.0510	12.085	128.251
612.5847	12.083	128.212
612.1182	12.082	128.175
611.6516	12.082	128.137
611.1850	12.084	128.109
610.7183	12.085	128.079
610.2514	12.088	128.044
609.7844	12.090	128.018
609.3173	12.096	127.994
608.8502	12.103	127.976
608.3829	12.109	127.966
607.9156	12.117	127.951
607.4480	12.127	127.943
606.9804	12.138	127.949
606.5127	12.150	127.945
606.0449	12.162	127.954
605.5770	12.174	127.974
605.1089	12.189	127.992
604.6408	12.203	128.005
