# lams, psi_mean, delta_mean
868.501300 16.768686 82.375843
868.090900 21.312857 80.030265
867.680500 20.299044 80.979159
867.269900 17.184040 80.777456
866.859200 16.362571 80.063402
866.448500 15.218888 78.339172
866.037600 17.155035 74.832843
865.626700 17.670434 78.184344
865.215700 16.224732 80.322450
864.804600 16.739455 82.404533
864.393400 16.165255 84.262650
863.982100 18.229836 88.168751
863.570700 16.552040 86.652985
863.159300 11.739226 87.366332
862.747700 13.758735 82.390196
862.336100 14.124328 77.926690
861.924400 14.747302 74.477363
861.512600 15.140359 77.620651
861.100800 11.092003 79.073074
860.688800 9.764855 80.423186
860.276700 10.598793 80.490701
859.864600 11.596804 83.685513
859.452300 10.546339 77.777367
859.040000 11.409786 76.159512
858.627600 12.433349 75.174695
858.215100 13.895619 76.953803
857.802600 17.050552 79.861268
857.389900 19.311272 81.520175
856.977100 17.951853 81.250223
856.564300 17.319454 81.298339
856.151400 17.919076 81.597817
855.738300 16.780131 82.081992
855.325300 17.865012 82.173264
854.912000 18.823488 81.221792
854.498800 17.836473 80.214521
854.085400 18.290275 80.645261
853.671900 19.595059 80.165459
853.258400 19.486397 79.746404
852.844800 19.008847 79.275348
852.431100 17.505898 78.886959
852.017300 18.730844 78.727262
851.603400 17.333412 78.572065
851.189400 18.006517 78.393465
850.775300 20.007126 78.499929
850.361200 18.186783 77.982369
849.947000 18.895812 78.357253
849.532600 20.515606 79.043302
849.118200 21.434119 79.112957
848.703700 21.634872 78.967664
848.289100 21.613796 79.049258
847.874400 21.018583 78.778055
847.459700 21.362434 78.443135
847.044800 21.245838 78.288108
846.629800 21.307031 78.229571
846.214800 21.533666 77.772645
845.799700 21.717428 77.363839
845.384500 22.006828 77.405275
844.969200 21.977781 77.291705
844.553800 22.345211 77.103880
844.138300 22.434613 77.092025
843.722700 22.566803 77.193644
843.307100 22.736184 76.991508
842.891400 23.347503 77.144852
842.475500 23.532192 77.312599
842.059600 23.675054 77.620691
841.643600 23.996193 77.631606
841.227500 24.245199 77.649094
840.811300 24.153315 77.597862
840.395100 24.372462 77.706678
839.978700 24.227989 77.706150
839.562300 24.365672 77.785469
839.145700 24.255504 77.698234
838.729100 24.151953 77.542326
838.312400 24.310562 77.567763
837.895600 24.408673 77.441163
837.478700 24.631909 77.289333
837.061700 24.747021 77.108424
836.644700 25.104456 77.042233
836.227500 25.162305 76.892172
835.810200 25.329700 76.767370
835.392900 25.382224 76.727529
834.975500 25.441138 76.645943
834.557900 25.656122 76.625207
834.140300 25.530248 76.613315
833.722700 25.638908 76.573097
833.304900 25.696570 76.478752
832.887000 25.840591 76.390440
832.469100 25.684141 76.376641
832.051000 25.858636 76.329741
831.632900 25.968240 76.327406
831.214600 25.952297 76.224148
830.796300 26.176247 76.181384
830.377900 26.372530 76.117510
829.959400 26.461021 76.123014
829.540800 26.639289 76.054485
829.122100 26.588704 76.035452
828.703400 26.667389 76.001581
828.284500 26.608517 76.004241
827.865600 26.782734 75.941878
827.446500 26.822552 75.930167
827.027500 26.900540 75.904174
826.608200 27.004579 75.884295
826.188900 27.121917 75.855077
825.769500 27.154528 75.851858
825.350000 27.175207 75.862974
824.930500 27.218339 75.889903
824.510800 27.332107 75.855247
824.091100 27.442458 75.823434
823.671300 27.534698 75.789738
823.251300 27.612602 75.804955
822.831300 27.664024 75.811235
822.411200 27.841229 75.832128
821.991000 27.908934 75.886094
821.570700 27.912155 75.881005
821.150300 27.996233 75.888936
820.729900 28.216255 75.887374
820.309300 28.327353 75.911745
819.888600 28.270852 75.910733
819.467900 28.355318 75.899532
819.047100 28.498221 75.915814
818.626200 28.617110 75.909607
818.205100 28.687957 75.891269
817.784100 28.800433 75.884812
817.362900 28.857602 75.907431
816.941600 29.000109 75.945349
816.520200 29.152949 75.935883
816.098800 29.306313 75.950680
815.677200 29.466444 75.910923
815.255600 29.469755 75.926175
814.833800 29.588936 75.953238
814.412000 29.728462 75.936542
813.990100 29.867625 75.981723
813.568100 29.904210 76.008076
813.146000 29.949855 75.982603
812.723800 29.992726 75.998849
812.301500 30.240712 75.961734
811.879200 30.218186 76.016904
811.456700 30.289651 76.021881
811.034100 30.282389 76.018486
810.611500 30.399040 76.093448
810.188800 30.463358 76.072245
809.765900 30.533380 76.035049
809.343000 30.558855 76.021366
808.920000 30.633424 75.958263
