# lams, psi_mean, delta_mean
880.365800 45.000000 330.439173
879.957900 45.000000 316.738226
879.549900 45.000000 136.776674
879.141800 45.000000 126.997916
878.733600 23.647369 120.081107
878.325300 21.681014 134.836945
877.917000 14.163314 128.409813
877.508500 10.650622 119.847913
877.100000 10.511957 103.145445
876.691500 11.775412 86.498951
876.282800 16.067034 77.892278
875.874000 28.706836 65.472792
875.465100 18.776815 80.461283
875.056200 22.643130 86.263263
874.647200 19.335008 120.801936
874.238000 25.352269 304.783496
873.828900 13.342836 92.494559
873.419600 12.189095 95.544477
873.010200 14.625353 95.205576
872.600700 14.122768 96.113039
872.191200 18.483056 84.915872
871.781600 14.083446 85.138616
871.371800 12.168685 79.250214
870.962000 4.867860 100.479302
870.552100 2.722590 187.029655
870.142200 3.077413 191.228185
869.732100 4.390358 115.464421
869.321900 8.350855 93.343280
868.911700 13.001913 84.780685
868.501300 17.162282 80.405934
868.090900 21.769056 78.069203
867.680500 20.657258 79.064289
867.269900 17.551110 78.908859
866.859200 16.711986 78.268271
866.448500 15.468932 76.517517
866.037600 17.423327 73.043958
865.626700 17.998515 76.402662
865.215700 16.562665 78.571218
864.804600 17.138499 80.495587
864.393400 16.500950 82.308616
863.982100 18.579741 86.165314
863.570700 16.955658 84.636847
863.159300 12.135487 85.379394
862.747700 14.173968 80.652736
862.336100 14.478744 76.318800
861.924400 15.058728 73.017266
861.512600 15.485690 76.236493
861.100800 11.367888 77.924329
860.688800 10.012736 79.126712
860.276700 10.858053 78.852337
859.864600 11.900364 81.976716
859.452300 10.837238 75.883740
859.040000 11.734112 74.182006
858.627600 12.810282 73.307017
858.215100 14.226468 75.070235
857.802600 17.354632 78.103966
857.389900 19.599070 79.874138
856.977100 18.141506 79.504492
856.564300 17.403003 79.482642
856.151400 18.002569 79.775965
855.738300 16.879031 80.296241
855.325300 17.881905 80.413310
854.912000 18.864522 79.475402
854.498800 17.980133 78.380523
854.085400 18.401965 78.806983
853.671900 19.712544 78.436990
853.258400 19.716147 77.987251
852.844800 19.153473 77.246017
852.431100 17.654631 76.839816
852.017300 18.974593 76.568989
851.603400 17.575055 76.199175
851.189400 18.296023 75.844713
850.775300 20.328095 76.048931
850.361200 18.543305 75.631915
849.947000 19.246580 76.077843
849.532600 20.896077 76.819129
849.118200 21.802449 77.037617
848.703700 21.991231 76.895367
848.289100 21.941481 77.096681
847.874400 21.304581 76.925328
847.459700 21.640714 76.613942
847.044800 21.543823 76.388443
846.629800 21.600832 76.258233
846.214800 21.782952 75.873425
845.799700 21.881891 75.489551
845.384500 22.082381 75.526820
844.969200 22.315527 75.321484
844.553800 22.710779 75.020896
844.138300 22.683553 75.158999
843.722700 22.850440 75.430903
843.307100 23.253891 75.395230
842.891400 23.668140 75.432284
842.475500 24.054600 75.657425
842.059600 24.283744 75.639580
841.643600 24.460347 75.560704
841.227500 24.520041 75.731774
840.811300 24.252779 75.805008
840.395100 24.413037 75.766218
839.978700 24.518316 75.779547
839.562300 24.710049 75.944240
839.145700 24.543059 75.822224
838.729100 24.392712 75.622250
838.312400 24.515290 75.637264
837.895600 24.607634 75.516675
837.478700 24.839960 75.343939
837.061700 24.986520 75.176435
836.644700 25.360390 75.125179
836.227500 25.485574 74.987894
835.810200 25.675711 74.876829
835.392900 25.716035 74.848422
834.975500 25.755360 74.759434
834.557900 26.010253 74.752213
834.140300 25.872157 74.745969
833.722700 25.989082 74.702227
833.304900 26.057553 74.607714
832.887000 26.198961 74.504574
832.469100 26.024934 74.491693
832.051000 26.193828 74.442076
831.632900 26.299527 74.442764
831.214600 26.272066 74.339377
830.796300 26.510631 74.291671
830.377900 26.694035 74.212428
829.959400 26.760044 74.219336
829.540800 26.938303 74.140833
829.122100 26.888820 74.127154
828.703400 26.979958 74.086366
828.284500 26.922364 74.090442
827.865600 27.102581 74.027727
827.446500 27.141103 74.020354
827.027500 27.208611 73.995541
826.608200 27.315325 73.979902
826.188900 27.436208 73.946765
825.769500 27.467585 73.941239
825.350000 27.485477 73.953559
824.930500 27.511937 73.971490
