Source : Fit
Spectrum : 1

Wavelength	Psi	Delta
725.5388	42.737	75.754
725.0975	42.777	75.765
724.6562	42.817	75.775
724.2147	42.857	75.786
723.7732	42.897	75.797
723.3315	42.937	75.808
722.8898	42.977	75.819
722.4479	43.017	75.830
722.0060	43.058	75.841
721.5640	43.099	75.852
721.1218	43.140	75.863
720.6796	43.180	75.874
720.2373	43.221	75.885
719.7949	43.262	75.896
719.3524	43.304	75.907
718.9097	43.345	75.918
718.4670	43.387	75.930
718.0242	43.428	75.941
717.5813	43.470	75.952
717.1383	43.512	75.964
716.6952	43.554	75.975
716.2520	43.596	75.986
715.8087	43.639	75.997
715.3653	43.681	76.009
714.9218	43.724	76.020
714.4782	43.766	76.031
714.0345	43.809	76.043
713.5907	43.852	76.054
713.1469	43.895	76.066
712.7028	43.939	76.077
712.2588	43.982	76.089
711.8146	44.026	76.101
711.3703	44.069	76.113
710.9259	44.113	76.125
710.4814	44.157	76.137
710.0369	44.202	76.149
709.5922	44.246	76.161
709.1474	44.291	76.174
708.7026	44.335	76.186
708.2576	44.381	76.199
707.8125	44.426	76.212
707.3674	44.473	76.225
706.9221	44.519	76.239
706.4767	44.565	76.252
706.0313	44.612	76.266
705.5857	44.659	76.279
705.1401	44.705	76.293
704.6943	44.753	76.307
704.2484	44.799	76.321
703.8025	44.846	76.335
703.3564	44.893	76.350
702.9103	44.940	76.364
702.4641	44.987	76.379
702.0177	45.034	76.394
701.5712	45.082	76.409
701.1247	45.129	76.424
700.6780	45.177	76.439
700.2313	45.225	76.454
699.7844	45.274	76.470
699.3375	45.322	76.485
698.8904	45.371	76.501
698.4433	45.420	76.517
697.9961	45.469	76.533
697.5488	45.518	76.549
697.1013	45.568	76.565
696.6537	45.618	76.582
696.2061	45.667	76.598
695.7584	45.718	76.615
695.3105	45.768	76.632
694.8626	45.818	76.649
694.4146	45.869	76.666
693.9664	45.920	76.684
693.5182	45.971	76.701
693.0699	46.022	76.719
692.6215	46.073	76.736
692.1729	46.125	76.754
691.7243	46.177	76.772
691.2756	46.228	76.790
690.8267	46.281	76.808
690.3778	46.333	76.826
689.9288	46.385	76.845
689.4797	46.438	76.863
689.0304	46.491	76.882
688.5811	46.544	76.900
688.1317	46.597	76.918
687.6821	46.651	76.936
687.2325	46.704	76.954
686.7828	46.758	76.972
686.3329	46.812	76.991
685.8830	46.866	77.009
685.4330	46.921	77.028
684.9828	46.975	77.047
684.5327	47.030	77.066
684.0823	47.085	77.085
683.6319	47.141	77.104
683.1813	47.196	77.123
682.7307	47.252	77.142
682.2800	47.308	77.162
681.8292	47.364	77.181
681.3782	47.420	77.201
680.9272	47.477	77.222
680.4761	47.534	77.242
680.0248	47.591	77.263
679.5735	47.649	77.284
679.1221	47.706	77.305
678.6705	47.764	77.327
678.2189	47.822	77.348
677.7672	47.881	77.370
677.3154	47.939	77.392
676.8634	47.998	77.414
676.4114	48.057	77.437
675.9592	48.117	77.460
675.5070	48.176	77.483
675.0547	48.236	77.506
674.6022	48.296	77.530
674.1497	48.357	77.553
673.6971	48.417	77.577
673.2443	48.478	77.601
672.7915	48.539	77.625
672.3386	48.600	77.649
671.8855	48.662	77.673
671.4324	48.724	77.697
670.9791	48.786	77.722
670.5258	48.848	77.747
670.0723	48.911	77.771
669.6188	48.973	77.795
669.1651	49.036	77.819
668.7114	49.099	77.844
668.2575	49.163	77.868
667.8035	49.227	77.893
667.3495	49.291	77.917
666.8953	49.355	77.942
666.4411	49.419	77.967
665.9868	49.484	77.992
665.5323	49.550	78.018
665.0777	49.615	78.043
664.6230	49.681	78.069
664.1683	49.747	78.094
663.7134	49.814	78.120
663.2584	49.880	78.146
662.8034	49.947	78.172
662.3482	50.015	78.199
661.8929	50.082	78.225
661.4376	50.150	78.252
660.9821	50.218	78.279
660.5265	50.287	78.306
660.0708	50.355	78.333
659.6151	50.425	78.360
659.1592	50.494	78.387
658.7032	50.564	78.415
658.2471	50.634	78.443
657.7909	50.704	78.470
657.3346	50.774	78.498
656.8782	50.845	78.527
656.4218	50.917	78.555
655.9651	50.988	78.584
655.5084	51.060	78.612
655.0516	51.132	78.641
654.5947	51.205	78.670
654.1377	51.277	78.700
653.6806	51.350	78.729
653.2234	51.424	78.759
652.7661	51.498	78.788
652.3087	51.572	78.818
651.8511	51.646	78.849
651.3936	51.721	78.880
650.9358	51.796	78.910
650.4780	51.872	78.941
650.0201	51.948	78.972
649.5620	52.024	79.004
649.1039	52.101	79.035
648.6457	52.178	79.067
648.1873	52.255	79.099
647.7289	52.332	79.131
647.2703	52.410	79.163
646.8117	52.489	79.196
646.3530	52.567	79.229
645.8941	52.646	79.262
645.4351	52.726	79.296
644.9761	52.806	79.330
644.5169	52.886	79.365
644.0577	52.966	79.400
643.5983	53.047	79.435
643.1389	53.128	79.471
642.6793	53.210	79.507
642.2196	53.292	79.543
641.7598	53.374	79.581
641.2999	53.457	79.618
640.8400	53.540	79.656
640.3799	53.624	79.695
639.9197	53.708	79.733
639.4594	53.792	79.772
638.9990	53.877	79.811
638.5385	53.962	79.850
638.0779	54.048	79.889
637.6172	54.133	79.929
637.1564	54.220	79.969
636.6954	54.306	80.009
636.2344	54.394	80.049
635.7733	54.481	80.090
635.3121	54.569	80.128
634.8508	54.657	80.167
634.3893	54.745	80.206
633.9278	54.834	80.245
633.4662	54.923	80.284
633.0044	55.013	80.324
632.5425	55.103	80.363
632.0806	55.194	80.404
631.6186	55.285	80.444
631.1564	55.376	80.484
630.6942	55.468	80.525
630.2318	55.560	80.566
629.7693	55.653	80.608
629.3068	55.746	80.649
628.8441	55.840	80.691
628.3813	55.934	80.733
627.9184	56.029	80.776
627.4554	56.124	80.819
626.9923	56.220	80.862
626.5291	56.316	80.905
626.0658	56.413	80.949
625.6024	56.510	80.993
625.1389	56.608	81.037
624.6753	56.706	81.081
624.2115	56.805	81.126
623.7477	56.904	81.171
623.2838	57.004	81.216
622.8198	57.104	81.262
622.3557	57.205	81.308
621.8914	57.306	81.354
621.4271	57.407	81.401
620.9626	57.510	81.448
620.4980	57.612	81.495
620.0334	57.715	81.542
619.5687	57.819	81.592
619.1038	57.924	81.644
618.6388	58.028	81.695
618.1737	58.134	81.747
617.7086	58.239	81.800
617.2433	58.346	81.853
616.7779	58.453	81.906
616.3124	58.560	81.959
615.8468	58.668	82.013
615.3810	58.777	82.067
614.9153	58.886	82.122
614.4492	58.995	82.177
613.9833	59.105	82.232
