Source : TiO2_SiO2_Si.D1.14h 06mn 27s.spe
Spectrum : 1

Wavelength	Psi	Delta
762.6934	47.029	45.955
762.2603	47.091	45.883
761.8271	47.126	45.824
761.3938	47.196	45.754
760.9604	47.256	45.670
760.5269	47.298	45.609
760.0933	47.351	45.532
759.6597	47.397	45.450
759.2259	47.453	45.402
758.7921	47.493	45.351
758.3581	47.551	45.264
757.9240	47.608	45.192
757.4899	47.660	45.126
757.0556	47.723	45.064
756.6213	47.770	44.996
756.1868	47.834	44.907
755.7523	47.870	44.850
755.3177	47.916	44.776
754.8830	47.977	44.718
754.4482	48.032	44.661
754.0132	48.082	44.605
753.5782	48.113	44.528
753.1431	48.159	44.456
752.7079	48.205	44.385
752.2726	48.260	44.309
751.8373	48.317	44.235
751.4018	48.371	44.132
750.9662	48.423	44.055
750.5306	48.480	43.989
750.0948	48.535	43.898
749.6589	48.578	43.814
749.2230	48.631	43.732
748.7869	48.683	43.662
748.3508	48.725	43.574
747.9146	48.753	43.518
747.4782	48.805	43.459
747.0417	48.846	43.381
746.6052	48.894	43.293
746.1686	48.939	43.198
745.7319	48.997	43.099
745.2950	49.038	43.014
744.8582	49.092	42.907
744.4211	49.132	42.829
743.9841	49.160	42.754
743.5468	49.216	42.652
743.1096	49.266	42.574
742.6722	49.312	42.508
742.2347	49.364	42.435
741.7971	49.418	42.337
741.3594	49.468	42.251
740.9216	49.509	42.173
740.4838	49.561	42.088
740.0458	49.610	42.019
739.6077	49.653	41.947
739.1696	49.694	41.857
738.7313	49.738	41.774
738.2930	49.789	41.675
737.8545	49.834	41.582
737.4160	49.877	41.491
736.9773	49.938	41.405
736.5386	49.995	41.317
736.0997	50.048	41.239
735.6608	50.097	41.154
735.2218	50.146	41.070
734.7827	50.197	41.003
734.3434	50.241	40.904
733.9041	50.292	40.797
733.4647	50.342	40.700
733.0252	50.396	40.618
732.5856	50.441	40.507
732.1459	50.499	40.408
731.7061	50.565	40.317
731.2662	50.611	40.235
730.8262	50.660	40.141
730.3861	50.725	40.059
729.9459	50.781	39.957
729.5057	50.847	39.857
729.0653	50.906	39.733
728.6248	50.952	39.637
728.1843	51.000	39.540
727.7436	51.060	39.438
727.3028	51.112	39.349
726.8619	51.166	39.226
726.4210	51.216	39.123
725.9799	51.267	39.013
725.5388	51.338	38.885
725.0975	51.398	38.758
724.6561	51.456	38.643
724.2147	51.517	38.530
723.7732	51.572	38.418
723.3315	51.634	38.309
722.8898	51.689	38.170
722.4479	51.743	38.053
722.0060	51.797	37.933
721.5640	51.864	37.787
721.1218	51.921	37.664
720.6796	51.972	37.545
720.2373	52.034	37.413
719.7949	52.085	37.308
719.3524	52.136	37.184
718.9097	52.192	37.057
718.4670	52.250	36.922
718.0242	52.304	36.773
717.5813	52.368	36.624
717.1383	52.434	36.481
716.6952	52.494	36.335
716.2520	52.553	36.199
715.8087	52.615	36.038
715.3653	52.674	35.892
714.9218	52.735	35.765
714.4782	52.790	35.621
714.0345	52.847	35.457
713.5907	52.902	35.312
713.1469	52.971	35.157
712.7028	53.031	35.003
712.2588	53.082	34.850
711.8146	53.139	34.690
711.3703	53.205	34.532
710.9259	53.260	34.362
710.4814	53.316	34.206
710.0369	53.373	34.050
709.5922	53.428	33.889
709.1474	53.480	33.733
708.7026	53.537	33.572
708.2576	53.595	33.414
707.8125	53.650	33.257
707.3674	53.717	33.089
706.9221	53.776	32.922
706.4767	53.839	32.750
706.0313	53.900	32.565
705.5857	53.958	32.394
705.1401	54.012	32.224
704.6943	54.068	32.056
704.2484	54.128	31.884
703.8025	54.185	31.713
703.3564	54.236	31.525
702.9103	54.293	31.353
702.4641	54.354	31.164
702.0177	54.409	30.985
701.5712	54.464	30.808
701.1247	54.517	30.634
700.6780	54.577	30.457
700.2313	54.630	30.277
699.7844	54.678	30.094
699.3375	54.732	29.915
698.8904	54.784	29.729
698.4433	54.837	29.546
697.9961	54.892	29.342
697.5488	54.955	29.145
697.1013	55.009	28.958
696.6537	55.066	28.769
696.2061	55.122	28.569
695.7584	55.179	28.382
695.3105	55.238	28.187
694.8626	55.293	27.989
694.4146	55.348	27.796
693.9664	55.403	27.603
693.5182	55.446	27.409
693.0699	55.501	27.211
692.6215	55.548	27.018
692.1729	55.601	26.815
691.7243	55.655	26.610
691.2756	55.711	26.404
690.8267	55.761	26.200
690.3778	55.807	25.988
689.9288	55.857	25.775
689.4797	55.911	25.564
689.0304	55.966	25.361
688.5811	56.014	25.157
688.1317	56.063	24.947
687.6821	56.109	24.742
687.2325	56.157	24.521
686.7828	56.208	24.309
686.3329	56.254	24.095
685.8830	56.306	23.882
685.4330	56.360	23.669
684.9828	56.411	23.447
684.5327	56.459	23.235
684.0823	56.511	23.009
683.6319	56.562	22.788
683.1813	56.610	22.569
682.7307	56.659	22.333
682.2800	56.714	22.107
681.8292	56.770	21.871
681.3782	56.821	21.644
680.9272	56.870	21.413
680.4761	56.924	21.180
680.0248	56.972	20.945
679.5735	57.017	20.713
679.1221	57.074	20.477
678.6705	57.122	20.245
678.2189	57.165	20.013
677.7672	57.205	19.773
677.3154	57.249	19.537
676.8634	57.290	19.297
676.4114	57.338	19.060
675.9592	57.381	18.813
675.5070	57.423	18.572
675.0547	57.469	18.336
674.6022	57.515	18.092
674.1497	57.555	17.845
673.6971	57.596	17.600
673.2443	57.634	17.357
672.7915	57.677	17.107
672.3386	57.720	16.858
671.8855	57.760	16.610
671.4324	57.797	16.355
670.9791	57.833	16.102
670.5258	57.873	15.835
670.0723	57.909	15.575
669.6188	57.952	15.317
669.1651	57.985	15.060
668.7114	58.016	14.804
668.2575	58.046	14.543
667.8035	58.078	14.281
667.3495	58.111	14.011
666.8953	58.141	13.747
666.4411	58.170	13.481
665.9868	58.198	13.222
665.5323	58.221	12.949
665.0777	58.247	12.677
664.6230	58.275	12.398
664.1683	58.303	12.126
663.7134	58.327	11.853
663.2584	58.350	11.576
662.8034	58.371	11.292
662.3482	58.389	11.018
661.8929	58.408	10.738
661.4376	58.429	10.458
660.9821	58.453	10.180
660.5265	58.473	9.901
660.0708	58.493	9.623
659.6151	58.509	9.336
659.1592	58.528	9.051
658.7032	58.540	8.766
658.2471	58.552	8.477
657.7909	58.563	8.190
657.3346	58.575	7.904
656.8782	58.584	7.621
656.4218	58.595	7.328
655.9651	58.607	7.033
655.5084	58.617	6.738
655.0516	58.629	6.440
654.5947	58.632	6.149
654.1377	58.630	5.854
653.6806	58.635	5.554
653.2234	58.644	5.256
652.7661	58.647	4.957
652.3087	58.653	4.655
651.8511	58.652	4.357
651.3936	58.644	4.058
650.9358	58.640	3.757
650.4780	58.639	3.460
650.0201	58.639	3.156
649.5620	58.641	2.860
649.1039	58.642	2.549
648.6457	58.640	2.236
648.1873	58.637	1.928
647.7289	58.628	1.615
647.2703	58.622	1.311
646.8117	58.612	0.989
646.3530	58.606	0.681
645.8941	58.597	0.372
645.4351	58.587	0.055
644.9761	58.575	359.750
644.5169	58.560	359.425
644.0577	58.544	359.108
643.5983	58.530	358.791
643.1389	58.513	358.489
642.6793	58.493	358.178
642.2196	58.475	357.862
641.7598	58.458	357.546
641.2999	58.435	357.227
640.8400	58.415	356.906
640.3799	58.387	356.584
639.9197	58.360	356.258
639.4594	58.333	355.943
638.9990	58.312	355.617
638.5385	58.281	355.296
638.0779	58.257	354.978
637.6172	58.228	354.662
637.1564	58.196	354.345
636.6954	58.164	354.032
636.2344	58.131	353.706
635.7733	58.102	353.396
635.3121	58.067	353.072
634.8508	58.024	352.743
634.3893	57.988	352.423
633.9278	57.941	352.103
633.4662	57.902	351.777
633.0044	57.863	351.456
632.5425	57.824	351.151
632.0806	57.783	350.836
631.6186	57.743	350.545
631.1564	57.703	350.239
630.6942	57.670	349.921
630.2318	57.614	349.590
629.7693	57.559	349.272
629.3068	57.501	348.942
628.8441	57.451	348.634
628.3813	57.397	348.311
627.9184	57.338	347.982
627.4554	57.281	347.678
626.9923	57.222	347.364
626.5291	57.177	347.068
626.0658	57.106	346.753
625.6024	57.051	346.443
625.1389	56.996	346.167
624.6753	56.989	345.900
624.2115	56.928	345.613
623.7477	56.856	345.309
623.2838	56.750	344.991
622.8198	56.639	344.659
622.3557	56.501	344.240
621.8914	56.399	343.848
621.4271	56.301	343.455
620.9626	56.229	343.061
