Source : SiO2_2mm_muestra2.M1.12h 02mn 31s.spe
Spectrum : 1

Wavelength	Psi	Delta
836.6447	44.152	75.372
836.2275	44.665	75.253
835.8102	45.327	75.282
835.3929	46.101	75.320
834.9755	46.870	75.372
834.5579	47.391	75.410
834.1403	48.052	75.476
833.7227	48.725	75.501
833.3049	49.457	75.561
832.8870	50.167	75.498
832.4691	50.995	75.600
832.0510	51.692	75.629
831.6329	52.498	75.713
831.2146	53.407	75.764
830.7963	54.075	75.880
830.3779	54.878	75.902
829.9594	55.673	75.983
829.5408	56.553	76.016
829.1221	57.480	76.133
828.7034	58.396	76.146
828.2845	59.281	76.342
827.8656	60.157	76.403
827.4465	60.998	76.597
827.0275	62.005	76.558
826.6082	62.954	76.668
826.1889	63.873	76.663
825.7695	64.906	76.775
825.3500	65.983	76.836
824.9305	66.935	76.912
824.5108	67.993	76.789
824.0911	68.934	76.801
823.6713	70.035	76.678
823.2513	70.948	76.708
822.8313	71.944	76.625
822.4112	72.939	76.382
821.9910	73.966	76.061
821.5707	75.055	75.675
821.1503	76.070	75.287
820.7299	77.019	74.706
820.3093	78.158	73.824
819.8886	79.273	72.886
819.4679	80.446	71.436
819.0471	81.631	69.411
818.6262	82.828	66.675
818.2051	84.063	62.282
817.7841	85.206	56.057
817.3629	86.344	45.569
816.9416	87.223	27.014
816.5202	87.569	354.365
816.0988	87.057	323.365
815.6772	86.127	306.978
815.2556	84.929	296.612
814.8338	83.718	290.910
814.4120	82.386	287.200
813.9901	81.180	284.752
813.5681	79.995	282.852
813.1460	78.598	281.281
812.7238	77.255	280.005
812.3015	75.880	279.320
811.8792	74.561	278.500
811.4567	73.267	277.938
811.0341	72.114	277.578
810.6115	70.820	277.197
810.1888	69.559	276.945
809.7659	68.343	276.730
809.3430	67.063	276.579
808.9200	65.887	276.517
808.4969	64.731	276.467
808.0737	63.581	276.422
807.6505	62.391	276.405
807.2271	61.255	276.392
806.8036	60.166	276.449
806.3801	59.091	276.455
805.9564	57.997	276.529
805.5327	56.931	276.587
805.1089	55.920	276.634
804.6850	54.957	276.714
804.2610	54.069	276.797
803.8369	53.190	276.891
803.4127	52.323	277.027
802.9884	51.458	277.140
802.5640	50.600	277.257
802.1396	49.862	277.360
801.7150	49.045	277.483
801.2903	48.230	277.571
800.8657	47.461	277.680
800.4408	46.726	277.762
800.0159	46.040	277.862
799.5909	45.325	277.965
799.1658	44.684	278.083
798.7406	44.042	278.183
798.3153	43.370	278.285
797.8899	42.847	278.337
797.4644	42.253	278.407
797.0389	41.703	278.467
796.6132	41.147	278.527
796.1875	40.621	278.530
795.7617	40.129	278.571
795.3357	39.553	278.589
794.9097	38.909	278.588
794.4836	38.374	278.563
794.0574	37.852	278.570
793.6310	37.373	278.566
793.2047	36.845	278.486
792.7782	36.487	278.427
792.3516	36.071	278.395
791.9249	35.624	278.340
791.4982	35.156	278.263
791.0714	34.674	278.184
790.6444	34.270	278.084
790.2173	33.839	277.959
789.7902	33.414	277.847
789.3630	33.019	277.720
788.9357	32.655	277.590
788.5083	32.343	277.432
788.0807	32.000	277.293
787.6532	31.598	277.126
787.2255	31.228	276.961
786.7977	30.874	276.740
786.3699	30.559	276.541
785.9419	30.227	276.337
785.5139	29.896	276.106
785.0857	29.547	275.874
784.6575	29.243	275.610
784.2291	28.931	275.381
783.8007	28.615	275.124
783.3722	28.319	274.851
782.9435	28.021	274.554
782.5148	27.716	274.261
782.0861	27.408	273.989
781.6572	27.116	273.696
781.2282	26.787	273.377
780.7991	26.497	273.054
780.3699	26.191	272.728
779.9407	25.879	272.372
779.5113	25.573	271.989
779.0818	25.286	271.586
778.6523	25.007	271.164
778.2227	24.720	270.738
777.7930	24.427	270.303
777.3632	24.129	269.875
776.9332	23.839	269.424
776.5032	23.543	268.934
776.0731	23.249	268.459
775.6429	22.965	267.959
775.2126	22.680	267.437
774.7822	22.401	266.902
774.3517	22.099	266.389
773.9212	21.807	265.837
773.4905	21.519	265.290
773.0598	21.225	264.701
772.6289	20.941	264.083
772.1980	20.662	263.443
771.7669	20.364	262.798
771.3358	20.064	262.143
770.9046	19.764	261.464
770.4733	19.472	260.759
770.0419	19.177	260.052
769.6104	18.883	259.327
769.1787	18.581	258.588
768.7471	18.284	257.831
768.3152	18.006	257.070
767.8834	17.716	256.214
767.4514	17.436	255.359
767.0193	17.135	254.464
766.5872	16.846	253.560
766.1549	16.548	252.579
765.7225	16.246	251.612
765.2901	15.959	250.598
764.8575	15.659	249.577
764.4249	15.363	248.519
763.9922	15.075	247.456
763.5593	14.801	246.341
763.1264	14.512	245.169
762.6934	14.220	243.921
762.2603	13.931	242.655
761.8271	13.647	241.332
761.3938	13.375	239.979
760.9604	13.102	238.551
760.5269	12.819	237.092
760.0933	12.548	235.601
759.6597	12.284	234.046
759.2259	12.015	232.420
758.7921	11.747	230.771
758.3581	11.492	228.981
757.9240	11.237	227.072
757.4899	10.989	225.157
757.0556	10.741	223.170
756.6213	10.515	221.094
756.1868	10.295	218.911
755.7523	10.077	216.700
755.3177	9.868	214.368
754.8830	9.665	211.895
754.4482	9.485	209.398
754.0132	9.307	206.750
753.5782	9.145	204.030
753.1431	8.999	201.220
752.7079	8.864	198.307
752.2726	8.756	195.280
751.8373	8.657	192.194
751.4018	8.584	189.126
750.9662	8.525	186.037
750.5306	8.491	182.868
750.0948	8.472	179.584
749.6589	8.474	176.272
749.2230	8.493	172.978
748.7869	8.531	169.799
748.3508	8.594	166.642
747.9146	8.670	163.572
747.4782	8.770	160.468
747.0417	8.885	157.407
746.6052	9.020	154.398
746.1686	9.175	151.578
745.7319	9.338	148.853
745.2950	9.518	146.131
744.8582	9.718	143.531
744.4211	9.928	140.969
743.9841	10.145	138.576
743.5468	10.381	136.248
743.1096	10.622	134.012
742.6722	10.878	131.857
742.2347	11.134	129.780
741.7971	11.408	127.759
741.3594	11.684	125.830
740.9216	11.971	123.958
740.4838	12.261	122.159
740.0458	12.554	120.494
739.6077	12.843	118.899
739.1696	13.145	117.385
738.7313	13.445	115.883
738.2930	13.756	114.424
737.8545	14.066	113.013
737.4160	14.382	111.652
736.9773	14.703	110.321
736.5386	15.020	109.067
736.0997	15.340	107.846
735.6608	15.659	106.686
735.2218	15.976	105.553
734.7827	16.299	104.464
734.3434	16.633	103.387
733.9041	16.966	102.342
733.4647	17.295	101.313
733.0252	17.632	100.325
732.5856	17.973	99.388
732.1459	18.300	98.465
731.7061	18.636	97.563
731.2662	18.974	96.699
730.8262	19.313	95.868
730.3861	19.645	95.068
729.9459	19.986	94.269
729.5057	20.328	93.483
729.0653	20.659	92.714
728.6248	20.987	91.974
728.1843	21.322	91.252
727.7436	21.659	90.557
727.3028	21.997	89.889
726.8619	22.320	89.221
726.4210	22.652	88.582
725.9799	22.977	87.966
725.5388	23.326	87.350
725.0975	23.661	86.760
724.6561	24.003	86.181
724.2147	24.333	85.628
723.7732	24.674	85.076
723.3315	25.007	84.549
722.8898	25.344	84.028
722.4479	25.701	83.546
722.0060	26.054	83.070
721.5640	26.409	82.605
721.1218	26.753	82.166
720.6796	27.095	81.746
720.2373	27.467	81.336
719.7949	27.844	80.957
719.3524	28.215	80.593
718.9097	28.595	80.221
718.4670	28.936	79.858
718.0242	29.327	79.541
717.5813	29.758	79.235
717.1383	30.190	78.945
716.6952	30.613	78.637
716.2520	30.989	78.338
715.8087	31.368	78.024
715.3653	31.792	77.785
714.9218	32.208	77.564
714.4782	32.672	77.318
714.0345	33.154	77.181
713.5907	33.657	77.051
713.1469	34.136	76.962
712.7028	34.598	76.832
712.2588	35.057	76.738
711.8146	35.547	76.660
711.3703	36.055	76.546
710.9259	36.594	76.529
710.4814	37.110	76.492
710.0369	37.723	76.476
709.5922	38.339	76.534
709.1474	38.958	76.627
708.7026	39.556	76.750
708.2576	40.161	76.847
707.8125	40.809	77.004
707.3674	41.531	77.136
706.9221	42.248	77.281
706.4767	42.948	77.475
706.0313	43.718	77.650
705.5857	44.599	77.897
705.1401	45.464	78.133
704.6943	46.329	78.359
704.2484	47.224	78.616
703.8025	48.180	78.835
703.3564	49.219	79.086
702.9103	50.310	79.297
702.4641	51.440	79.516
702.0177	52.639	79.747
701.5712	53.875	79.995
701.1247	55.155	80.244
700.6780	56.465	80.426
700.2313	57.801	80.599
699.7844	59.228	80.737
699.3375	60.771	80.806
698.8904	62.315	80.866
698.4433	63.923	80.884
697.9961	65.592	80.843
697.5488	67.327	80.758
697.1013	69.117	80.578
696.6537	70.995	80.263
696.2061	72.958	79.764
695.7584	74.950	79.073
695.3105	77.066	77.974
694.8626	79.247	76.286
694.4146	81.424	73.576
693.9664	83.558	68.924
693.5182	85.638	59.257
693.0699	87.406	34.353
692.6215	87.754	337.181
692.1729	86.228	302.118
691.7243	84.157	289.585
691.2756	82.023	283.964
690.8267	79.826	280.792
690.3778	77.682	278.845
689.9288	75.563	277.560
689.4797	73.462	276.671
689.0304	71.420	276.042
688.5811	69.426	275.577
688.1317	67.518	275.250
687.6821	65.664	275.017
687.2325	63.861	274.869
686.7828	62.153	274.768
686.3329	60.465	274.708
685.8830	58.864	274.674
685.4330	57.368	274.700
684.9828	55.902	274.734
684.5327	54.511	274.787
684.0823	53.179	274.875
683.6319	51.962	274.996
683.1813	50.778	275.137
682.7307	49.613	275.299
682.2800	48.548	275.458
681.8292	47.520	275.621
681.3782	46.498	275.791
680.9272	45.548	275.976
680.4761	44.596	276.129
680.0248	43.725	276.281
679.5735	42.909	276.438
679.1221	42.079	276.594
678.6705	41.244	276.730
678.2189	40.446	276.861
677.7672	39.730	276.979
677.3154	39.022	277.089
676.8634	38.330	277.195
676.4114	37.673	277.273
675.9592	37.058	277.320
675.5070	36.464	277.349
675.0547	35.887	277.352
674.6022	35.255	277.324
674.1497	34.681	277.268
673.6971	34.119	277.176
673.2443	33.606	277.049
672.7915	33.089	276.912
672.3386	32.586	276.728
671.8855	32.083	276.513
671.4324	31.601	276.268
670.9791	31.122	275.984
670.5258	30.675	275.661
670.0723	30.196	275.323
669.6188	29.743	274.957
669.1651	29.304	274.561
668.7114	28.856	274.148
668.2575	28.387	273.714
667.8035	27.951	273.239
667.3495	27.515	272.729
666.8953	27.066	272.198
666.4411	26.632	271.631
665.9868	26.204	271.039
665.5323	25.779	270.408
665.0777	25.347	269.753
664.6230	24.914	269.067
664.1683	24.488	268.358
663.7134	24.052	267.619
663.2584	23.626	266.845
662.8034	23.201	266.038
662.3482	22.775	265.204
661.8929	22.343	264.337
661.4376	21.911	263.430
660.9821	21.486	262.491
660.5265	21.051	261.517
660.0708	20.620	260.506
659.6151	20.190	259.449
659.1592	19.753	258.355
658.7032	19.314	257.204
658.2471	18.874	256.021
657.7909	18.427	254.784
657.3346	17.986	253.504
656.8782	17.540	252.155
656.4218	17.099	250.739
655.9651	16.655	249.272
655.5084	16.219	247.731
655.0516	15.782	246.105
654.5947	15.343	244.408
654.1377	14.923	242.646
653.6806	14.504	240.787
653.2234	14.081	238.822
652.7661	13.674	236.764
652.3087	13.271	234.586
651.8511	12.874	232.286
651.3936	12.487	229.855
650.9358	12.114	227.309
650.4780	11.749	224.604
650.0201	11.399	221.737
649.5620	11.064	218.714
649.1039	10.749	215.533
648.6457	10.455	212.172
648.1873	10.187	208.653
647.7289	9.943	204.949
647.2703	9.729	201.086
646.8117	9.545	197.074
646.3530	9.399	192.935
645.8941	9.288	188.686
645.4351	9.216	184.360
644.9761	9.179	179.923
644.5169	9.183	175.507
644.0577	9.219	171.113
643.5983	9.294	166.757
643.1389	9.419	162.493
642.6793	9.575	158.362
642.2196	9.765	154.338
641.7598	9.991	150.451
641.2999	10.243	146.718
640.8400	10.524	143.160
640.3799	10.842	139.795
639.9197	11.169	136.582
639.4594	11.525	133.531
638.9990	11.902	130.631
638.5385	12.296	127.867
638.0779	12.706	125.274
637.6172	13.118	122.806
637.1564	13.545	120.494
636.6954	13.980	118.293
636.2344	14.422	116.201
635.7733	14.874	114.223
635.3121	15.330	112.350
634.8508	15.791	110.525
634.3893	16.249	108.833
633.9278	16.718	107.179
633.4662	17.191	105.606
633.0044	17.662	104.112
632.5425	18.148	102.698
632.0806	18.624	101.325
631.6186	19.098	100.029
631.1564	19.565	98.773
630.6942	20.034	97.548
630.2318	20.495	96.357
629.7693	20.965	95.218
629.3068	21.451	94.096
628.8441	21.923	93.043
628.3813	22.409	92.015
627.9184	22.872	91.020
627.4554	23.360	90.084
626.9923	23.846	89.164
626.5291	24.307	88.285
626.0658	24.773	87.434
625.6024	25.232	86.622
625.1389	25.745	85.879
624.6753	26.240	85.152
624.2115	26.741	84.455
623.7477	27.195	83.778
623.2838	27.665	83.143
622.8198	28.132	82.517
622.3557	28.596	81.935
621.8914	29.073	81.383
621.4271	29.565	80.895
620.9626	30.098	80.474
620.4980	30.712	80.146
620.0334	31.262	79.839
619.5687	31.862	79.588
619.1038	32.426	79.358
618.6388	33.013	79.228
618.1737	33.636	79.166
617.7086	34.300	79.116
617.2433	34.977	79.138
616.7779	35.672	79.196
616.3124	36.335	79.270
615.8468	37.033	79.379
615.3810	37.741	79.511
614.9153	38.478	79.622
614.4493	39.334	79.846
613.9833	40.196	80.085
613.5172	41.098	80.372
613.0510	42.107	80.573
612.5847	43.256	80.836
612.1182	44.481	81.003
611.6517	45.804	81.190
611.1850	47.163	81.362
610.7183	48.555	81.507
610.2514	50.055	81.579
