# lams, desv_psi, desv_delta
614.915300 3.360154 24.160170
614.449300 3.463352 23.820972
613.983300 3.560375 23.432469
613.517200 3.640372 23.025866
613.051000 3.659658 22.804756
612.584700 3.723024 22.512429
612.118200 3.727080 22.375419
611.651700 3.763692 22.193453
611.185000 3.824953 21.981529
610.718300 3.844560 21.849314
610.251400 3.841423 21.888589
609.784400 3.953792 21.846221
609.317300 4.166574 21.576371
608.850200 4.295960 21.511767
608.382900 4.401657 21.492012
607.915500 4.424060 21.582742
607.448000 4.486370 21.541486
606.980400 4.558685 21.361876
606.512700 4.557263 21.311891
606.044900 4.409801 21.587993
605.577000 4.211972 22.035523
605.108900 3.991636 22.571775
604.640800 3.801909 23.001235
604.172600 3.617475 23.684837
603.704200 3.427041 24.303663
603.235800 3.374915 24.503009
602.767300 3.321272 24.149657
602.298600 3.134514 23.657268
601.829800 2.896223 23.344005
601.361000 2.638863 23.451340
600.892000 2.385879 24.030224
600.422900 2.152157 25.115421
599.953700 1.930197 26.534349
599.484400 1.767205 28.119603
599.015000 1.677783 29.596022
598.545500 1.591585 30.802406
598.075900 1.586890 32.238222
597.606200 1.575387 33.400218
597.136400 1.633983 34.597328
596.666400 1.825441 35.970664
596.196400 1.983388 37.155714
595.726300 2.129260 38.076739
595.256000 2.297381 38.705326
594.785700 2.471670 39.104813
594.315200 2.693809 39.391287
593.844700 2.961718 39.669617
593.374000 3.208170 39.748559
592.903200 3.475581 39.770284
592.432300 3.773175 39.729998
591.961300 4.098480 39.726441
591.490200 4.460478 39.571347
591.019000 4.844372 39.529957
590.547700 5.204408 39.425266
590.076300 5.524951 39.130694
589.604800 5.836036 38.782298
589.133100 6.145568 38.459651
588.661400 6.435663 38.251498
588.189600 6.705157 38.029538
587.717600 6.937408 37.781496
587.245500 7.146048 37.257961
586.773400 7.327976 36.745685
586.301100 7.484660 36.539004
585.828700 7.636359 36.332666
585.356300 7.793234 36.348839
584.883700 7.897859 36.548555
584.410900 7.949361 37.028419
583.938200 7.952508 37.732901
583.465200 7.919988 38.603908
582.992200 7.829795 39.707551
582.519100 7.685797 41.001350
582.045800 7.486635 42.383522
581.572500 7.244765 43.953062
581.099100 6.964591 45.656947
580.625500 6.633115 47.480651
580.151900 6.273145 49.257956
579.678000 5.895219 51.107052
579.204200 5.487909 52.867117
578.730200 5.058841 54.466123
578.256100 4.615029 55.897703
577.781900 4.162732 57.089072
577.307600 3.705885 58.089310
576.833200 3.242658 58.831493
576.358600 2.784007 59.342305
575.884000 2.349919 59.626785
575.409300 1.952717 59.667993
574.934400 1.588765 59.472761
574.459500 1.290053 59.095116
573.984400 1.102167 58.525675
573.509200 1.065023 57.743739
573.033900 1.161579 56.772794
572.558600 1.351866 55.644489
572.083100 1.579529 54.355267
571.607500 1.825104 52.898966
571.131800 2.067425 51.364910
570.655900 2.299693 49.733129
570.180100 2.511721 48.005184
569.704000 2.713174 46.205912
569.227800 2.884426 44.385487
568.751600 3.035046 42.589997
568.275300 3.164242 40.817355
567.798800 3.275261 39.113722
567.322200 3.364820 37.509009
566.845500 3.447141 35.987021
566.368700 3.515480 34.570800
565.891800 3.583276 33.279392
565.414900 3.645105 32.032496
564.937700 3.697883 30.857954
564.460500 3.755403 29.796288
563.983200 3.799981 28.854225
563.505700 3.830335 27.946528
563.028200 3.838831 27.075773
562.550500 3.835025 26.313328
562.072800 3.814476 25.620797
561.594800 3.778607 25.023652
561.116900 3.705779 24.497430
560.638800 3.598726 24.076290
560.160600 3.455199 23.749420
559.682300 3.309172 23.506608
559.203900 3.178006 23.333844
558.725300 3.034258 23.248065
558.246700 2.883306 23.232669
557.767900 2.722471 23.292886
557.289100 2.563261 23.460040
556.810200 2.406442 23.766680
556.331100 2.254577 24.161316
555.851900 2.122407 24.669015
555.372600 1.992778 25.215089
554.893200 1.877920 25.817339
554.413700 1.775523 26.428128
553.934100 1.712701 26.970249
553.454300 1.652961 27.482126
552.974500 1.616023 27.894976
552.494600 1.579576 28.281409
552.014500 1.541656 28.656405
551.534400 1.504301 29.015340
551.054100 1.458826 29.358563
550.573700 1.389845 29.687429
550.093300 1.321940 30.010266
549.612700 1.226928 30.328258
549.132000 1.137298 30.717978
548.651100 1.054378 31.057990
548.170200 1.009935 31.374324
547.689100 1.027247 31.650506
547.208000 1.137831 31.869619
546.726700 1.355396 32.038880
546.245400 1.658739 32.157637
545.763900 2.033786 32.204580
545.282300 2.450399 32.212022
544.800700 2.899070 32.199929
544.318800 3.367886 32.171049
543.836900 3.849228 32.153255
543.354900 4.329592 32.185241
542.872800 4.790714 32.321026
542.390500 5.196058 33.070336
541.908200 5.551356 33.934574
541.425700 5.924891 34.415063
540.943100 6.276594 34.969107
540.460400 6.608155 35.621112
539.977700 6.894323 36.408523
539.494800 7.139342 37.382801
539.011800 7.345137 38.570819
538.528600 7.463768 40.188166
538.045400 7.528689 42.090779
537.562100 7.549866 44.627817
537.078600 7.483250 47.851045
536.595000 7.338686 51.903598
536.111400 7.103462 56.710633
535.627600 6.762434 62.062968
535.143700 6.329153 67.373545
534.659700 5.820227 72.132820
534.175600 5.268891 76.026519
533.691300 4.689391 78.840123
533.207000 4.117725 80.649150
532.722600 3.569704 81.590353
532.238000 3.083087 81.811266
531.753400 2.660894 81.406105
531.268600 2.327717 80.547649
530.783700 2.087583 79.373832
530.298700 1.960679 78.020772
529.813600 1.972392 76.324181
529.328400 2.108942 74.323306
528.843000 2.344472 71.926263
528.357600 2.640138 68.966461
527.872000 2.958825 65.405018
527.386400 3.259851 61.307480
526.900600 3.519923 56.842536
526.414700 3.736469 52.267405
525.928700 3.901236 47.943462
525.442600 4.021604 43.997385
524.956400 4.085692 40.500416
524.470000 4.118143 37.534957
523.983600 4.120848 35.032572
523.497100 4.097943 32.912522
523.010400 4.056123 31.087961
522.523600 4.000652 29.629132
522.036700 3.931525 28.402169
521.549700 3.833378 27.315632
521.062600 3.725634 26.415862
520.575400 3.608089 25.650320
520.088100 3.470023 25.067211
519.600600 3.319930 24.592067
519.113100 3.155847 24.278770
518.625400 2.988221 24.125522
518.137700 2.812734 24.097549
517.649800 2.634134 24.193160
517.161800 2.452868 24.360408
516.673700 2.270792 24.557442
516.185500 2.091301 24.802311
515.697100 1.916553 25.063999
515.208700 1.739978 25.332422
514.720200 1.565651 25.521421
514.231400 1.387434 25.744662
513.742700 1.198556 25.919170
513.253800 1.007199 26.118685
512.764800 0.809399 26.295020
512.275700 0.636783 26.480826
511.786400 0.523154 26.629371
511.297100 0.512957 26.765908
510.807600 0.621821 26.844659
510.318100 0.828892 26.912662
509.828400 1.088369 26.918725
509.338600 1.369702 26.901514
508.848800 1.657641 26.605760
508.358700 1.956317 26.133736
507.868600 2.275620 25.418816
507.378400 2.580759 24.502294
506.888000 2.868624 23.352058
506.397600 3.239607 21.998361
505.907000 3.631636 20.424819
505.416300 4.023283 18.671720
504.925500 4.399972 16.809473
504.434600 4.755438 14.835013
503.943600 5.097206 12.817820
503.452500 5.404592 11.127650
502.961200 5.685329 11.087276
502.469800 5.872608 12.625261
501.978400 5.970626 16.813937
501.486800 6.003084 22.944852
500.995100 5.919009 31.691114
500.503300 5.680410 42.590368
500.011400 5.285603 53.728512
499.519300 4.782000 63.558372
499.027200 4.243116 71.494316
498.534900 3.717431 77.092592
498.042600 3.262212 81.325724
497.550100 2.930151 84.766024
497.057500 2.756529 87.687366
496.564800 2.769428 90.356352
496.072000 2.918352 93.911773
495.579000 3.175359 99.066269
495.086000 3.429198 106.461775
494.592800 3.613004 125.082038
494.099500 3.393694 99.906000
493.606200 3.115142 92.370266
493.112700 2.962921 87.586111
492.619000 2.944057 82.908644
492.125300 3.066245 76.974396
491.631500 3.270130 68.403687
491.137500 3.550505 56.823386
490.643500 3.725430 42.790195
490.149300 3.748925 30.470263
489.655000 3.630929 21.763398
489.160600 3.445512 16.639808
488.666100 3.228402 13.969386
488.171400 3.008436 12.876742
487.676700 2.793024 12.810282
487.181800 2.557683 13.471301
486.686900 2.335824 14.491882
486.191800 2.134225 15.551213
485.696600 1.922510 16.615736
485.201300 1.718750 17.584703
484.705800 1.531837 18.483178
484.210300 1.344516 19.268941
483.714600 1.151965 19.940730
483.218900 0.954954 20.514974
482.723000 0.761641 21.017343
482.227000 0.558256 21.399845
481.730900 0.364926 21.648433
481.234600 0.084908 21.647730
480.738300 0.229210 21.492110
480.241900 0.521732 21.169854
479.745300 0.808398 20.703240
479.248600 1.069378 20.119640
478.751800 1.276433 19.358707
478.254900 1.425652 18.453108
477.757900 1.498523 17.365485
477.260800 1.511693 16.142289
476.763500 1.485623 14.836284
476.266200 1.414074 13.399466
475.768700 1.310345 11.884258
475.271100 1.181279 10.258966
474.773400 1.056547 8.615139
474.275600 0.938615 7.019706
473.777600 0.824612 5.532226
473.279600 0.708714 4.219290
472.781400 0.592102 3.145111
472.283100 0.490842 2.359117
471.784800 0.413562 1.788358
471.286300 0.370817 1.570188
470.787600 0.353187 1.641133
470.288900 0.360728 1.810962
469.790000 0.349763 2.018297
469.291100 0.355781 2.145896
468.792000 0.321299 2.349919
468.292800 0.301109 2.571831
467.793500 0.289904 2.761056
467.294100 0.276339 2.299270
466.794500 0.292613 1.861899
466.294900 0.289446 1.664982
465.795100 0.328967 1.568701
465.295200 0.322980 1.701234
464.795200 0.326378 1.840040
464.295100 0.334626 1.991733
463.794900 0.346829 2.151529
463.294600 0.363913 2.312159
462.794100 0.383931 2.442688
462.293500 0.410101 2.569948
461.792800 0.441526 2.719329
461.292100 0.473986 2.818637
460.791100 0.515117 2.900576
460.290100 0.651242 2.285622
459.788900 0.790152 1.596411
459.287700 0.911755 1.544084
458.786300 0.991555 2.667622
458.284800 1.024867 4.270087
457.783200 0.999788 5.877017
457.281500 0.913683 7.430028
456.779600 0.770654 8.750719
456.277700 0.590804 9.888583
455.775600 0.381060 10.770986
455.273400 0.211235 11.395159
454.771100 0.288365 11.782035
454.268700 0.537517 11.957183
453.766200 0.569232 11.862745
453.263500 0.593043 11.697094
452.760800 0.605378 11.437221
452.257900 0.610417 11.086839
451.754900 0.603950 10.645430
451.251800 0.589992 10.114684
450.748500 0.564809 9.453413
450.245200 0.533308 8.705717
449.741700 0.495359 7.833290
449.238200 0.448687 6.824566
448.734500 0.400902 5.667276
448.230700 0.359875 4.371892
447.726700 0.339634 2.904821
447.222700 0.357553 1.351777
446.718600 0.425113 1.045678
446.214300 0.537314 2.971066
445.709900 0.687869 5.325650
445.205400 0.870553 8.021698
444.700800 1.082378 11.066032
444.196000 1.323163 14.508663
443.691200 1.591658 18.459254
443.186200 1.884794 22.973405
442.681200 2.203454 28.232103
442.175900 2.540990 34.495407
441.670600 2.886472 42.198835
441.165200 3.217935 52.354330
440.659600 3.479121 66.515889
440.154000 3.600334 84.106372
439.648200 3.600334 84.106372
