# lams, desv_psi, desv_delta
868.090900 1.772793 18.859829
867.680500 1.782610 19.061592
867.269900 1.667442 18.945323
866.859200 1.650188 18.956177
866.448500 1.486193 18.936812
866.037600 1.440640 18.804605
865.626700 1.656202 18.977303
865.215700 1.808348 18.735185
864.804600 1.932683 18.220803
864.393400 1.910215 17.996528
863.982100 1.926807 18.134924
863.570700 1.768831 17.944960
863.159300 1.531133 17.082260
862.747700 1.382700 17.603736
862.336100 1.223313 17.500537
861.924400 1.215867 17.472159
861.512600 1.334070 17.664438
861.100800 1.061309 16.970337
860.688800 1.113478 15.858990
860.276700 1.123026 16.388153
859.864600 1.564357 18.312120
859.452300 0.737956 16.659498
859.040000 0.834031 16.427330
858.627600 0.821336 14.401463
858.215100 1.068808 15.192411
857.802600 1.725715 18.785437
857.389900 1.838552 19.620506
856.977100 1.775526 18.882492
856.564300 1.610434 18.783995
856.151400 1.649656 18.979303
855.738300 1.620840 19.134849
855.325300 1.820649 18.788650
854.912000 2.012379 17.849677
854.498800 1.654196 17.454536
854.085400 1.536079 18.032824
853.671900 1.775365 17.777103
853.258400 1.517488 17.756877
852.844800 1.529922 17.050605
852.431100 1.515771 16.499253
852.017300 1.530590 17.080536
851.603400 1.513586 16.416844
851.189400 1.515659 16.705379
850.775300 1.395845 17.368912
850.361200 1.448036 16.161653
849.947000 1.348692 16.468296
849.532600 1.186380 17.360641
849.118200 1.125769 17.870135
848.703700 1.131800 17.715990
848.289100 1.146041 17.496643
847.874400 1.135033 17.217565
847.459700 1.245470 17.194605
847.044800 1.289876 17.043669
846.629800 1.348999 16.911022
846.214800 1.417662 16.916943
845.799700 1.433504 16.740120
845.384500 1.388640 16.857514
844.969200 1.382514 16.838574
844.553800 1.338649 16.928144
844.138300 1.334020 17.015378
843.722700 1.281011 17.116699
843.307100 1.284621 17.166873
842.891400 1.222506 17.249712
842.475500 1.125864 17.247321
842.059600 1.092330 17.433787
841.643600 1.053429 17.395017
841.227500 0.991953 17.551076
840.811300 0.962140 17.629638
840.395100 0.988049 17.796289
839.978700 0.948797 17.863422
839.562300 0.897662 17.864798
839.145700 0.959965 17.868809
838.729100 0.988123 17.972082
838.312400 0.949656 18.021073
837.895600 0.951384 18.011744
837.478700 0.927908 18.028975
837.061700 0.940314 18.003179
836.644700 0.930196 17.964152
836.227500 0.915857 17.936902
835.810200 0.899747 17.971657
835.392900 0.872079 18.032664
834.975500 0.858381 18.108697
834.557900 0.839851 18.092570
834.140300 0.825695 18.168211
833.722700 0.804506 18.111180
833.304900 0.786760 18.055252
832.887000 0.767417 18.003582
832.469100 0.753292 18.143420
832.051000 0.743660 18.090065
831.632900 0.724310 18.095449
831.214600 0.710612 18.179164
830.796300 0.697310 18.116527
830.377900 0.683890 18.033960
829.959400 0.665307 18.070196
829.540800 0.653951 18.096880
829.122100 0.634794 18.141295
828.703400 0.617249 18.163745
828.284500 0.601645 18.221000
827.865600 0.588248 18.236831
827.446500 0.566233 18.248806
827.027500 0.553672 18.287782
826.608200 0.548000 18.316914
826.188900 0.538176 18.342378
825.769500 0.521358 18.353270
825.350000 0.502677 18.376601
824.930500 0.485544 18.399133
824.510800 0.471892 18.404753
824.091100 0.455942 18.421699
823.671300 0.441000 18.444117
823.251300 0.432276 18.472751
822.831300 0.415652 18.486738
