grosores: [88.46733445 54.82386781]
corriente: 38.40224928915461 mA/cm2
wavelength	Reflectance
487.0	0.06027175291503223
488.0	0.06062416294874257
489.0	0.060962248843320854
490.0	0.06128435227037391
491.0	0.06159028866674645
492.0	0.06188013812581958
493.0	0.06217279282975858
494.0	0.062449435294549424
495.0	0.06271015387536362
496.0	0.06295615616218127
497.0	0.06319687756219773
498.0	0.06342254005906728
499.0	0.06363325013998594
500.0	0.06383267871933963
501.0	0.06404023498574368
502.0	0.06423244886993952
503.0	0.06440943967316484
504.0	0.06457131233451928
505.0	0.06467979895128484
506.0	0.06477492647859785
507.0	0.06485683719357788
508.0	0.06492569740407703
509.0	0.06503767102366803
510.0	0.06514134939633817
511.0	0.06523054632623265
512.0	0.06530539818239639
513.0	0.06535826667659365
514.0	0.06539477333004694
515.0	0.06541859056677889
516.0	0.06542986079481874
517.0	0.06543584896024336
518.0	0.06543995116946949
519.0	0.06543153844428252
520.0	0.06541077531833593
521.0	0.06537882612368623
522.0	0.0653440052830392
523.0	0.06529744492788205
524.0	0.06523931304139953
525.0	0.06516976174744298
526.0	0.06509915792295279
527.0	0.0650237331514336
528.0	0.06493670644985272
529.0	0.06483823699566063
530.0	0.06472666510162581
531.0	0.06458828128037111
532.0	0.06444020499296627
533.0	0.06428261094131658
534.0	0.0641156572939481
535.0	0.06396021231954724
536.0	0.06380962477330678
537.0	0.06365026004829187
538.0	0.06348228323579024
539.0	0.06330584205706317
540.0	0.06311986187484864
541.0	0.06292482538347109
542.0	0.0627209789990166
543.0	0.06250849043455135
544.0	0.062288681904213626
545.0	0.06206546744631075
546.0	0.06183449016624197
547.0	0.061595907149448764
548.0	0.06134985797085615
549.0	0.06109967835844509
550.0	0.06084635310671949
551.0	0.060584952016387514
552.0	0.06031563116211482
553.0	0.06003854535524074
554.0	0.05976287982572417
555.0	0.05949004136616213
556.0	0.059211549965422085
557.0	0.058927541673381066
558.0	0.058638151621818374
559.0	0.058344215525209735
560.0	0.0580449357897683
561.0	0.05773944688438449
562.0	0.05742787916769823
563.0	0.05711037728315408
564.0	0.056786790656022
565.0	0.05645762865033466
566.0	0.056123696726830596
567.0	0.05578511301792423
568.0	0.055442019485233585
569.0	0.0550999930394123
570.0	0.0547660317854701
571.0	0.05442728806882129
572.0	0.05408388874953789
573.0	0.05373596234672536
574.0	0.05338363411322981
575.0	0.053021475550912
576.0	0.052655284018708504
577.0	0.052285186556043084
578.0	0.05191129689421478
579.0	0.05153374019152
580.0	0.05116503558003038
581.0	0.050801486060644566
582.0	0.050435000458395766
583.0	0.05006569413731457
584.0	0.049693673117488714
585.0	0.04931878877357831
586.0	0.04894023480913149
587.0	0.04855902192659605
588.0	0.04817525645042011
589.0	0.047789043715625465
590.0	0.04740048806374383
591.0	0.04701256744820688
592.0	0.04662421472045886
593.0	0.04623356573351192
594.0	0.04584072332638626
595.0	0.04544578813277247
596.0	0.04504886360097968
597.0	0.0446539011483247
598.0	0.044257602819872614
599.0	0.04385964349750484
600.0	0.04346011722903944
601.0	0.04305911704095948
602.0	0.04265821114366624
603.0	0.04226923944174944
604.0	0.041879066873322386
605.0	0.04148777965245894
606.0	0.04109546303803715
607.0	0.04070220133380169
608.0	0.04030635729411868
609.0	0.03990284902577095
610.0	0.03949866855357931
611.0	0.03909390466929183
612.0	0.03868862693031207
613.0	0.03828292221026476
614.0	0.037878200659531916
615.0	0.03747842383119618
616.0	0.03707832719674999
617.0	0.036677985035181486
618.0	0.036277475269207035
619.0	0.035876870282867526
620.0	0.03547633568531455
621.0	0.0350767046402216
622.0	0.034677304255172896
623.0	0.03427820382864556
624.0	0.03387947172497453
625.0	0.0334811753771402
626.0	0.03308338128967124
627.0	0.03269167876015416
628.0	0.0323017750232692
629.0	0.031912322692149137
630.0	0.0315233990192229
631.0	0.03113505733734161
632.0	0.030747373071590332
633.0	0.030360401888075785
634.0	0.029974285605443244
635.0	0.029589096994090118
636.0	0.02920489889293612
637.0	0.028821743941335864
638.0	0.028439693124464142
639.0	0.028058797488587618
640.0	0.027681089482615655
641.0	0.027304831877615274
642.0	0.026929867549084646
643.0	0.026556237568990032
644.0	0.02618400396397177
645.0	0.02581320625397483
646.0	0.025445183853680144
647.0	0.025083752493169947
648.0	0.024723814615676642
649.0	0.024365406371443188
650.0	0.024008584252508937
651.0	0.023653382956681672
652.0	0.02329985563305645
653.0	0.022951358861408578
654.0	0.022609523222683958
655.0	0.022269385770166104
656.0	0.021930989809675547
657.0	0.02159436774209001
658.0	0.02125956144708828
659.0	0.02092660867333587
660.0	0.020592749753552995
661.0	0.020258062495664406
662.0	0.01992540667038521
663.0	0.01959481509249803
664.0	0.01926632645856394
665.0	0.018939973814094405
666.0	0.018615789518918992
667.0	0.018294085239719426
668.0	0.017975024748096747
669.0	0.01765821781911765
670.0	0.017343700273948957
671.0	0.01703149666202899
672.0	0.016721639860208908
673.0	0.016414159070501182
674.0	0.016110106969360036
675.0	0.015812518442080613
676.0	0.015517287318965652
677.0	0.015224444343615246
678.0	0.01493400843115363
679.0	0.014646013666829664
680.0	0.014360477838683466
681.0	0.014077429057532885
682.0	0.013802059555964502
683.0	0.013530411160325849
684.0	0.013261199466295467
685.0	0.012994445549624619
686.0	0.012730169925867332
687.0	0.012468392555424895
688.0	0.012209132848598427
689.0	0.011952483107355479
690.0	0.011698686742931922
691.0	0.011447454647427635
692.0	0.011198801743703826
693.0	0.010952749557194025
694.0	0.010709311941576307
695.0	0.010468502345164258
696.0	0.01023034059095884
697.0	0.009994477412176909
698.0	0.009760933164985585
699.0	0.009530086070171423
700.0	0.009301950288764845
701.0	0.009076539493008668
702.0	0.0088538668713096
703.0	0.008633945133187697
704.0	0.00841678651422349
705.0	0.008201304876189468
706.0	0.007987552747974361
707.0	0.007776657244391429
708.0	0.007568622029219733
709.0	0.007363459967656313
710.0	0.007161183310083223
711.0	0.006961794614025531
712.0	0.006765306430425483
713.0	0.00657504821782165
714.0	0.006392530022591226
715.0	0.006212702806891218
716.0	0.006035577197130003
717.0	0.005861156367634877
718.0	0.005689448385503879
719.0	0.005520460844397889
720.0	0.005354195930261163
721.0	0.0051897603827834515
722.0	0.005024538110682812
723.0	0.0048621940731867356
724.0	0.0047027303299091
725.0	0.0045461508976758856
726.0	0.004392460253571787
727.0	0.004241661594895868
728.0	0.004093755679793664
729.0	0.0039487450444595455
730.0	0.0038098308834771653
731.0	0.0036750495022400756
732.0	0.0035430091775702226
733.0	0.003413711167831889
734.0	0.0032871564220872955
735.0	0.0031633455842973676
736.0	0.003042278997501937
737.0	0.0029239567079798654
738.0	0.002808378469388256
739.0	0.0026922920906354247
740.0	0.0025790819073103696
741.0	0.0024687475828033506
742.0	0.0023612874261634397
743.0	0.002256697070787151
744.0	0.002154977109801002
745.0	0.002056123261375649
746.0	0.0019601337714236122
747.0	0.0018671984393937417
748.0	0.0017788036251355274
749.0	0.0016931594747394195
750.0	0.0016102642319157255
751.0	0.0015301128468244378
752.0	0.001452701055316792
753.0	0.0013780243588904985
754.0	0.001306077123296405
755.0	0.0012368562225470055
756.0	0.0011703555533271737
757.0	0.0011073453462818609
758.0	0.0010470453711149872
759.0	0.0009894512188567057
760.0	0.0009345574632929146
761.0	0.0008823595188321186
762.0	0.0008328500885063109
763.0	0.000786024539783143
764.0	0.0007418767185379666
765.0	0.000700400458421977
766.0	0.0006617535638835886
767.0	0.000625785656975489
768.0	0.0005924118247192376
769.0	0.0005616236477259783
770.0	0.0005334145297628803
771.0	0.0005077776395073575
772.0	0.00048470415229881757
773.0	0.00046418692606900686
774.0	0.0004462185950381536
775.0	0.0004307026830504344
776.0	0.0004169927162831382
777.0	0.00040591607210830325
778.0	0.00039746374138922266
779.0	0.0003916258480018784
780.0	0.00038839300291503844
781.0	0.00038775628657538994
782.0	0.00038970539063048657
783.0	0.0003942303068605235
784.0	0.0004013220954571408
785.0	0.000410994522100448
786.0	0.000423214821430512
787.0	0.0004378830396652041
788.0	0.0004549890526953791
789.0	0.00047452294816521736
790.0	0.0004964737110256067
791.0	0.0005208312230013023
792.0	0.0005475849201062404
793.0	0.0005767241351578525
794.0	0.0006082383585537904
795.0	0.000642200122766504
796.0	0.0006788945209170629
797.0	0.0007180010281333878
798.0	0.0007595085124385177
799.0	0.0008034055042306731
800.0	0.0008496804438277058
801.0	0.0008983208903470514
802.0	0.0009493166731202199
803.0	0.0010026553524640916
804.0	0.0010583247355924986
805.0	0.0011163130053296498
806.0	0.001176008009224863
807.0	0.0012378379184119473
808.0	0.0013018530863741756
809.0	0.001368042102965848
810.0	0.001436393560023231
811.0	0.0015068957821232575
812.0	0.001579537251277779
813.0	0.0016543063168057877
814.0	0.0017311912730693742
815.0	0.0018101803768631568
816.0	0.0018899623603413792
817.0	0.0019686820870471566
818.0	0.0020493008270125513
819.0	0.0021318036932102755
820.0	0.002216179461097527
821.0	0.002302415590743346
822.0	0.002390500972991965
823.0	0.002480420364717812
824.0	0.0025721625640089374
825.0	0.0026657164854661927
826.0	0.0027610666388465303
827.0	0.002860428569327827
828.0	0.002965018094853955
829.0	0.0030715308252967067
830.0	0.003179955288431994
831.0	0.0032902799824952376
832.0	0.003402491798912827
833.0	0.0035165823132788836
834.0	0.0036325383916305225
835.0	0.003750348429525346
836.0	0.0038700008006165906
837.0	0.003991483858117507
838.0	0.004114784201975722
839.0	0.004239893591501055
840.0	0.00436679861878302
841.0	0.004495487569509082
842.0	0.004625948715941745
843.0	0.004758170318261131
844.0	0.00489213873657715
845.0	0.005027845963687841
846.0	0.005165278367879004
847.0	0.005304424174034357
848.0	0.005445271601374192
849.0	0.005587808864681176
850.0	0.005732022131753042
851.0	0.0058779036739398036
852.0	0.006025439681815978
853.0	0.006174618364298182
854.0	0.0063254279317143
855.0	0.00647785659691838
856.0	0.00663189037897969
857.0	0.006787521868371195
858.0	0.006944737120172799
859.0	0.0071035243681312355
860.0	0.007263871853824947
861.0	0.007425767827673011
862.0	0.00758919819983869
863.0	0.00775415591621577
864.0	0.007920626934912047
865.0	0.008088599551457283
866.0	0.008258062075012009
867.0	0.00842900282927596
868.0	0.008601407651750496
869.0	0.008775269875998373
870.0	0.008950575398168162
871.0	0.009127312608879355
872.0	0.00930546991759273
873.0	0.009485035753424177
874.0	0.009665995914065492
875.0	0.009848344149170794
876.0	0.010032066324618609
877.0	0.010217150955977323
878.0	0.010403586582312217
879.0	0.010591361766909073
880.0	0.010780462297297743
881.0	0.010970882364042677
882.0	0.01116260783130472
883.0	0.011355627366211435
884.0	0.011549929663519802
885.0	0.01174550344625687
886.0	0.011942334518418023
887.0	0.012140417243967215
888.0	0.012339738089112918
889.0	0.012540285606985599
890.0	0.012742048671101366
891.0	0.012945016186810532
892.0	0.013149173998365604
893.0	0.013354517239297512
894.0	0.013561031844361757
895.0	0.013768706851615938
896.0	0.013977531333575398
897.0	0.014187494397701776
898.0	0.01439858194964218
899.0	0.014610789618866958
900.0	0.014824103407084312
