grosores: [95.58484044 51.58381367]
corriente: 38.20062216464655 mA/cm2
wavelength	Reflectance
639.0	0.0025428094708409427
640.0	0.002540273693636182
641.0	0.002539626568640668
642.0	0.002540866182060125
643.0	0.002543897487308868
644.0	0.0025487657999998105
645.0	0.0025555565306468924
646.0	0.0025645094244268734
647.0	0.0025763814271868917
648.0	0.0025901661042748957
649.0	0.002605872459288141
650.0	0.00262338684033628
651.0	0.002642823786388071
652.0	0.0026642097071354364
653.0	0.0026873657243271045
654.0	0.002712181704866662
655.0	0.0027388784495611736
656.0	0.002767462272871838
657.0	0.0027977346266546575
658.0	0.0028299091519534457
659.0	0.0028639896676519476
660.0	0.002900340673945342
661.0	0.0029390309495973327
662.0	0.0029797181527093245
663.0	0.0030224091185801407
664.0	0.003066956296199437
665.0	0.003113511533410751
666.0	0.003162081320652722
667.0	0.0032126157359415324
668.0	0.003265101726698146
669.0	0.003319608110016773
670.0	0.0033761368999246292
671.0	0.003434595313941347
672.0	0.003495059694616802
673.0	0.0035575481419414926
674.0	0.0036222283237989277
675.0	0.0036895543139367757
676.0	0.003758870297908035
677.0	0.0038301757701553005
678.0	0.0039034053675190902
679.0	0.003978561475500722
680.0	0.0040557060351992255
681.0	0.004134839716307447
682.0	0.004214830040802259
683.0	0.004296442094886026
684.0	0.004379953457726564
685.0	0.004465358323316767
686.0	0.00455251147376839
687.0	0.004641559962662744
688.0	0.004732500476035598
689.0	0.004825315844595498
690.0	0.004919978210481248
691.0	0.005016522522382543
692.0	0.005114944172273804
693.0	0.005215187562117109
694.0	0.00531721338452672
695.0	0.005421107366943532
696.0	0.0055268652825368435
697.0	0.005635747832690884
698.0	0.005747777586447936
699.0	0.005861704070712958
700.0	0.005977526333850901
701.0	0.006095184422753593
702.0	0.0062146914817298535
703.0	0.006336075208982071
704.0	0.006459324493781778
705.0	0.00658420526600741
706.0	0.006710721831115942
707.0	0.0068391039233849605
708.0	0.006969347865107405
709.0	0.007101391553917545
710.0	0.007235227667756911
711.0	0.007370912739627793
712.0	0.007508429341138272
713.0	0.007647047949964585
714.0	0.007786347091436065
715.0	0.007927354960998612
716.0	0.008070070356392739
717.0	0.00821446646028592
718.0	0.008360524303022154
719.0	0.00850826341199984
720.0	0.00865768132726125
721.0	0.00880923817533338
722.0	0.008964365118794284
723.0	0.009121217760017977
724.0	0.009279792078010883
725.0	0.009440073688553817
726.0	0.009602031604632274
727.0	0.00976567868557294
728.0	0.009931018931988228
729.0	0.010098023838613747
730.0	0.01026484127598484
731.0	0.010432460056903053
732.0	0.010601656588006712
733.0	0.010772428939577137
734.0	0.010944735334786215
735.0	0.011118562988493879
736.0	0.011293942131230836
737.0	0.011470848588715717
738.0	0.01164928769610445
739.0	0.011832066008581273
740.0	0.012016416369347126
741.0	0.012202326911797332
742.0	0.01238978115116484
743.0	0.01257876205927853
744.0	0.012769261468211602
745.0	0.012961282610881347
746.0	0.013154805014450207
747.0	0.01334949684598397
748.0	0.013542741117314218
749.0	0.013737407050926496
750.0	0.013933484423067754
751.0	0.014130962488798948
752.0	0.014329827168940382
753.0	0.014530078097360233
754.0	0.014731689990166375
755.0	0.014934669659343357
756.0	0.015138997575454026
757.0	0.015348361005913042
758.0	0.01555910323730616
759.0	0.01577121615686198
760.0	0.01598467454917865
761.0	0.01619948475398254
762.0	0.016415630293487807
763.0	0.01663309661959276
764.0	0.016851885701127077
765.0	0.01707197763174468
766.0	0.017290768388547692
767.0	0.0175097109858909
768.0	0.0177298697829346
769.0	0.01795124324271645
770.0	0.01817383052336209
771.0	0.01839761490907857
772.0	0.018622593432462354
773.0	0.018848735726352202
774.0	0.019076050881859617
775.0	0.01930486142000378
776.0	0.019537936008404325
777.0	0.019772175572414313
778.0	0.020007581598913346
779.0	0.020244139756595385
780.0	0.020481844233485973
781.0	0.020720684614090372
782.0	0.020960644752633113
783.0	0.021201705799210407
784.0	0.02144387468426452
785.0	0.021686002546863203
786.0	0.02192656550723161
787.0	0.022168150187532855
788.0	0.022410756400116257
789.0	0.02265436285462536
790.0	0.022898976287602887
791.0	0.0231445868907817
792.0	0.023391166926277913
793.0	0.02363871652436065
794.0	0.023887203191286392
795.0	0.0241374124256424
796.0	0.02439161680947395
797.0	0.024646784329284036
798.0	0.02490289304279863
799.0	0.025159943161681308
800.0	0.025417914689965918
801.0	0.025676822074792993
802.0	0.025936620749999605
803.0	0.026197318558790497
804.0	0.026458904249778543
805.0	0.026721355722101214
806.0	0.026981377659141374
807.0	0.027241870450085907
808.0	0.027503176287626812
809.0	0.02776528502929134
810.0	0.028028198609103647
811.0	0.028291906367418396
812.0	0.028556405508545074
813.0	0.028821668057374072
814.0	0.029087684017352896
815.0	0.029354455715070095
816.0	0.0296169278914317
817.0	0.029868243963590252
818.0	0.030120154400839084
819.0	0.030372605007652508
820.0	0.030625614634370343
821.0	0.030879174677873412
822.0	0.031133310842737384
823.0	0.03138796759963453
824.0	0.031643148170521024
825.0	0.03189883545405213
826.0	0.03215502404744991
827.0	0.032420284566500125
828.0	0.03269892946788678
829.0	0.03297825610575456
830.0	0.03325825498630358
831.0	0.03353892926889135
832.0	0.03382026482721326
833.0	0.03410224934544784
834.0	0.03438486868391442
835.0	0.03466812631269514
836.0	0.034952013091365766
837.0	0.03523649425372048
838.0	0.03552159419371914
839.0	0.035807288052464054
840.0	0.036093561828691514
841.0	0.03638041945797945
842.0	0.0366678390421093
843.0	0.03695582467137058
844.0	0.03724436248978181
845.0	0.03753344070846004
846.0	0.03782304547668478
847.0	0.03811318119307943
848.0	0.038403839225187655
849.0	0.038694984510846304
850.0	0.03898664296092436
851.0	0.03927878987078996
852.0	0.03957142488034007
853.0	0.039864526217537166
854.0	0.040158085424627975
855.0	0.04045212093129696
856.0	0.04074657893414774
857.0	0.04104150197703717
858.0	0.04133683618856664
859.0	0.041632613866011345
860.0	0.04192879986968226
861.0	0.042225386065574966
862.0	0.04252237261740017
863.0	0.042819762290884834
864.0	0.04311752814623536
865.0	0.04341566223704788
866.0	0.04371418412083612
867.0	0.0440130585944723
868.0	0.044312272380074506
869.0	0.04461184245373926
870.0	0.044911755725615427
871.0	0.04521199075165285
872.0	0.045512539915753145
873.0	0.04581342345915847
874.0	0.04611460057557463
875.0	0.04641607491939618
876.0	0.04671784748418619
877.0	0.047019910960942816
878.0	0.047322244064775074
879.0	0.047624853555831057
880.0	0.04792771252706311
881.0	0.04823085329147917
882.0	0.048534220851303454
883.0	0.04883783631075231
884.0	0.04914169268621503
885.0	0.04944578304011423
886.0	0.04975008051996618
887.0	0.05005460470743607
888.0	0.05035932731270442
889.0	0.05066425652707111
890.0	0.05096938564414594
891.0	0.051274693709284405
892.0	0.051580182504203646
893.0	0.05188584283192943
894.0	0.05219167662037492
895.0	0.052497677392848704
896.0	0.052803824331637994
897.0	0.053110125401803876
898.0	0.05341656831299446
899.0	0.05372314421750368
900.0	0.05402985533510104
