Source : TiO2_Si_SP_muestra2.D2.10h 45mn 30s
Spectrum : 1

Wavelength	Psi	Delta
485.6966	22.490	44.762
485.2013	22.526	44.567
484.7058	22.556	44.382
484.2103	22.589	44.203
483.7146	22.624	44.013
483.2189	22.663	43.812
482.7230	22.697	43.622
482.2270	22.729	43.432
481.7309	22.760	43.230
481.2346	22.789	43.042
480.7383	22.820	42.855
480.2419	22.855	42.662
479.7453	22.885	42.465
479.2486	22.916	42.273
478.7518	22.943	42.074
478.2549	22.973	41.881
477.7579	23.002	41.685
477.2608	23.030	41.497
476.7635	23.058	41.305
476.2662	23.091	41.111
475.7687	23.127	40.911
475.2711	23.158	40.719
474.7734	23.187	40.519
474.2756	23.219	40.322
473.7776	23.247	40.118
473.2796	23.272	39.913
472.7814	23.300	39.708
472.2831	23.323	39.502
471.7848	23.353	39.308
471.2863	23.387	39.102
470.7876	23.413	38.898
470.2889	23.443	38.694
469.7900	23.471	38.487
469.2911	23.502	38.286
468.7920	23.543	38.085
468.2928	23.583	37.879
467.7935	23.613	37.678
467.2941	23.649	37.474
466.7945	23.686	37.266
466.2949	23.720	37.055
465.7951	23.756	36.852
465.2952	23.787	36.657
464.7952	23.827	36.448
464.2951	23.859	36.236
463.7949	23.896	36.021
463.2946	23.922	35.824
462.7941	23.954	35.601
462.2935	23.992	35.391
461.7928	24.025	35.182
461.2921	24.062	34.967
460.7911	24.096	34.740
460.2901	24.134	34.513
459.7889	24.168	34.294
459.2877	24.203	34.068
458.7863	24.241	33.834
458.2848	24.276	33.602
457.7832	24.309	33.370
457.2815	24.348	33.135
456.7796	24.392	32.912
456.2777	24.440	32.689
455.7756	24.475	32.463
455.2734	24.524	32.239
454.7711	24.563	32.010
454.2687	24.608	31.776
453.7662	24.648	31.527
453.2635	24.689	31.272
452.7608	24.730	31.018
452.2579	24.771	30.759
451.7549	24.812	30.500
451.2518	24.853	30.236
450.7485	24.894	29.969
450.2452	24.936	29.700

