Source : TiO2_Si_SP_muestra2.D1.10h 43mn 29s
Spectrum : 1

Wavelength	Psi	Delta
690.3778	16.620	81.834
689.9288	16.633	81.783
689.4797	16.646	81.725
689.0304	16.658	81.677
688.5811	16.671	81.626
688.1317	16.682	81.577
687.6821	16.693	81.530
687.2325	16.709	81.474
686.7828	16.721	81.427
686.3329	16.734	81.382
685.8830	16.746	81.334
685.4330	16.764	81.290
684.9828	16.778	81.243
684.5327	16.786	81.199
684.0823	16.798	81.145
683.6319	16.811	81.097
683.1813	16.822	81.047
682.7307	16.838	80.982
682.2800	16.849	80.930
681.8292	16.861	80.874
681.3782	16.872	80.821
680.9272	16.879	80.773
680.4761	16.889	80.726
680.0248	16.896	80.684
679.5735	16.908	80.633
679.1221	16.913	80.591
678.6705	16.922	80.550
678.2189	16.931	80.502
677.7672	16.943	80.453
677.3154	16.954	80.409
676.8634	16.963	80.357
676.4114	16.970	80.311
675.9592	16.977	80.266
675.5070	16.988	80.210
675.0547	16.993	80.167
674.6022	16.997	80.124
674.1497	17.009	80.079
673.6971	17.015	80.040
673.2443	17.025	80.002
672.7915	17.035	79.953
672.3386	17.044	79.904
671.8855	17.048	79.859
671.4324	17.056	79.801
670.9791	17.064	79.751
670.5258	17.072	79.692
670.0723	17.078	79.638
669.6188	17.085	79.591
669.1651	17.091	79.548
668.7114	17.100	79.501
668.2575	17.108	79.458
667.8035	17.117	79.406
667.3495	17.125	79.352
666.8953	17.131	79.302
666.4411	17.138	79.248
665.9868	17.144	79.199
665.5323	17.150	79.147
665.0777	17.159	79.097
664.6230	17.166	79.040
664.1683	17.172	78.990
663.7134	17.180	78.937
663.2584	17.187	78.883
662.8034	17.193	78.828
662.3482	17.199	78.771
661.8929	17.204	78.713
661.4376	17.210	78.657
660.9821	17.214	78.602
660.5265	17.220	78.547
660.0708	17.224	78.499
659.6151	17.230	78.440
659.1592	17.239	78.384
658.7032	17.247	78.326
658.2471	17.252	78.272
657.7909	17.256	78.226
657.3346	17.260	78.177
656.8782	17.269	78.128
656.4218	17.273	78.077
655.9651	17.278	78.030
655.5084	17.281	77.978
655.0516	17.286	77.927
654.5947	17.290	77.869
654.1377	17.294	77.816
653.6806	17.298	77.758
653.2234	17.303	77.705
652.7661	17.306	77.660
652.3087	17.311	77.608
651.8511	17.315	77.561
651.3936	17.321	77.508
650.9358	17.330	77.457
650.4780	17.338	77.404
650.0201	17.345	77.350
649.5620	17.351	77.297
649.1039	17.356	77.241
648.6457	17.362	77.181
648.1873	17.370	77.130
647.7289	17.374	77.070
647.2703	17.380	77.015
646.8117	17.384	76.953
646.3530	17.389	76.898
645.8941	17.393	76.843
645.4351	17.398	76.784
644.9761	17.403	76.733
644.5169	17.409	76.674
644.0577	17.415	76.613
643.5983	17.419	76.549
643.1389	17.426	76.503
642.6793	17.430	76.448
642.2196	17.436	76.382
641.7598	17.444	76.329
641.2999	17.453	76.267
640.8400	17.464	76.210
640.3799	17.471	76.155
639.9197	17.483	76.090
639.4594	17.488	76.031
638.9990	17.494	75.972
638.5385	17.501	75.917
638.0779	17.505	75.859
