Resultados del Stack: Ajuste_muestra2_2try
Fecha: 2026-06-08 17:23:42
ID: 6

información del stack
=====================

Material: air
Modelo de Dispersión: None

Material: T1_porosa
Modelo de Dispersión: bruggeman
Espesor: 15.26 nm
Parámetros del Modelo: {'f_air': 0.14012753631896632, 'linked_to': 'T1_densa', 'f_optimized': 1.0}

Material: T1_densa
Modelo de Dispersión: cauchy
Espesor: 91.24 nm
Parámetros del Modelo: {'A': 2.946776532748256, 'B': 47.55137940203669, 'C': -35.2978628930602}

Material: Si
Modelo de Dispersión: None

=====================

wl,best_Ic,best_Is,Ic_exp,Is_exp
764.8575,-0.31973601611516583,0.07256077776428194,-0.3047132726036678,0.06705131351138355
764.4249,-0.31978817194516207,0.07272301040389148,-0.3050301152795163,0.0671545240070091
763.9922,-0.31983959390194566,0.0728846288929385,-0.3054121179733518,0.0671156811719754
763.5593,-0.319890295949893,0.07304566157099028,-0.3056746898387553,0.067156604701145
763.1264,-0.3199402570741866,0.07320602522896191,-0.30592595802146444,0.06709427778647181
762.6934,-0.3199894915536263,0.07336574830394785,-0.306083866586088,0.06730250308068982
762.2603,-0.3200380019414688,0.07352482193037596,-0.30617981390140225,0.06732920245509286
761.8271,-0.32008579167287515,0.07368324182666183,-0.30628280883478026,0.06732383096924248
761.3938,-0.3201328637848179,0.07384100142024078,-0.3063522543178604,0.06731667530096906
760.9604,-0.3201792186171797,0.07399808398240723,-0.30653174867130245,0.06758048344299368
760.5269,-0.3202248484619906,0.07415447290144503,-0.3067393973412925,0.06771609018988649
760.0933,-0.32026976807319135,0.07431016753719594,-0.3070613528458574,0.06764104921533372
759.6597,-0.3203139790337846,0.07446512152416387,-0.307347853577035,0.06772665954835763
759.2259,-0.3203574985180752,0.07461939861419215,-0.3074220212598887,0.06769799588280971
758.7921,-0.32040030723398877,0.07477291908746496,-0.30765983594937024,0.06754208249801229
758.3581,-0.3204424281514999,0.07492574462982235,-0.30786931034767845,0.06751485313934753
757.924,-0.320483854906555,0.07507783268581188,-0.3078563427526315,0.06757395855917489
757.49,-0.3205245732402305,0.07522911216682236,-0.30806109596147335,0.06756818176157744
757.0556,-0.32056463196303286,0.07537973831437703,-0.30816405927247753,0.06756257951873322
756.6213,-0.3206039870555355,0.07552951811257906,-0.3084370462696125,0.0675547289181226
756.1868,-0.3206426707193439,0.0756785547734979,-0.3086722460566626,0.06771916732400744
755.7523,-0.3206879104446616,0.07581840129931383,-0.3087128663380834,0.0676885482768086
755.3177,-0.32073804096240444,0.07595123750344296,-0.3088915775545009,0.06780119088765332
754.883,-0.3207876319219932,0.07608339526532111,-0.30893811739818827,0.06774358817452147
754.4482,-0.32083668676181015,0.07621486660823985,-0.3089945285296926,0.06779552498433283
754.0132,-0.3208852200892206,0.07634567352651293,-0.30916808066992907,0.06777704807201675
753.5782,-0.32093322402231333,0.07647574652496511,-0.3094031226478159,0.06794177612065239
