## SPECTRUM TYPE:
LCE

## DATE:
08/07/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
11:13:48

# END TIME:
11:13:48

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
28

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
8 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
968.0861 28.728 110.800 -0.40796 1.07397 0.145 0.73313 8.0000 5.55 1.4068 1.5518 1.280714 
967.6962 27.769 109.719 -0.36810 1.02700 -0.429 0.74875 8.0000 5.52 1.4116 1.5385 1.281230 
967.3063 26.275 105.907 -0.25724 0.90260 0.529 0.71889 8.0000 5.51 1.3598 1.4252 1.281747 
966.9163 21.763 102.131 -0.13948 0.64889 0.626 0.69879 8.0000 5.61 1.1056 1.1634 1.282264 
966.5261 10.286 72.905 0.08019 0.26075 -2.661 0.72689 8.0000 5.48 0.8960 0.9686 1.282782 
966.1359 27.718 327.030 0.68093 -0.44170 0.517 0.55918 8.0000 5.35 0.7261 0.9057 1.283300 
965.7457 14.542 1.687 0.51476 0.01516 -0.327 0.92586 8.0000 5.39 0.7547 0.9319 1.283818 
965.3553 32.399 324.104 0.84468 -0.61135 0.510 0.49072 8.0000 5.45 0.6454 0.8796 1.284337 
964.9649 61.420 289.382 21.37686 -60.76248 4.744 -41.57378 8.0000 5.44 0.7753 1.0981 1.284857 
964.5743 18.249 91.115 -0.04591 2.35808 0.824 3.18749 8.0000 5.40 0.9900 1.3841 1.285377 
964.1838 13.736 90.470 -0.01646 2.00513 -0.223 3.85660 8.0000 5.43 1.0597 1.5131 1.285898 
963.7931 79.902 281.704 1.90889 -9.21444 0.529 -25.58033 8.0000 5.46 0.9279 1.3827 1.286419 
963.4023 77.520 0.611 0.38267 0.00408 0.053 -0.82216 8.0000 5.48 0.7243 1.1158 1.286941 
963.0115 50.989 30.013 0.53590 0.30956 0.493 -0.13130 8.0000 5.52 0.6770 1.0432 1.287463 
962.6207 17.861 32.256 0.16437 0.10373 0.654 0.27027 8.0000 5.49 0.6182 0.8081 1.287986 
962.2297 4.494 27.887 0.06731 0.03562 0.539 0.48147 8.0000 5.47 0.6566 0.7228 1.288509 
961.8386 5.949 17.701 0.16083 0.05133 0.531 0.80121 8.0000 5.52 0.8288 1.0728 1.289033 
961.4474 6.630 240.555 -0.08899 -0.15763 0.497 0.76818 8.0000 5.54 0.7552 0.9974 1.289558 
961.0562 9.177 228.564 -0.18179 -0.20594 0.562 0.82798 8.0000 5.45 0.8156 1.1228 1.290083 
960.6649 12.545 226.125 -0.26121 -0.27167 0.009 0.80487 8.0000 5.56 0.7268 0.9783 1.290608 
960.2736 17.786 221.549 -0.42521 -0.37684 0.009 0.79440 8.0000 5.45 0.6443 0.7899 1.291134 
959.8821 5.360 233.506 -0.08598 -0.11622 0.382 0.76364 8.0000 5.45 0.5982 0.6371 1.291661 
959.4905 11.627 38.563 0.24112 0.19223 0.659 0.71758 8.0000 5.47 0.6324 0.6600 1.292188 
959.0989 29.261 37.617 0.60070 0.46290 0.456 0.46432 8.0000 5.57 0.5967 0.7479 1.292715 
958.7073 17.004 27.573 0.23189 0.12109 0.855 0.38772 8.0000 5.56 0.5376 0.7009 1.293243 
958.3155 22.043 37.061 0.29987 0.22647 -8.186 0.38798 8.0000 5.45 0.5381 0.5848 1.293772 
957.9236 20.223 39.385 0.26475 0.21735 0.482 0.40184 8.0000 5.50 0.5618 0.5788 1.294301 
957.5317 14.120 43.433 0.17395 0.16469 -54.795 0.44602 8.0000 5.43 0.6022 0.6168 1.294831 
957.1396 8.351 46.228 0.11912 0.12433 0.651 0.57387 8.0000 5.38 0.7247 0.7478 1.295362 
956.7476 5.927 43.138 0.09986 0.09357 -1.378 0.65200 8.0000 5.53 0.7431 0.7568 1.295892 
956.3554 0.912 83.052 0.00285 0.02336 0.657 0.73870 8.0000 5.73 0.7389 0.7527 1.296424 
955.9632 7.912 71.159 0.07297 0.21383 -0.004 0.79713 8.0000 5.72 0.7981 0.8103 1.296956 
955.5709 5.142 6.194 0.16799 0.01823 -0.003 0.93124 8.0000 5.64 0.8922 0.9100 1.297488 
955.1784 5.317 297.287 0.06843 -0.13266 -0.003 0.79501 8.0000 5.62 0.7178 0.7496 1.298021 
954.7859 12.115 290.777 0.09942 -0.26203 0.551 0.62274 8.0000 5.69 0.6273 0.7408 1.298555 
954.3934 21.307 269.651 -0.00214 -0.35027 4.404 0.38074 8.0000 5.58 0.6023 0.7868 1.299089 
954.0007 30.508 264.521 -0.03420 -0.35652 0.510 0.19839 8.0000 5.61 0.6045 0.8233 1.299624 
953.6080 11.039 277.005 0.01814 -0.14762 0.554 0.36670 8.0000 5.70 0.6904 0.9251 1.300159 
953.2152 13.543 309.780 0.07408 -0.08897 -0.447 0.22638 8.0000 5.79 0.5461 0.7406 1.300695 
952.8223 19.390 325.214 0.13455 -0.09347 0.424 0.20391 8.0000 5.69 0.5138 0.6598 1.301231 
952.4293 21.608 345.525 0.24248 -0.06260 0.523 0.26652 8.0000 5.72 0.5556 0.6931 1.301768 
952.0363 22.120 15.800 0.39831 0.11271 0.603 0.42508 8.0000 5.77 0.6524 1.5824 1.302305 
951.6432 19.607 341.501 0.56564 -0.18925 0.453 0.73096 8.0000 5.90 0.7747 0.8888 1.302843 
951.2499 17.759 332.245 0.37967 -0.19980 1.275 0.60109 8.0000 5.73 0.6392 1.1248 1.303382 
950.8567 64.111 262.598 -0.08622 -0.66362 1.612 -0.52704 8.0000 5.79 0.5866 1.3968 1.303921 
950.4633 11.609 329.845 0.29790 -0.17307 0.492 0.80316 8.0000 5.84 0.6519 1.5907 1.304461 
950.0699 10.924 1.115 0.41537 0.00809 -0.090 1.03622 8.0000 5.93 1.1245 1.8840 1.305001 
949.6763 12.622 13.175 0.46682 0.10928 -0.050 1.01680 8.0000 6.05 1.5783 1.8861 1.305542 
949.2827 13.024 16.678 0.54907 0.16450 -0.034 1.17269 8.0000 6.02 1.4074 1.9449 1.306083 
948.8890 10.426 13.347 0.48482 0.11502 -0.063 1.30816 8.0000 6.22 1.4919 2.1187 1.306625 
948.4953 9.402 16.078 0.40230 0.11595 0.003 1.22952 8.0000 6.24 1.5514 2.2288 1.307167 
948.1014 4.046 37.269 0.13980 0.10638 0.144 1.23571 8.0000 6.24 1.4633 2.2187 1.307710 
947.7075 8.666 11.595 0.25394 0.05210 0.292 0.83063 8.0000 6.24 1.4443 2.3416 1.308254 
947.3135 14.852 13.230 0.46209 0.10864 0.862 0.83207 8.0000 6.01 1.0262 2.0762 1.308798 
946.9194 26.649 7.705 0.95422 0.12911 0.106 0.71777 8.0000 6.14 0.6953 2.0151 1.309343 
946.5253 14.876 15.140 0.80297 0.21726 0.050 1.45537 8.0000 6.22 1.1531 2.2465 1.309888 
946.1310 16.446 37.885 0.88720 0.69031 0.516 1.73810 8.0000 6.44 1.2934 2.2565 1.310434 
945.7367 20.813 5.146 1.13453 0.10218 0.567 1.28184 8.0000 6.40 0.8741 1.8492 1.310980 
945.3423 53.634 339.728 10.87843 -4.01807 0.355 -3.60488 8.0000 6.54 1.1046 1.6539 1.311527 
944.9478 21.516 141.242 -3.10418 2.49211 0.074 4.26405 8.0000 6.60 1.5272 2.3158 1.312074 
944.5532 18.578 131.490 -2.73457 3.09194 0.522 5.44655 8.0000 6.57 1.6557 2.4587 1.312623 
944.1586 17.965 123.185 -6.22923 9.52465 -1.078 15.70457 8.0000 6.55 1.6386 2.5152 1.313171 
943.7639 72.263 299.637 1.22803 -2.15844 0.941 -3.48475 8.0000 6.66 1.4704 2.5528 1.313720 
943.3691 69.514 318.968 3.04191 -2.64732 0.758 -4.64338 8.0000 6.79 1.2273 2.3252 1.314270 
942.9742 54.495 327.492 1.34081 -0.85444 0.840 -0.54715 8.0000 6.81 0.8622 1.5739 1.314821 
942.5792 21.357 347.954 0.68842 -0.14691 0.562 0.76247 8.0000 6.92 0.7071 0.8005 1.315372 
942.1841 11.728 29.405 0.42033 0.23689 -0.648 1.11198 8.0000 7.02 0.9460 1.3353 1.315923 
941.7890 10.934 302.177 0.16870 -0.26813 -0.632 0.78930 8.0000 7.11 0.7540 0.7809 1.316475 
941.3938 13.248 236.461 -0.18925 -0.28551 -16.988 0.68715 8.0000 7.12 0.6506 0.7502 1.317028 
940.9985 19.541 238.234 -0.24052 -0.38843 0.274 0.56252 8.0000 7.28 0.6350 0.7122 1.317581 
940.6031 12.041 223.956 -0.25386 -0.24478 -3.012 0.78903 8.0000 7.24 0.6544 0.7352 1.318135 
940.2077 12.350 202.562 -0.33336 -0.13850 1.303 0.78485 8.0000 7.37 0.6536 0.7519 1.318689 
939.8122 12.088 181.275 -0.36131 -0.00804 1.479 0.80505 8.0000 7.47 0.6634 0.7704 1.319244 
939.4166 10.194 159.006 -0.31228 0.11984 0.716 0.89996 8.0000 7.44 0.7542 0.8608 1.319800 
939.0209 10.574 175.326 -0.31897 0.02608 -2.207 0.82735 8.0000 7.42 0.7537 0.8766 1.320356 
938.6251 8.495 175.888 -0.23662 0.01701 0.566 0.77644 8.0000 7.56 0.7552 0.8550 1.320913 
938.2292 8.445 162.912 -0.20061 0.06167 0.466 0.69124 8.0000 7.71 0.7135 0.7716 1.321470 
