## SPECTRUM TYPE:
LCE

## DATE:
08/07/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
11:09:32

# END TIME:
11:09:32

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
28

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
8 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
999.7925 1.263 215.446 -2.42163 -1.72390 0.000 67.35753 8.0000 4.47 2.72014916104224768E18 1.43282648866420163E19 1.240099 
999.4089 1.263 215.446 -2.42163 -1.72390 0.552 67.35753 8.0000 4.47 2.529941895774208E18 1.3326355806552064E19 1.240575 
999.0253 1.263 215.446 -2.42163 -1.72390 0.361 67.35753 8.0000 4.53 2.41175484114875187E18 1.2703811223393665E19 1.241052 
998.6415 1.263 215.446 -2.42163 -1.72390 0.722 67.35753 8.0000 4.53 2.2769477061967872E18 1.19937202258968576E19 1.241529 
998.2578 1.263 215.446 -2.42163 -1.72390 0.154 67.35753 8.0000 4.56 2.12367386113946419E18 1.1186357633713963E19 1.242006 
997.8739 1.263 215.446 -2.42163 -1.72390 0.419 67.35753 8.0000 4.57 1.95008653875897958E18 1.02719938684507914E19 1.242484 
997.4900 1.263 215.446 -2.42163 -1.72390 -0.018 67.35753 8.0000 4.49 1.75433924671543706E18 9.24090374975966413E18 1.242962 
997.1060 1.263 215.446 -2.42163 -1.72390 -0.003 67.35753 8.0000 4.57 1.53458521779103334E18 8.08335934851383296E18 1.243440 
996.7219 1.263 215.446 -2.42163 -1.72390 -2.312 67.35753 8.0000 4.58 1.28897768476796518E18 6.78963273558654976E18 1.243920 
996.3377 1.263 215.446 -2.42163 -1.72390 -0.512 67.35753 8.0000 4.61 1.01567008658685952E18 5.34999708136269414E18 1.244399 
995.9535 1.263 215.446 -2.42163 -1.72390 -0.254 67.35753 8.0000 4.51 716509121746042880.0000 3.77417976521320038E18 1.244879 
995.5692 1.263 215.446 -2.42163 -1.72390 0.668 67.35753 8.0000 4.65 393341316945149952.0000 2.07190789163109581E18 1.245360 
995.1848 1.263 215.446 -2.42163 -1.72390 -0.449 67.35753 8.0000 4.65 51706840693604352.0000 272363495649968128.0000 1.245841 
994.8003 1.263 215.446 -2.42163 -1.72390 0.012 67.35754 8.0000 4.63 295467670923378688.0000 1.55636269484657869E18 1.246322 
994.4158 1.263 215.446 -2.42163 -1.72390 0.008 67.35753 8.0000 4.59 629715460555800576.0000 3.31699815745952154E18 1.246804 
994.0311 25.260 147.315 -0.37345 0.23961 0.007 0.36551 8.0000 4.59 0.5656 0.7448 1.247287 
993.6464 23.719 129.711 -0.23445 0.28229 0.339 0.33698 8.0000 4.67 0.5485 0.7527 1.247770 
993.2617 35.665 98.515 -0.04738 0.31649 0.672 0.10814 8.0000 4.67 0.5278 0.7615 1.248253 
992.8768 50.448 95.721 -0.03750 0.37432 -0.172 -0.07242 8.0000 4.61 0.5434 0.7600 1.248737 
992.4919 51.110 21.653 0.20374 0.08088 0.132 -0.04748 8.0000 4.59 0.5817 0.7530 1.249221 
992.1069 25.818 88.191 0.00858 0.27180 -4.423 0.21526 8.0000 4.64 0.5701 0.6604 1.249706 
991.7218 13.425 79.580 0.05103 0.27750 -0.573 0.55736 8.0000 4.66 0.6778 0.7092 1.250191 
991.3367 12.962 61.839 0.13265 0.24779 0.166 0.57820 8.0000 4.76 0.7043 0.7436 1.250677 
990.9514 16.922 49.920 0.26962 0.32041 0.736 0.62450 8.0000 4.72 0.8341 0.8811 1.251163 
990.5661 9.600 54.721 0.15828 0.22372 7.016 0.78693 8.0000 4.68 0.8272 0.8643 1.251650 
990.1807 7.550 44.112 0.15729 0.15249 -12.590 0.81194 8.0000 4.71 0.7569 0.8138 1.252137 
989.7953 4.394 80.201 0.02259 0.13079 -0.259 0.85861 8.0000 4.72 0.7417 0.7996 1.252625 
989.4097 7.069 73.464 0.06940 0.23374 -1.101 0.96796 8.0000 4.80 0.7604 0.8259 1.253113 
989.0241 9.013 78.652 0.06177 0.30779 0.659 0.96467 8.0000 4.73 0.7758 0.8548 1.253601 
988.6384 16.301 82.614 0.05434 0.41921 0.922 0.66092 8.0000 4.71 0.7119 0.7828 1.254090 
988.2526 13.328 62.149 0.19703 0.37290 15.240 0.84017 8.0000 4.76 0.7404 0.8217 1.254580 
987.8668 15.046 54.843 0.26945 0.38258 0.618 0.80752 8.0000 4.72 0.7373 0.8298 1.255070 
987.4809 9.904 59.315 0.18667 0.31458 -2202.033 1.01564 8.0000 4.74 0.7377 0.7870 1.255560 
987.0949 9.442 64.408 0.15813 0.33016 0.787 1.07022 8.0000 4.74 0.7071 0.7259 1.256051 
986.7088 7.010 61.890 0.11621 0.21754 0.626 0.98770 8.0000 4.75 0.7305 0.7458 1.256543 
986.3226 5.511 78.442 0.03575 0.17480 -1.239 0.91608 8.0000 4.70 0.7840 0.7975 1.257035 
985.9364 8.418 61.626 0.11784 0.21818 -4.478 0.81947 8.0000 4.71 0.8492 0.8752 1.257527 
985.5501 8.766 57.502 0.13051 0.20487 42.532 0.76893 8.0000 4.70 0.9294 1.0012 1.258020 
985.1638 14.560 52.510 0.21236 0.27685 -1.076 0.62634 8.0000 4.72 0.9747 1.0918 1.258513 
984.7773 18.923 50.676 0.27087 0.33066 0.522 0.55014 8.0000 4.76 1.0045 1.1269 1.259007 
984.3907 20.465 42.825 0.40046 0.37115 -0.444 0.62966 8.0000 4.78 0.9933 1.1130 1.259502 
984.0041 13.589 50.893 0.19628 0.24146 -0.465 0.60607 8.0000 4.79 0.8251 0.9231 1.259997 
983.6174 5.007 99.201 -0.01742 0.10751 0.341 0.61683 8.0000 4.83 0.6638 0.7757 1.260492 
983.2307 5.923 3.192 0.15130 0.00844 0.349 0.72249 8.0000 4.86 0.6470 0.7286 1.260988 
982.8438 6.129 320.828 0.14491 -0.11807 0.297 0.86031 8.0000 4.85 0.7748 0.8259 1.261484 
982.4569 18.271 0.910 0.57091 0.00906 0.285 0.77046 8.0000 4.78 0.8184 0.9477 1.261981 
982.0699 15.503 13.676 0.35559 0.08653 -1.225 0.60894 8.0000 4.89 0.7044 0.8070 1.262478 
981.6828 21.132 49.417 0.23291 0.27190 -0.007 0.39394 8.0000 4.87 0.6813 0.7465 1.262976 
981.2957 6.922 75.262 0.02666 0.10134 -0.003 0.42523 8.0000 4.84 0.6836 0.7816 1.263474 
980.9084 36.649 96.914 -0.08188 0.67524 0.002 0.20409 8.0000 4.83 0.7386 0.8508 1.263973 
980.5211 45.948 99.322 -0.23543 1.43420 0.004 -0.04813 8.0000 4.81 0.8551 0.9281 1.264472 
980.1337 42.842 103.575 -0.33636 1.39297 -0.001 0.10813 8.0000 4.90 0.8506 0.9470 1.264972 
979.7463 40.650 105.867 -0.40237 1.41562 -0.001 0.22519 8.0000 4.73 0.8461 0.9897 1.265472 
979.3587 43.626 106.247 -0.62833 2.15609 3.968 0.10779 8.0000 4.80 0.9129 0.9825 1.265973 
978.9711 36.567 142.505 -0.72787 0.55842 2.690 0.27812 8.0000 4.80 0.7556 0.9230 1.266474 
978.5834 28.608 178.412 -0.57326 0.01589 0.849 0.36937 8.0000 4.74 0.6922 0.9809 1.266976 
978.1956 23.433 216.179 -0.43261 -0.31638 3.162 0.50216 8.0000 4.75 0.6930 1.0786 1.267478 
977.8077 21.887 230.045 -0.34687 -0.41405 -1.263 0.56376 8.0000 4.80 0.8134 1.1762 1.267981 
977.4199 22.900 231.749 -0.38807 -0.49224 1.446 0.60953 8.0000 4.80 1.0541 1.3075 1.268484 
977.0319 18.194 170.308 -0.41497 0.07087 1.030 0.57123 8.0000 4.81 0.9773 1.2030 1.268988 
976.6437 17.250 152.989 -0.36718 0.18718 0.528 0.59967 8.0000 4.77 0.9139 1.2092 1.269493 
976.2556 12.472 137.066 -0.22662 0.21085 -3.921 0.66553 8.0000 4.74 0.9516 1.1446 1.269997 
975.8674 11.905 69.391 0.12805 0.34051 0.551 0.82442 8.0000 4.80 0.9459 1.0231 1.270502 
975.4790 19.099 78.122 0.12513 0.59489 0.455 0.77256 8.0000 4.84 0.9836 1.0550 1.271008 
975.0906 21.151 38.207 0.45783 0.36037 -0.756 0.64027 8.0000 4.75 0.9609 1.0150 1.271515 
974.7021 17.147 56.950 0.24402 0.37504 -9.272 0.65605 8.0000 4.78 0.9084 0.9627 1.272021 
974.3136 15.342 57.463 0.21803 0.34176 0.507 0.68320 8.0000 4.70 0.8293 0.8693 1.272529 
973.9250 15.459 53.535 0.22622 0.30611 0.012 0.63552 8.0000 4.77 0.7260 0.7574 1.273036 
973.5363 15.296 49.442 0.21339 0.24933 0.023 0.55508 8.0000 4.76 0.6498 0.6725 1.273545 
973.1475 16.792 51.797 0.15448 0.19629 -2.196 0.37618 8.0000 4.69 0.5359 0.5545 1.274053 
972.7586 7.457 98.531 -0.01409 0.09396 -1.068 0.35673 8.0000 4.75 0.5249 0.5527 1.274563 
972.3697 13.242 121.490 -0.05325 0.08692 -0.422 0.20460 8.0000 4.76 0.5106 0.5439 1.275073 
971.9807 52.663 92.620 -0.00583 0.12749 -0.220 -0.03498 8.0000 4.74 0.5074 0.5444 1.275583 
971.5916 62.150 66.018 0.08786 0.19750 -0.362 -0.14745 8.0000 4.75 0.5599 0.5915 1.276094 
971.2024 70.451 51.137 0.14736 0.18287 0.162 -0.28900 8.0000 4.81 0.6987 0.7319 1.276605 
970.8131 79.182 45.436 0.13642 0.13851 0.021 -0.49013 8.0000 4.73 0.7950 0.8242 1.277117 
