# lams, psi_mean, delta_mean
865.626700 14.409000 101.932000
865.215700 14.184000 102.541000
864.804600 14.977000 103.178000
864.393400 14.624000 104.015000
863.982100 15.959000 107.827000
863.570700 14.295000 105.710000
863.159300 11.011000 104.127000
862.747700 11.383000 101.243000
862.336100 10.940000 98.609000
861.924400 11.247000 97.831000
861.512600 11.248000 100.230000
861.100800 9.456000 100.910000
860.688800 8.756000 102.045000
860.276700 8.712000 103.946000
859.864600 9.779000 102.060000
859.452300 8.682000 107.144000
859.040000 9.018000 106.941000
858.627600 8.711000 108.076000
858.215100 10.124000 106.883000
857.802600 13.504000 103.000000
857.389900 14.929000 101.328000
856.977100 15.329000 101.555000
856.564300 15.247000 101.919000
856.151400 16.407000 101.282000
855.738300 16.269000 101.395000
855.325300 17.071000 100.839000
854.912000 16.609000 100.850000
854.498800 14.605000 102.637000
854.085400 14.737000 102.630000
853.671900 15.095000 101.947000
853.258400 14.227000 102.884000
852.844800 13.949000 103.274000
852.431100 13.596000 104.260000
852.017300 16.106000 102.739000
851.603400 14.539000 103.233000
851.189400 15.188000 102.735000
850.775300 16.113000 101.695000
850.361200 14.356000 103.275000
849.947000 14.431000 102.943000
849.532600 15.281000 101.966000
849.118200 15.992000 101.435000
848.703700 15.359000 101.527000
848.289100 14.918000 101.737000
847.874400 14.100000 102.132000
847.459700 15.195000 101.997000
847.044800 15.110000 102.215000
846.629800 15.381000 102.201000
846.214800 16.328000 102.152000
845.799700 15.939000 102.474000
845.384500 15.895000 102.294000
844.969200 15.486000 102.524000
844.553800 15.036000 101.702000
844.138300 15.092000 101.664000
843.722700 14.985000 101.656000
843.307100 15.525000 101.563000
842.891400 15.342000 101.526000
842.475500 15.392000 101.216000
842.059600 15.625000 100.867000
841.643600 15.630000 100.740000
841.227500 15.447000 100.468000
840.811300 15.225000 100.365000
840.395100 15.221000 100.294000
839.978700 15.404000 99.948000
839.562300 15.346000 99.635000
839.145700 15.513000 99.886000
838.729100 15.667000 99.845000
838.312400 15.692000 99.862000
837.895600 15.784000 99.658000
837.478700 15.806000 99.566000
837.061700 15.940000 99.599000
836.644700 15.821000 99.598000
836.227500 15.898000 99.604000
835.810200 15.872000 99.535000
835.392900 15.884000 99.437000
834.975500 15.947000 99.352000
834.557900 16.008000 99.321000
834.140300 16.017000 99.250000
833.722700 16.061000 99.258000
833.304900 16.153000 99.240000
832.887000 16.201000 99.190000
832.469100 16.193000 99.057000
832.051000 16.266000 99.039000
831.632900 16.319000 99.039000
831.214600 16.319000 98.946000
830.796300 16.412000 99.011000
830.377900 16.504000 98.987000
829.959400 16.496000 98.961000
829.540800 16.532000 98.911000
829.122100 16.497000 98.846000
828.703400 16.532000 98.826000
828.284500 16.527000 98.754000
827.865600 16.590000 98.712000
827.446500 16.600000 98.662000
827.027500 16.585000 98.582000
826.608200 16.614000 98.564000
826.188900 16.621000 98.509000
825.769500 16.630000 98.491000
825.350000 16.608000 98.464000
824.930500 16.583000 98.470000
824.510800 16.589000 98.433000
824.091100 16.578000 98.369000
823.671300 16.592000 98.332000
823.251300 16.581000 98.326000
822.831300 16.581000 98.316000
822.411200 16.607000 98.325000
821.991000 16.628000 98.378000
821.570700 16.618000 98.359000
821.150300 16.615000 98.369000
820.729900 16.642000 98.359000
820.309300 16.658000 98.377000
819.888600 16.686000 98.345000
819.467900 16.703000 98.325000
819.047100 16.731000 98.333000
818.626200 16.751000 98.311000
818.205100 16.767000 98.276000
817.784100 16.780000 98.266000
817.362900 16.777000 98.276000
816.941600 16.808000 98.291000
816.520200 16.821000 98.277000
816.098800 16.837000 98.286000
815.677200 16.868000 98.240000
815.255600 16.870000 98.237000
814.833800 16.891000 98.249000
814.412000 16.906000 98.227000
813.990100 16.915000 98.257000
813.568100 16.934000 98.272000
813.146000 16.940000 98.236000
812.723800 16.939000 98.243000
812.301500 16.983000 98.206000
811.879200 16.952000 98.245000
811.456700 16.963000 98.241000
811.034100 16.974000 98.220000
810.611500 16.978000 98.293000
810.188800 16.982000 98.265000
809.765900 17.008000 98.219000
809.343000 17.023000 98.196000
808.920000 17.042000 98.122000
808.496900 17.061000 98.072000
808.073700 17.074000 98.039000
807.650500 17.084000 98.046000
807.227100 17.087000 98.037000
806.803600 17.113000 97.979000
806.380100 17.137000 97.958000
805.956400 17.163000 97.913000
805.532700 17.182000 97.874000
805.108900 17.210000 97.797000
804.685000 17.231000 97.787000
804.261000 17.238000 97.766000
803.836900 17.260000 97.736000
803.412700 17.288000 97.713000
802.988400 17.301000 97.710000
802.564000 17.320000 97.704000
802.139600 17.323000 97.685000
801.715000 17.331000 97.699000
801.290300 17.355000 97.660000
800.865700 17.360000 97.675000
800.440800 17.356000 97.657000
800.015900 17.372000 97.670000
799.590900 17.386000 97.633000
799.165800 17.403000 97.623000
798.740600 17.425000 97.583000
798.315300 17.452000 97.579000
