## SPECTRUM TYPE:
LCE

## DATE:
24/09/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
10:49:02

# END TIME:
10:49:02

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
6

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
38 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
999.7925 9.943 226.765 -16.68924 -17.75072 0.000 67.35752 38.0000 8.49 2.8897820898534359E18 1.1534056415667893E20 1.240099 
999.4089 9.943 226.765 -16.68924 -17.75072 2.141 67.35752 38.0000 8.51 2.68771301826704179E18 1.07275338503686193E20 1.240575 
999.0253 9.943 226.765 -17.14882 -18.23953 1.441 69.21237 38.0000 8.66 2.56214246818316288E18 1.0077099714967031E20 1.241052 
998.6415 9.943 226.765 -17.52796 -18.64280 4.006 70.74261 38.0000 8.74 2.41891980867115418E18 9.4043683633634476E19 1.241529 
998.2578 9.943 226.765 -17.75451 -18.88375 0.476 71.65693 38.0000 8.81 2.25608392330392371E18 8.71287230651558789E19 1.242006 
997.8739 9.943 226.765 -17.80185 -18.93410 1.151 71.84802 38.0000 8.81 2.07167259614275174E18 7.98968920416452608E19 1.242484 
997.4900 9.943 226.765 -17.55789 -18.67463 -0.211 70.86339 38.0000 8.75 1.86372512307740672E18 7.23939830233762365E19 1.242962 
997.1060 9.943 226.765 -16.93377 -18.01081 0.001 68.34444 38.0000 8.92 1.63027970048602931E18 6.45565937718447309E19 1.243440 
996.7219 9.943 226.765 -15.80609 -16.81141 -3.726 63.79314 38.0000 8.88 1.36937562425838797E18 5.63499577293804667E19 1.243920 
996.3377 9.943 226.765 -13.92880 -14.81472 -5.119 56.21644 38.0000 9.05 1.07905466418541363E18 4.79335084800574751E19 1.244399 
995.9535 9.943 226.765 -11.08806 -11.79329 -2.832 44.75123 38.0000 8.88 761285564556115968.0000 3.9538565678173782E19 1.244879 
995.5692 9.943 226.765 -7.10962 -7.56181 1.420 28.69430 38.0000 9.25 418054283888427008.0000 3.10785977586234163E19 1.245360 
995.1848 9.943 226.765 -1.13975 -1.21224 -1.101 4.60003 38.0000 9.32 56061959006584832.0000 2.38140012886050734E19 1.245841 
994.8003 80.057 46.765 8.55858 9.10294 0.045 -34.54232 38.0000 9.33 313979220487307264.0000 1.99517885751581737E19 1.246322 
994.4158 80.057 46.765 27.22981 28.96171 0.027 -109.89911 38.0000 9.21 668944798484267008.0000 2.16558666714668073E19 1.246804 
994.0311 68.209 181.405 0.00000 0.00000 0.018 0.00000 38.0000 9.43 2738631672332288.0000 5.79715856477454336E18 1.247287 
993.6464 28.040 42.673 0.00000 0.00000 1.829 0.00000 38.0000 9.49 356022120087552.0000 753630627164585984.0000 1.247770 
993.2617 68.112 145.726 0.00000 0.00000 1.786 0.00000 38.0000 9.52 3478062368817152.0000 7.36239143223925146E18 1.248253 
992.8768 47.027 68.456 0.00000 0.00000 -1.427 0.00000 38.0000 9.61 6490557262069760.0000 1.37392653037354353E19 1.248737 
992.4919 53.493 30.230 0.21620 0.12599 0.960 -0.07644 38.0000 9.49 0.8552 1.5244 1.249221 
992.1069 54.426 59.759 0.24909 0.42726 -11.440 -0.16888 38.0000 9.75 0.6315 0.8169 1.249706 
991.7218 46.225 55.328 1.35176 1.95426 -2.368 -0.10165 38.0000 9.71 0.7115 1.2037 1.250191 
991.3367 45.695 224.535 -0.45808 -0.45070 0.821 -0.01560 38.0000 9.95 1.2858 2.9123 1.250677 
990.9514 35.937 44.502 0.58145 0.57144 2.538 0.26689 38.0000 9.90 0.7403 0.9133 1.251163 
990.5661 21.792 54.287 0.29660 0.41255 27.231 0.53387 38.0000 9.78 0.6981 0.8603 1.251650 
990.1807 19.104 45.688 0.33226 0.34034 -27.807 0.60423 38.0000 9.90 0.7545 0.9734 1.252137 
989.7953 10.058 80.361 0.04188 0.24661 -0.829 0.68294 38.0000 9.92 0.6825 0.8534 1.252625 
989.4097 16.642 78.386 0.09306 0.45283 -1.991 0.70422 38.0000 10.18 0.6940 0.7971 1.253113 
989.0241 20.823 87.727 0.02238 0.56393 2.212 0.63463 38.0000 10.18 0.6866 0.7679 1.253601 
988.6384 32.826 96.385 -0.08950 0.79976 1.985 0.36418 38.0000 10.10 0.6742 0.7498 1.254090 
988.2526 27.052 68.294 0.30209 0.75888 31.863 0.59119 38.0000 10.29 0.6996 0.7784 1.254580 
987.8668 32.562 57.873 0.50728 0.80784 1.711 0.44231 38.0000 10.18 0.7221 0.8272 1.255070 
987.4809 26.719 62.277 0.37324 0.71024 -5062.808 0.59502 38.0000 10.28 0.6577 0.7166 1.255560 
987.0949 25.971 64.718 0.26531 0.56172 2.667 0.48638 38.0000 10.40 0.6222 0.6448 1.256051 
