## SPECTRUM TYPE:
LCE

## DATE:
24/09/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
11:03:08

# END TIME:
11:03:08

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
17

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
13 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
982.8438 34.658 250.470 -0.26332 -0.74234 0.746 0.29739 13.0000 7.30 0.7498 0.9816 1.261484 
982.4569 31.019 223.162 -0.25237 -0.23668 0.793 0.18367 13.0000 7.31 0.7458 1.0465 1.261981 
982.0699 35.008 153.353 -0.17593 0.08828 -1.992 0.07158 13.0000 7.38 0.7276 0.9808 1.262478 
981.6828 50.304 104.106 -0.11849 0.47152 -0.019 -0.09106 13.0000 7.44 0.8356 1.0193 1.262976 
981.2957 50.639 95.291 -0.04660 0.50319 -0.008 -0.10078 13.0000 7.50 0.7962 0.9644 1.263474 
980.9084 50.261 87.655 0.04247 1.03735 0.004 -0.19285 13.0000 7.56 1.0389 1.1923 1.263973 
980.5211 51.245 70.321 0.60511 1.69194 0.009 -0.39806 13.0000 7.58 1.3162 1.4186 1.264472 
980.1337 50.487 98.008 -0.25036 1.77970 -0.002 -0.34851 13.0000 7.73 1.1606 1.3191 1.264972 
979.7463 50.021 105.961 -0.42423 1.48331 -0.002 -0.27322 13.0000 7.61 1.0484 1.1600 1.265472 
979.3587 50.843 90.490 -0.01491 1.74508 10.903 -0.36096 13.0000 7.73 0.9836 1.0888 1.265973 
978.9711 46.278 177.253 -1.75378 0.08414 4.438 -0.07836 13.0000 7.74 0.9407 1.1042 1.266474 
978.5834 45.150 180.839 -2.01701 -0.02952 3.080 -0.01055 13.0000 7.66 1.2483 1.4590 1.266976 
978.1956 41.188 190.796 -2.34488 -0.44713 5.003 0.31950 13.0000 7.82 1.5393 1.7952 1.267478 
977.8077 39.172 196.980 -2.06255 -0.62980 -2.799 0.44490 13.0000 7.92 1.6731 1.9392 1.267981 
977.4199 36.466 205.942 -1.64211 -0.79887 4.772 0.56069 13.0000 7.94 1.7128 1.9602 1.268484 
977.0319 32.504 187.465 -1.23927 -0.16239 1.757 0.58263 13.0000 8.01 1.3382 1.5952 1.268988 
976.6437 27.850 172.462 -0.67543 0.08937 1.594 0.46477 13.0000 8.00 0.9082 1.3382 1.269493 
976.2556 30.026 163.041 -0.70870 0.21612 -5.199 0.42688 13.0000 8.05 0.9755 1.1894 1.269997 
975.8674 22.029 104.721 -0.10239 0.38969 1.302 0.41638 13.0000 8.15 0.7610 0.8940 1.270502 
975.4790 35.784 62.650 0.35579 0.68786 1.294 0.25811 13.0000 8.26 0.9243 1.0133 1.271008 
975.0906 40.666 90.417 -0.00297 0.40768 -1.792 0.06216 13.0000 8.17 0.7287 0.7675 1.271515 
974.7021 47.585 81.632 0.06949 0.47240 -20.195 -0.04319 13.0000 8.34 0.7309 0.8404 1.272021 
974.3136 43.999 88.372 0.01361 0.47887 1.420 0.01675 13.0000 8.27 0.6797 0.7931 1.272529 
973.9250 51.160 87.745 0.01912 0.48556 0.034 -0.10613 13.0000 8.29 0.6525 0.7384 1.273036 
973.5363 57.533 92.014 -0.02080 0.59139 0.074 -0.27677 13.0000 8.36 0.6827 0.7291 1.273545 
973.1475 75.032 93.156 -0.01326 0.24042 -6.985 -0.41812 13.0000 8.36 0.5760 0.6060 1.274053 
972.7586 73.072 76.651 0.05453 0.22979 -2.846 -0.35204 13.0000 8.50 0.5325 0.5712 1.274563 
972.3697 80.589 62.441 0.06224 0.11925 -1.200 -0.39463 13.0000 8.59 0.5293 0.5684 1.275073 
971.9807 85.230 59.750 0.04063 0.06968 -1.422 -0.47992 13.0000 8.68 0.5424 0.5836 1.275583 
971.5916 81.267 77.782 0.03737 0.17256 -1.569 -0.56112 13.0000 8.65 0.6083 0.6429 1.276094 
971.2024 82.554 73.229 0.05723 0.18990 0.748 -0.74581 13.0000 8.84 0.6903 0.7277 1.276605 
970.8131 86.416 57.497 0.05370 0.08429 0.105 -0.79470 13.0000 8.76 0.7619 0.7950 1.277117 
970.4238 86.601 47.342 0.08543 0.09272 0.058 -1.05765 13.0000 8.79 0.7973 0.8237 1.277629 
970.0344 74.633 146.951 -0.65789 0.42803 0.035 -1.32011 13.0000 9.01 1.0115 1.1043 1.278142 
969.6449 78.531 44.463 0.32202 0.31604 0.028 -1.06615 13.0000 8.98 0.8060 0.8212 1.278656 
969.2553 61.760 14.338 1.03147 0.26365 0.008 -0.70521 13.0000 9.02 0.9837 1.0906 1.279170 
968.8657 52.778 8.728 1.54586 0.23732 -6.022 -0.43534 13.0000 9.11 1.2425 1.4477 1.279684 
968.4760 49.907 3.966 2.11049 0.14630 1.495 -0.36596 13.0000 9.20 1.4196 1.6841 1.280199 
968.0861 49.138 5.024 2.42102 0.21282 0.680 -0.35347 13.0000 9.46 1.4766 1.7692 1.280714 
967.6962 49.413 8.823 2.30289 0.35744 1.280 -0.36187 13.0000 9.36 1.4141 1.6928 1.281230 
967.3063 52.886 16.663 1.96731 0.58885 1.326 -0.57999 13.0000 9.42 1.1884 1.4130 1.281747 
966.9163 54.826 19.830 1.41251 0.50937 1.737 -0.53623 13.0000 9.44 0.9382 1.0917 1.282264 
966.5261 61.198 44.524 0.63667 0.62619 -7.157 -0.56661 13.0000 9.38 0.6721 0.7627 1.282782 
966.1359 59.674 126.136 -0.66760 0.91430 1.402 -0.63653 13.0000 9.25 0.8343 0.9360 1.283300 
965.7457 52.391 32.996 0.87251 0.56653 -0.957 -0.27450 13.0000 9.31 0.6508 0.7894 1.283818 
