nm  mW/cm2/nm
119.5	6.19E-6
120.5	5.614E-5
121.5	4.901E-4
122.5	1.184E-4
123.5	4.77E-6
124.5	3.43E-6
125.5	2.88E-6
126.5	3.52E-6
127.5	2.13E-6
128.5	1.73E-6
129.5	3.99E-6
130.5	1.206E-5
131.5	3.98E-6
132.5	4.13E-6
133.5	1.68E-5
134.5	4.57E-6
135.5	3.8E-6
136.5	3.09E-6
137.5	2.92E-6
138.5	3.97E-6
139.5	7.56E-6
140.5	6.08E-6
141.5	4.21E-6
142.5	4.68E-6
143.5	5.11E-6
144.5	5.09E-6
145.5	5.54E-6
146.5	7.09E-6
147.5	8.49E-6
148.5	8.2E-6
149.5	7.96E-6
150.5	8.7E-6
151.5	9.27E-6
152.5	1.163E-5
153.5	1.299E-5
154.5	2.059E-5
155.5	2.144E-5
156.5	1.847E-5
157.5	1.717E-5
158.5	1.675E-5
159.5	1.754E-5
160.5	1.934E-5
161.5	2.228E-5
162.5	2.519E-5
163.5	2.841E-5
164.5	2.973E-5
165.5	4.302E-5
166.5	3.989E-5
167.5	3.875E-5
168.5	4.556E-5
169.5	5.877E-5
170.5	6.616E-5
171.5	6.88E-5
172.5	7.252E-5
173.5	7.645E-5
174.5	9.067E-5
175.5	1.079E-4
176.5	1.22E-4
177.5	1.403E-4
178.5	1.538E-4
179.5	1.576E-4
180.5	1.831E-4
181.5	2.233E-4
182.5	2.243E-4
183.5	2.244E-4
184.5	2.066E-4
185.5	2.311E-4
186.5	2.7E-4
187.5	3.009E-4
188.5	3.291E-4
189.5	3.569E-4
190.5	3.764E-4
191.5	4.165E-4
192.5	4.113E-4
193.5	3.808E-4
194.5	5.21E-4
195.5	5.427E-4
196.5	6.008E-4
197.5	6.191E-4
198.5	6.187E-4
199.5	6.664E-4
200.5	7.326E-4
201.5	8.023E-4
202.5	8.261E-4
203.5	9.217E-4
204.5	0.00103
205.5	0.00105
206.5	0.00111
207.5	0.00127
208.5	0.00151
209.5	0.00214
210.5	0.00279
211.5	0.00335
212.5	0.00313
213.5	0.00331
214.5	0.004
215.5	0.00362
216.5	0.00323
217.5	0.00353
218.5	0.00444
219.5	0.00469
220.5	0.00473
221.5	0.00396
222.5	0.00496
223.5	0.0063
224.5	0.0059
225.5	0.00523
226.5	0.00394
227.5	0.00399
228.5	0.0052
229.5	0.00477
230.5	0.00521
231.5	0.0051
232.5	0.00533
233.5	0.00447
234.5	0.0039
235.5	0.00514
236.5	0.00486
237.5	0.00484
238.5	0.0042
239.5	0.00441
240.5	0.00396
241.5	0.00515
242.5	0.00706
243.5	0.00665
244.5	0.0061
245.5	0.00494
246.5	0.00504
247.5	0.00555
248.5	0.00456
249.5	0.00564
250.5	0.00601
251.5	0.0046
252.5	0.00415
253.5	0.00515
254.5	0.00596
255.5	0.00793
256.5	0.01018
257.5	0.01254
258.5	0.01251
259.5	0.0104
260.5	0.00855
261.5	0.00898
262.5	0.01036
263.5	0.01658
264.5	0.02497
265.5	0.02527
266.5	0.02494
267.5	0.02508
268.5	0.02438
269.5	0.02389
270.5	0.02673
271.5	0.02244
272.5	0.01974
273.5	0.01965
274.5	0.01326
275.5	0.01751
276.5	0.02428
277.5	0.02338
278.5	0.01593
279.5	0.00856
280.5	0.00946
281.5	0.02083
282.5	0.02941
283.5	0.03135
284.5	0.02353
285.5	0.01631
286.5	0.03227
287.5	0.03363
288.5	0.03222
289.5	0.04727
290.5	0.06013
291.5	0.05808
292.5	0.05219
293.5	0.05355
294.5	0.05088
295.5	0.05532
296.5	0.05096
297.5	0.05073
298.5	0.04655
299.5	0.0484
300.5	0.042
301.5	0.04555
302.5	0.0489
303.5	0.06206
304.5	0.06025
305.5	0.05948
306.5	0.05557
307.5	0.0615
308.5	0.06114
309.5	0.04965
310.5	0.06224
311.5	0.07292
312.5	0.06559
313.5	0.06999
314.5	0.06629
315.5	0.0633
316.5	0.06332
317.5	0.07739
318.5	0.06649
319.5	0.07105
320.5	0.08051
321.5	0.06995
322.5	0.06886
323.5	0.06613
324.5	0.07608
325.5	0.08758
326.5	0.09795
327.5	0.09527
328.5	0.09176
329.5	0.1061
330.5	0.1016
331.5	0.09657
332.5	0.09549
333.5	0.09216
334.5	0.09589
335.5	0.09434
336.5	0.08095
337.5	0.08418
338.5	0.09215
339.5	0.09581
340.5	0.1007
341.5	0.09238
342.5	0.0993
343.5	0.09506
344.5	0.07957
345.5	0.09392
346.5	0.09264
347.5	0.09017
348.5	0.08972
349.5	0.08898
350.5	0.105
351.5	0.09795
352.5	0.09079
353.5	0.1033
354.5	0.1111
355.5	0.1045
