Source : Fit
Spectrum : 1

Wavelength	Psi	Delta
562.0728	29.716	81.869
561.5948	29.741	81.870
561.1169	29.766	81.871
560.6388	29.791	81.872
560.1606	29.817	81.873
559.6823	29.842	81.874
559.2039	29.867	81.875
558.7253	29.893	81.876
558.2467	29.918	81.877
557.7679	29.944	81.879
557.2891	29.969	81.880
556.8102	29.995	81.882
556.3311	30.021	81.883
555.8519	30.047	81.885
555.3726	30.073	81.886
554.8932	30.099	81.888
554.4137	30.125	81.890
553.9341	30.152	81.891
553.4543	30.178	81.893
552.9745	30.204	81.895
552.4946	30.231	81.897
552.0145	30.258	81.899
551.5345	30.284	81.901
551.0541	30.311	81.903
550.5737	30.338	81.905
550.0933	30.365	81.907
549.6126	30.392	81.909
549.1320	30.419	81.911
548.6511	30.446	81.913
548.1702	30.473	81.915
547.6891	30.501	81.917
547.2080	30.528	81.919
546.7267	30.556	81.921
546.2454	30.583	81.923
545.7639	30.611	81.925
545.2823	30.639	81.927
544.8007	30.667	81.930
544.3188	30.695	81.932
543.8369	30.723	81.934
543.3549	30.751	81.936
542.8728	30.779	81.938
542.3905	30.807	81.940
541.9082	30.836	81.942
541.4257	30.864	81.944
540.9431	30.893	81.946
540.4604	30.922	81.949
539.9777	30.950	81.951
539.4948	30.979	81.953
539.0118	31.008	81.956
538.5286	31.037	81.963
538.0454	31.065	81.970
537.5621	31.094	81.977
537.0786	31.123	81.983
536.5950	31.152	81.990
536.1114	31.181	81.997
535.6276	31.211	82.005
535.1437	31.240	82.012
534.6597	31.269	82.019
534.1756	31.299	82.026
533.6913	31.329	82.032
533.2070	31.359	82.038
532.7226	31.389	82.045
532.2380	31.419	82.051
531.7534	31.449	82.057
531.2686	31.479	82.063
530.7837	31.510	82.068
530.2987	31.540	82.074
529.8136	31.571	82.080
529.3284	31.601	82.086
528.8430	31.632	82.092
528.3576	31.663	82.098
527.8720	31.694	82.104
527.3864	31.725	82.111
526.9006	31.756	82.118
526.4147	31.787	82.126
525.9287	31.818	82.134
525.4426	31.849	82.141
524.9564	31.881	82.149
524.4700	31.912	82.157
523.9836	31.944	82.165
523.4971	31.976	82.173
523.0104	32.007	82.182
522.5236	32.039	82.190
522.0367	32.071	82.199
521.5497	32.103	82.208
521.0626	32.135	82.217
520.5754	32.167	82.227
520.0881	32.200	82.237
519.6006	32.232	82.247
519.1131	32.264	82.257
518.6254	32.297	82.267
518.1377	32.329	82.277
517.6498	32.362	82.288
517.1618	32.395	82.298
516.6737	32.428	82.308
516.1855	32.461	82.319
515.6971	32.494	82.331
515.2087	32.527	82.342
514.7202	32.560	82.353
514.2314	32.594	82.364
513.7427	32.627	82.376
513.2538	32.661	82.387
512.7648	32.694	82.399
512.2757	32.728	82.410
511.7864	32.762	82.422
511.2971	32.796	82.434
510.8076	32.830	82.446
510.3181	32.864	82.458
509.8284	32.899	82.470
509.3386	32.933	82.482
508.8488	32.968	82.495
508.3587	33.003	82.507
507.8686	33.038	82.519
507.3784	33.073	82.532
506.8880	33.108	82.545
506.3976	33.143	82.557
505.9070	33.178	82.571
505.4163	33.213	82.586
504.9255	33.248	82.601
504.4346	33.283	82.616
503.9436	33.319	82.631
503.4525	33.354	82.646
502.9612	33.390	82.661
502.4698	33.425	82.676
501.9784	33.461	82.692
501.4868	33.497	82.707
500.9951	33.533	82.723
500.5033	33.569	82.739
500.0114	33.605	82.755
499.5193	33.641	82.771
499.0272	33.677	82.787
498.5349	33.713	82.803
498.0426	33.750	82.819
497.5501	33.786	82.836
497.0575	33.823	82.852
496.5648	33.859	82.869
496.0720	33.896	82.886
495.5790	33.933	82.903
495.0860	33.970	82.920
494.5928	34.007	82.937
494.0995	34.044	82.955
493.6062	34.081	82.973
493.1127	34.119	82.990
492.6190	34.156	83.008
492.1253	34.193	83.026
491.6315	34.231	83.046
491.1375	34.268	83.065
490.6435	34.306	83.085
490.1493	34.343	83.105
489.6550	34.381	83.127
489.1606	34.419	83.149
488.6661	34.457	83.171
488.1714	34.494	83.193
487.6767	34.532	83.215
487.1818	34.570	83.237
486.6869	34.608	83.260
486.1918	34.646	83.283
485.6966	34.685	83.307
485.2013	34.723	83.331
484.7058	34.761	83.355
484.2103	34.799	83.379
483.7146	34.838	83.404
483.2189	34.876	83.429
482.7230	34.914	83.454
482.2270	34.953	83.479
481.7309	34.991	83.504
481.2346	35.030	83.530
480.7383	35.069	83.556
480.2419	35.107	83.583
479.7453	35.146	83.610
479.2486	35.185	83.637
478.7518	35.224	83.664
478.2549	35.262	83.692
477.7579	35.301	83.719
477.2608	35.340	83.747
476.7635	35.379	83.775
476.2662	35.418	83.804
475.7687	35.457	83.834
475.2711	35.496	83.863
474.7734	35.535	83.893
474.2756	35.574	83.923
473.7776	35.613	83.953
473.2796	35.652	83.983
472.7814	35.691	84.014
472.2831	35.730	84.045
471.7848	35.769	84.077
471.2863	35.808	84.108
470.7876	35.847	84.141
470.2889	35.887	84.173
469.7900	35.926	84.205
469.2911	35.965	84.238
468.7920	36.004	84.271
468.2928	36.043	84.304
467.7935	36.083	84.338
467.2941	36.122	84.373
466.7945	36.162	84.409
466.2949	36.201	84.444
465.7951	36.240	84.480
465.2952	36.280	84.516
464.7952	36.319	84.553
464.2951	36.358	84.589
463.7949	36.397	84.628
463.2946	36.436	84.666
462.7941	36.475	84.705
462.2935	36.514	84.744
461.7928	36.553	84.784
461.2921	36.591	84.825
460.7911	36.630	84.866
460.2901	36.668	84.907
459.7889	36.706	84.948
459.2877	36.745	84.990
458.7863	36.783	85.033
458.2848	36.821	85.077
457.7832	36.859	85.120
457.2815	36.897	85.164
456.7796	36.935	85.209
456.2777	36.973	85.254
455.7756	37.011	85.299
455.2734	37.049	85.345
454.7711	37.086	85.392
454.2687	37.124	85.439
453.7662	37.161	85.487
453.2635	37.199	85.535
452.7608	37.236	85.584
452.2579	37.273	85.633
451.7549	37.310	85.683
451.2518	37.346	85.732
450.7485	37.383	85.783
450.2452	37.420	85.836

