Source : SiO2_50min.P1.10h 59mn 43s
Spectrum : 1

Wavelength	Psi	Delta
725.9799	19.091	96.472
725.5388	19.100	96.452
725.0975	19.112	96.425
724.6562	19.119	96.419
724.2147	19.120	96.418
723.7732	19.123	96.419
723.3315	19.127	96.422
722.8898	19.136	96.403
722.4479	19.145	96.396
722.0060	19.150	96.389
721.5640	19.166	96.360
721.1218	19.175	96.362
720.6796	19.184	96.355
720.2373	19.190	96.338
719.7949	19.191	96.348
719.3524	19.200	96.336
718.9097	19.206	96.332
718.4670	19.209	96.320
718.0242	19.227	96.299
717.5813	19.237	96.283
717.1383	19.249	96.267
716.6952	19.259	96.253
716.2520	19.269	96.238
715.8087	19.283	96.201
715.3653	19.294	96.182
714.9218	19.300	96.189
714.4782	19.310	96.170
714.0345	19.325	96.136
713.5907	19.338	96.121
713.1469	19.347	96.096
712.7028	19.360	96.075
712.2588	19.376	96.048
711.8146	19.389	96.026
711.3703	19.402	96.004
710.9259	19.419	95.968
710.4814	19.429	95.946
710.0369	19.445	95.932
709.5922	19.459	95.912
709.1474	19.477	95.898
708.7026	19.491	95.880
708.2576	19.504	95.866
707.8125	19.518	95.846
707.3674	19.532	95.820
706.9221	19.547	95.799
706.4767	19.563	95.779
706.0313	19.578	95.746
705.5857	19.594	95.727
705.1401	19.608	95.709
704.6943	19.625	95.700
704.2484	19.637	95.684
703.8025	19.651	95.665
703.3564	19.667	95.632
702.9103	19.687	95.619
702.4641	19.704	95.589
702.0177	19.723	95.571
701.5712	19.737	95.551
701.1247	19.754	95.539
700.6780	19.770	95.526
700.2313	19.787	95.507
699.7844	19.805	95.495
699.3375	19.821	95.479
698.8904	19.839	95.454
698.4433	19.854	95.440
697.9961	19.874	95.407
697.5488	19.890	95.383
697.1013	19.903	95.369
696.6537	19.915	95.356
696.2061	19.934	95.334
695.7584	19.952	95.322
695.3105	19.969	95.304
694.8626	19.986	95.287
694.4146	20.000	95.273
693.9664	20.017	95.261
693.5182	20.038	95.244
693.0699	20.056	95.240
692.6215	20.074	95.228
692.1729	20.090	95.224
691.7243	20.109	95.215
691.2756	20.132	95.195
690.8267	20.149	95.180
690.3778	20.169	95.162
689.9288	20.188	95.149
689.4797	20.206	95.130
689.0304	20.223	95.117
688.5811	20.241	95.104
688.1317	20.256	95.092
687.6821	20.270	95.088
687.2325	20.289	95.067
686.7828	20.305	95.059
686.3329	20.322	95.050
685.8830	20.339	95.038
685.4330	20.360	95.028
684.9828	20.380	95.011
684.5327	20.393	95.003
684.0823	20.408	94.988
683.6319	20.423	94.983
683.1813	20.436	94.977
682.7307	20.455	94.956
682.2800	20.472	94.941
681.8292	20.490	94.926
681.3782	20.508	94.908
680.9272	20.519	94.897
680.4761	20.534	94.886
680.0248	20.548	94.870
679.5735	20.564	94.859
679.1221	20.578	94.845
678.6705	20.591	94.839
678.2189	20.605	94.823
677.7672	20.619	94.800
677.3154	20.635	94.785
676.8634	20.652	94.766
676.4114	20.665	94.749
675.9592	20.677	94.729
675.5070	20.691	94.713
675.0547	20.702	94.703
674.6022	20.714	94.690
674.1497	20.727	94.674
673.6971	20.738	94.662
673.2443	20.753	94.654
672.7915	20.765	94.640
672.3386	20.778	94.623
671.8855	20.789	94.606
671.4324	20.801	94.590
670.9791	20.815	94.576
670.5258	20.828	94.560
670.0723	20.842	94.542
669.6188	20.854	94.531
669.1651	20.862	94.519
668.7114	20.876	94.509
668.2575	20.888	94.500
667.8035	20.903	94.488
667.3495	20.915	94.470
666.8953	20.926	94.460
666.4411	20.936	94.449
665.9868	20.947	94.440
665.5323	20.957	94.427
665.0777	20.969	94.418
664.6230	20.980	94.403
664.1683	20.995	94.392
663.7134	21.005	94.381
663.2584	21.013	94.371
662.8034	21.024	94.363
662.3482	21.035	94.351
661.8929	21.046	94.339
661.4376	21.056	94.324
660.9821	21.066	94.317
660.5265	21.076	94.306
660.0708	21.087	94.304
659.6151	21.100	94.295
659.1592	21.113	94.287
658.7032	21.124	94.275
658.2471	21.132	94.265
657.7909	21.141	94.257
657.3346	21.151	94.250
656.8782	21.164	94.251
656.4218	21.174	94.245
655.9651	21.185	94.240
655.5084	21.196	94.227
655.0516	21.204	94.222
654.5947	21.213	94.212
654.1377	21.223	94.205
653.6806	21.229	94.197
653.2234	21.237	94.189
652.7661	21.245	94.187
652.3087	21.251	94.180
651.8511	21.260	94.176
651.3936	21.269	94.170
650.9358	21.280	94.165
650.4780	21.292	94.164
650.0201	21.305	94.154
649.5620	21.316	94.150
649.1039	21.326	94.140
648.6457	21.334	94.123
648.1873	21.346	94.117
647.7289	21.355	94.098
647.2703	21.365	94.092
646.8117	21.373	94.079
646.3530	21.383	94.069
645.8941	21.392	94.058
645.4351	21.403	94.041
644.9761	21.416	94.027
644.5169	21.425	94.011
644.0577	21.435	93.992
643.5983	21.444	93.976
643.1389	21.456	93.963
642.6793	21.464	93.949
642.2196	21.471	93.931
641.7598	21.484	93.915
641.2999	21.496	93.892
640.8400	21.510	93.875
640.3799	21.520	93.861
639.9197	21.536	93.836
639.4594	21.546	93.822
