## SPECTRUM TYPE:
LCE

## DATE:
02/07/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
10:07:43

# END TIME:
10:07:43

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
20

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
11 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
983.2307 7.196 68.122 0.09563 0.23815 0.287 1.00006 11.0000 4.89 0.7419 0.8207 1.260988 
982.8438 4.445 216.946 -0.14506 -0.10910 0.233 1.16040 11.0000 4.91 0.8357 0.9108 1.261484 
982.4569 11.567 25.605 0.33582 0.16093 0.236 0.87163 11.0000 4.90 0.8492 0.9608 1.261981 
982.0699 13.757 53.644 0.21068 0.28623 -1.265 0.68229 11.0000 4.90 0.7591 0.8715 1.262478 
981.6828 17.282 69.262 0.13600 0.35918 -0.006 0.55747 11.0000 5.00 0.7401 0.8160 1.262976 
981.2957 16.991 90.139 -0.00104 0.42877 -0.003 0.63611 11.0000 5.02 0.7442 0.8062 1.263474 
980.9084 17.924 105.166 -0.10250 0.37814 0.002 0.54226 11.0000 5.06 0.7699 1.0134 1.263973 
980.5211 34.005 127.124 -0.26252 0.34682 0.004 0.17565 11.0000 5.05 0.5826 0.7428 1.264472 
980.1337 35.899 132.671 -0.48124 0.52205 -0.001 0.23347 11.0000 5.09 0.5880 0.8013 1.264972 
979.7463 33.373 142.438 -0.73045 0.56175 -0.001 0.39596 11.0000 5.03 0.6553 1.0240 1.265472 
979.3587 65.209 145.784 -1.64530 1.11883 3.330 -1.69442 11.0000 5.09 0.7367 0.9594 1.265973 
978.9711 64.905 152.615 -1.87576 0.97170 2.752 -1.76075 11.0000 5.04 0.7576 1.3914 1.266474 
978.5834 60.703 154.282 -0.98412 0.47400 0.532 -0.66690 11.0000 5.07 0.7205 1.6212 1.266976 
978.1956 44.798 149.123 -0.57317 0.34272 3.472 0.00471 11.0000 5.08 0.6687 1.6878 1.267478 
977.8077 27.166 150.846 -0.42572 0.23748 -1.392 0.34987 11.0000 5.13 0.7106 1.5908 1.267981 
977.4199 15.677 158.339 -0.35456 0.14082 1.248 0.62611 11.0000 5.19 0.8827 1.4081 1.268484 
977.0319 13.343 171.492 -0.33865 0.05066 1.134 0.68123 11.0000 5.17 1.0240 1.1624 1.268988 
976.6437 15.487 173.340 -0.41324 0.04825 0.540 0.69312 11.0000 5.15 0.9509 1.3160 1.269493 
976.2556 11.765 183.700 -0.37907 -0.02451 -4.166 0.87236 11.0000 5.20 1.1147 1.2438 1.269997 
975.8674 4.787 127.789 -0.10298 0.13281 0.513 0.99642 11.0000 5.27 1.1038 1.1742 1.270502 
975.4790 6.138 120.920 -0.09901 0.16530 0.401 0.88550 11.0000 5.31 1.0686 1.1705 1.271008 
975.0906 9.023 66.694 0.11525 0.26753 -0.733 0.89405 11.0000 5.21 1.1136 1.1558 1.271515 
974.7021 8.231 88.407 0.00712 0.25622 -8.337 0.86742 11.0000 5.36 1.0773 1.1325 1.272021 
974.3136 8.637 91.253 -0.00604 0.27639 0.447 0.88896 11.0000 5.26 0.9796 1.0183 1.272529 
973.9250 8.201 87.568 0.01072 0.25236 0.011 0.85806 11.0000 5.31 0.8368 0.8664 1.273036 
973.5363 11.072 88.603 0.00826 0.33860 0.023 0.83227 11.0000 5.39 0.7665 0.7934 1.273545 
973.1475 8.409 102.720 -0.04551 0.20163 -2.112 0.68389 11.0000 5.38 0.5830 0.6003 1.274053 
972.7586 8.931 114.858 -0.10203 0.22023 -1.076 0.75316 11.0000 5.37 0.6115 0.6382 1.274563 
972.3697 13.061 118.234 -0.09314 0.17345 -0.422 0.40148 11.0000 5.42 0.5401 0.5634 1.275073 
971.9807 14.059 106.648 -0.05687 0.19019 -0.193 0.37150 11.0000 5.47 0.5989 0.6106 1.275583 
971.5916 21.538 92.868 -0.01349 0.26930 -0.240 0.28839 11.0000 5.44 0.8318 0.8452 1.276094 
971.2024 27.952 88.693 0.00681 0.29849 0.161 0.20212 11.0000 5.55 1.2271 1.2415 1.276605 
970.8131 36.199 86.655 0.01661 0.28415 0.017 0.09030 11.0000 5.48 1.3981 1.4146 1.277117 
970.4238 39.860 84.099 0.02650 0.25638 0.002 0.04674 11.0000 5.49 1.4061 1.4285 1.277629 
970.0344 44.429 55.789 0.17613 0.25907 0.001 0.00624 11.0000 5.64 1.3553 1.4027 1.278142 
969.6449 28.771 88.642 0.00783 0.33039 0.002 0.21020 11.0000 5.62 1.4378 1.4631 1.278656 
969.2553 25.563 110.965 -0.15123 0.39469 0.001 0.34073 11.0000 5.56 1.3418 1.3752 1.279170 
968.8657 22.746 127.258 -0.35743 0.46991 -0.727 0.58034 11.0000 5.62 1.1455 1.2302 1.279684 
968.4760 22.954 132.761 -0.44439 0.48054 0.501 0.63412 11.0000 5.66 1.2139 1.3262 1.280199 
968.0861 20.298 132.631 -0.49338 0.53597 0.107 0.85007 11.0000 5.85 1.2607 1.3866 1.280714 
967.6962 16.482 130.231 -0.45374 0.53635 -0.508 1.08327 11.0000 5.72 1.3211 1.5634 1.281230 
967.3063 19.077 125.393 -0.35024 0.49296 0.515 0.76974 11.0000 5.80 1.3093 1.3579 1.281747 
966.9163 18.567 120.451 -0.22704 0.38619 0.523 0.59162 11.0000 5.83 1.0933 1.1531 1.282264 
966.5261 13.746 114.830 -0.11182 0.24167 -2.355 0.51171 11.0000 5.76 1.1859 1.3617 1.282782 
966.1359 16.852 4.818 0.45773 0.03858 0.442 0.68866 11.0000 5.63 0.7201 0.9686 1.283300 
965.7457 17.801 357.428 1.95887 -0.08799 -0.300 2.73862 11.0000 5.67 0.8455 1.2090 1.283818 
965.3553 46.451 152.442 -1.31746 0.68751 0.501 -0.07531 11.0000 5.85 1.0822 1.5293 1.284337 
964.9649 29.621 139.334 -0.67698 0.58158 4.616 0.53115 11.0000 5.83 1.4930 2.0216 1.284857 
