## SPECTRUM TYPE:
LCE

## DATE:
25/06/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
11:26:52

# END TIME:
11:26:52

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
19

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
12 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
982.8438 3.355 284.666 0.03390 -0.12953 0.275 1.13808 12.0000 5.82 0.8321 0.8760 1.261484 
982.4569 3.386 127.874 -0.06950 0.08936 0.251 0.95321 12.0000 5.83 0.8043 0.8840 1.261981 
982.0699 8.527 119.017 -0.11782 0.21241 -1.587 0.79180 12.0000 5.85 0.7409 0.8410 1.262478 
981.6828 12.897 129.473 -0.21906 0.26600 -0.007 0.71303 12.0000 5.95 0.7302 0.8291 1.262976 
981.2957 21.118 151.036 -0.62628 0.34663 -0.004 0.78840 12.0000 5.93 0.7934 0.8968 1.263474 
980.9084 15.874 132.042 -0.27907 0.30948 0.002 0.67347 12.0000 6.00 0.7872 1.1148 1.263973 
980.5211 35.369 19.390 0.82926 0.29187 0.005 0.30722 12.0000 5.98 0.7954 0.9727 1.264472 
980.1337 34.857 51.978 0.43802 0.56018 -0.001 0.26286 12.0000 6.07 0.6192 0.8886 1.264972 
979.7463 39.510 23.317 1.20990 0.52148 -0.001 0.25560 12.0000 6.01 0.6852 1.1457 1.265472 
979.3587 79.777 83.549 0.11709 1.03550 4.412 -2.79524 12.0000 6.09 0.7355 1.1401 1.265973 
978.9711 80.751 126.380 -0.60368 0.81940 3.293 -3.04203 12.0000 6.20 0.7774 1.5916 1.266474 
978.5834 66.784 161.582 -1.23015 0.40963 0.537 -1.23333 12.0000 6.12 0.8239 1.8022 1.266976 
978.1956 48.955 165.857 -1.08966 0.27457 4.365 -0.15615 12.0000 6.14 0.8886 1.8707 1.267478 
977.8077 35.855 169.597 -1.00281 0.18410 -1.626 0.33700 12.0000 6.26 1.0058 1.7769 1.267981 
977.4199 27.180 173.406 -0.89723 0.10372 1.559 0.64757 12.0000 6.29 1.1857 1.6160 1.268484 
977.0319 12.680 174.490 -0.33121 0.03195 1.475 0.70202 12.0000 6.33 0.9720 1.0842 1.268988 
976.6437 3.434 6.849 0.08655 0.01039 0.675 0.72375 12.0000 6.26 0.8063 1.1905 1.269493 
976.2556 8.632 192.611 -0.27191 -0.06083 -4.956 0.89653 12.0000 6.30 1.0424 1.1808 1.269997 
975.8674 3.303 144.863 -0.09455 0.06654 0.650 0.99827 12.0000 6.44 1.0933 1.1648 1.270502 
975.4790 8.050 163.255 -0.23922 0.07198 0.525 0.86554 12.0000 6.45 1.0775 1.1625 1.271008 
975.0906 6.712 147.061 -0.17137 0.11103 -0.914 0.85560 12.0000 6.40 1.0899 1.1739 1.271515 
974.7021 7.396 141.461 -0.16854 0.13425 -8.513 0.81604 12.0000 6.55 1.0563 1.1352 1.272021 
974.3136 7.523 137.958 -0.16348 0.14742 0.603 0.81892 12.0000 6.48 0.9497 1.0035 1.272529 
973.9250 6.859 138.437 -0.14692 0.13027 0.014 0.80444 12.0000 6.53 0.8066 0.8405 1.273036 
973.5363 8.787 114.175 -0.10566 0.23538 0.030 0.81460 12.0000 6.54 0.7280 0.7624 1.273545 
973.1475 5.616 147.073 -0.09743 0.06309 -2.843 0.58446 12.0000 6.56 0.5542 0.5854 1.274053 
972.7586 4.210 106.271 -0.02492 0.08539 -1.515 0.60083 12.0000 6.67 0.5605 0.5837 1.274563 
972.3697 4.366 134.395 -0.05292 0.05405 -0.549 0.49246 12.0000 6.73 0.5417 0.5631 1.275073 
971.9807 17.667 132.602 -0.06806 0.07401 -0.230 0.14182 12.0000 6.72 0.5198 0.5463 1.275583 
971.5916 19.236 130.084 -0.13885 0.16499 -0.332 0.27136 12.0000 6.74 0.5859 0.6068 1.276094 
971.2024 23.305 122.027 -0.15024 0.24018 0.228 0.26781 12.0000 6.91 0.7489 0.7646 1.276605 
970.8131 29.446 119.007 -0.13924 0.25113 0.019 0.17328 12.0000 6.83 0.7926 0.8057 1.277117 
970.4238 30.374 116.027 -0.12514 0.25628 0.006 0.15973 12.0000 6.85 0.7872 0.7989 1.277629 
970.0344 32.410 78.767 0.07210 0.36303 0.004 0.17401 12.0000 7.05 0.7958 0.8308 1.278142 
969.6449 18.091 114.436 -0.13064 0.28752 0.001 0.43177 12.0000 6.99 0.9376 0.9585 1.278656 
969.2553 17.908 143.447 -0.32049 0.23761 0.001 0.55286 12.0000 6.98 0.9943 1.0201 1.279170 
968.8657 16.792 159.676 -0.48574 0.17991 -0.872 0.78011 12.0000 7.06 1.0171 1.0805 1.279684 
968.4760 19.070 171.717 -0.59300 0.08633 0.664 0.76317 12.0000 7.17 1.0039 1.0842 1.280199 
968.0861 18.855 177.837 -0.64351 0.02430 0.161 0.83289 12.0000 7.31 0.9787 1.0534 1.280714 
967.6962 6.003 171.101 -0.61686 0.09659 -0.714 2.93606 12.0000 7.24 2.4355 5.2977 1.281230 
967.3063 22.540 165.495 -0.50463 0.13056 0.617 0.51978 12.0000 7.23 1.0963 1.2636 1.281747 
966.9163 75.704 157.079 -0.35281 0.14919 0.700 -0.70278 12.0000 7.27 1.5889 3.6190 1.282264 
966.5261 51.113 162.283 -0.37603 0.12013 -3.135 -0.08554 12.0000 7.21 4.4942 6.4103 1.282782 
966.1359 6.879 193.363 -4.45144 -1.05746 0.630 18.68536 12.0000 7.16 2.2047 5.4793 1.283300 
965.7457 16.872 172.762 -0.54810 0.06961 -0.383 0.82710 12.0000 7.27 4.6475 7.1395 1.283818 
965.3553 19.392 170.239 -0.50571 0.08700 0.641 0.63860 12.0000 7.40 7.1679 9.1970 1.284337 
964.9649 20.202 168.605 -0.49065 0.09889 6.268 0.58802 12.0000 7.41 8.8643 10.8504 1.284857 
964.5743 20.257 167.716 -0.48295 0.10516 0.866 0.57843 12.0000 7.30 9.5689 11.6769 1.285377 
964.1838 19.413 167.872 -0.48089 0.10334 -0.013 0.61118 12.0000 7.40 9.1525 11.5404 1.285898 
963.7931 17.756 169.381 -0.49154 0.09216 0.732 0.70080 12.0000 7.47 7.5370 10.3594 1.286419 
963.4023 14.282 173.493 -0.53199 0.06068 0.075 0.98353 12.0000 7.54 4.8305 8.3252 1.286941 
963.0115 6.498 207.438 -2.48126 -1.28825 0.608 12.11423 12.0000 7.60 2.0789 5.8729 1.287463 
962.6207 56.235 161.402 -0.37580 0.12646 0.653 -0.16400 12.0000 7.66 4.1474 5.2546 1.287986 
962.2297 83.203 162.572 -0.35156 0.11036 0.671 -1.52381 12.0000 7.68 1.6643 3.1772 1.288509 
