## SPECTRUM TYPE:
LCE

## DATE:
25/06/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
11:21:13

# END TIME:
11:21:13

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
12

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
18 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
934.6629 2.747 247.158 -0.03667 -0.08706 -0.044 0.98219 18.0000 16.05 1.1021 1.5194 1.326512 
934.2662 6.516 320.462 0.13507 -0.11149 1.028 0.75670 18.0000 15.93 0.8634 1.1559 1.327076 
933.8694 24.072 349.803 0.23625 -0.04250 1.426 0.21505 18.0000 16.30 0.8272 1.3564 1.327640 
933.4727 9.209 188.849 -1.14397 -0.17809 -2.845 3.47663 18.0000 16.39 1.3581 2.3589 1.328204 
933.0757 9.846 186.163 -1.84429 -0.19916 -0.805 5.18320 18.0000 16.36 1.5658 2.6758 1.328769 
932.6787 9.992 173.382 -2.16060 0.25069 0.921 5.98103 18.0000 16.52 1.5193 2.6477 1.329334 
932.2817 85.969 43.887 1.58424 1.52387 24.796 -15.52078 18.0000 16.66 1.1965 2.2510 1.329901 
931.8845 84.513 87.847 0.10098 2.68655 0.201 -13.86354 18.0000 16.61 1.1184 2.2092 1.330467 
931.4873 78.067 113.274 -0.54021 1.25589 -105.586 -3.09003 18.0000 16.50 0.8821 1.7716 1.331035 
931.0900 43.571 123.057 -0.34741 0.53380 0.273 0.03178 18.0000 16.94 0.6239 1.2074 1.331603 
930.6926 12.782 142.758 -0.35884 0.27279 0.920 0.94235 18.0000 16.89 0.6965 0.8737 1.332171 
930.2951 9.367 120.394 -0.12833 0.21879 -4.126 0.74792 18.0000 16.94 0.6809 0.8143 1.332740 
929.8975 12.293 137.746 -0.23747 0.21574 0.047 0.70120 18.0000 17.06 0.6653 0.7942 1.333310 
929.4999 6.219 120.206 -0.08647 0.14854 6.291 0.77925 18.0000 17.35 0.6974 0.7363 1.333881 
929.1022 2.701 9.740 0.09598 0.01647 6.532 1.02969 18.0000 17.74 0.7284 0.7546 1.334452 
928.7043 4.430 319.268 0.12101 -0.10420 1.108 1.02448 18.0000 17.40 0.9518 0.9958 1.335023 
928.3065 1.444 333.438 0.04534 -0.02267 3.377 1.00483 18.0000 17.41 1.0697 1.1253 1.335595 
927.9085 2.423 346.984 0.08750 -0.02023 0.955 1.05919 18.0000 17.50 1.1331 1.2204 1.336168 
927.5104 2.830 352.281 0.10086 -0.01367 0.280 1.02703 18.0000 17.73 1.0864 1.1974 1.336742 
927.1123 4.061 347.849 0.13408 -0.02887 0.111 0.96104 18.0000 17.64 0.9389 1.0972 1.337316 
926.7141 3.855 359.527 0.11874 -0.00098 0.025 0.87703 18.0000 17.66 0.7919 0.9830 1.337890 
926.3158 2.565 16.845 0.06648 0.02013 0.539 0.77359 18.0000 17.78 0.7480 0.8690 1.338466 
925.9174 5.580 146.354 -0.11052 0.07356 0.419 0.67293 18.0000 17.86 0.6848 0.7200 1.339042 
925.5190 4.926 121.109 -0.06533 0.10826 -0.142 0.72816 18.0000 17.95 0.6065 0.6346 1.339618 
925.1204 4.876 79.931 0.02211 0.12454 -0.053 0.73595 18.0000 18.12 0.5707 0.6244 1.340195 
924.7218 5.060 97.139 -0.01221 0.09749 -0.035 0.55045 18.0000 17.78 0.5795 0.6150 1.340773 
924.3231 5.331 104.771 -0.02810 0.10657 -0.018 0.58538 18.0000 18.15 0.5800 0.5979 1.341351 
923.9243 5.426 140.681 -0.09481 0.07765 1.028 0.63932 18.0000 18.27 0.5731 0.9435 1.341930 
923.5255 6.096 166.698 -0.14714 0.03479 0.964 0.69976 18.0000 18.65 0.6227 0.6698 1.342510 
923.1265 25.018 188.973 -1.12188 -0.17714 0.047 0.95181 18.0000 18.18 0.8143 1.2470 1.343090 
922.7275 3.193 152.781 -0.08619 0.04433 0.029 0.86607 18.0000 18.65 0.9107 1.2581 1.343671 
