## SPECTRUM TYPE:
LCE

## DATE:
25/06/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
11:30:06

# END TIME:
11:30:06

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
19

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
12 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
955.9632 4.374 163.951 -0.13902 0.03999 -0.006 0.94016 12.0000 8.54 0.8986 0.9241 1.296956 
955.5709 2.132 90.484 -0.00067 0.07927 -0.004 1.06307 12.0000 8.42 1.0071 1.0477 1.297488 
955.1784 3.746 69.020 0.04328 0.11286 -0.004 0.91910 12.0000 8.47 0.7938 0.8408 1.298021 
954.7859 7.323 64.625 0.08149 0.17181 0.596 0.72761 12.0000 8.54 0.6630 0.8340 1.298555 
954.3934 14.323 71.685 0.08140 0.24592 6.611 0.47424 12.0000 8.39 0.6390 0.9155 1.299089 
954.0007 22.733 80.834 0.04499 0.27879 0.698 0.27785 12.0000 8.40 0.6506 0.9794 1.299624 
953.6080 18.652 116.308 -0.15108 0.30559 0.860 0.44741 12.0000 8.60 0.8467 1.1834 1.300159 
953.2152 34.879 108.996 -0.12419 0.36074 -0.530 0.14069 12.0000 8.59 0.5904 0.8881 1.300695 
952.8223 43.136 79.162 0.05485 0.28649 0.624 0.01901 12.0000 8.56 0.5233 0.8330 1.301231 
952.4293 38.497 40.743 0.22610 0.19477 0.735 0.06894 12.0000 8.66 0.6119 0.9315 1.301768 
952.0363 15.225 26.270 0.21070 0.10400 0.753 0.39969 12.0000 8.63 0.7528 1.0654 1.302305 
951.6432 14.776 19.929 0.51995 0.18852 0.692 0.97545 12.0000 8.79 0.8758 1.1908 1.302843 
951.2499 16.519 29.090 0.47143 0.26229 1.218 0.82950 12.0000 8.63 0.7163 0.9970 1.303382 
950.8567 52.244 332.531 2.56998 -1.33610 2.371 -0.74847 12.0000 8.55 0.7307 1.7046 1.303921 
950.4633 8.358 44.910 0.21258 0.21191 0.604 0.99953 12.0000 8.76 0.6345 0.8302 1.304461 
950.0699 10.055 109.732 -0.13719 0.38248 -0.129 1.10981 12.0000 8.79 1.1177 2.2417 1.305001 
949.6763 13.766 125.735 -0.34313 0.47689 -0.066 1.12702 12.0000 8.83 1.3135 3.3025 1.305542 
949.2827 14.089 123.905 -0.33093 0.49239 -0.048 1.10743 12.0000 8.90 1.3258 3.7618 1.306083 
948.8890 9.325 139.196 -0.21303 0.18391 -0.088 0.83390 12.0000 9.12 2.1053 4.3374 1.306625 
948.4953 13.496 123.936 -0.33687 0.50064 0.005 1.18470 12.0000 9.03 1.3109 3.8275 1.307167 
948.1014 78.498 272.770 0.97939 -20.24056 0.188 -47.72847 12.0000 9.06 11.4232 12.0581 1.307710 
947.7075 25.283 77.086 0.30038 1.31004 0.366 1.10536 12.0000 9.04 0.9397 3.0214 1.308254 
947.3135 12.974 96.962 -1.44323 11.81812 0.678 24.46787 12.0000 8.71 7.5952 7.7662 1.308798 
946.9194 12.663 97.276 -2.17942 17.06867 0.217 36.35924 12.0000 8.79 11.4817 11.9438 1.309343 
946.5253 12.591 100.261 -3.17789 17.55531 0.074 37.94447 12.0000 8.87 13.5682 14.1581 1.309888 
946.1310 31.173 13.945 67.69160 16.80818 0.678 36.54629 12.0000 9.13 28.3791 57.1648 1.310434 
945.7367 17.966 140.872 -19.76495 16.07884 0.496 35.15583 12.0000 9.00 16.3327 20.7264 1.310980 
945.3423 33.982 169.386 -86.47047 16.20391 0.088 35.60746 12.0000 9.18 34.5249 68.7364 1.311527 
944.9478 37.398 172.911 -125.16100 15.56537 0.114 34.27608 12.0000 9.32 50.8051 106.2622 1.312074 
944.5532 38.282 173.780 -242.61076 26.44131 0.540 58.30433 12.0000 9.09 60.9702 129.0318 1.312623 
944.1586 38.229 173.740 -284.96762 31.25884 -1.317 69.04662 12.0000 9.05 64.3513 136.7505 1.313171 
943.7639 37.470 173.044 -325.79788 39.75070 -0.041 88.31314 12.0000 9.16 60.9483 129.3787 1.313720 
943.3691 35.610 171.235 -151.41600 23.34443 1.146 52.09621 12.0000 9.15 51.6211 106.9546 1.314270 
942.9742 31.097 166.411 -70.98917 17.15961 1.184 38.51735 12.0000 9.18 35.9231 69.7268 1.314821 
942.5792 15.655 133.753 -10.29627 10.75465 0.678 24.47818 12.0000 9.32 18.8121 22.6033 1.315372 
942.1841 30.291 13.763 21.12178 5.17359 -0.890 12.26195 12.0000 9.35 29.2506 57.0831 1.315923 
941.7890 11.459 92.485 -0.21085 4.85920 -0.834 11.50447 12.0000 9.41 8.9689 9.0912 1.316475 
941.3938 76.696 280.550 0.59491 -3.19424 -20.099 -6.48614 12.0000 9.31 4.0104 4.1155 1.317028 
940.9985 14.575 10.044 0.44367 0.07858 0.303 0.80790 12.0000 9.48 0.7003 0.7545 1.317581 
940.6031 8.044 21.126 0.19098 0.07379 -4.869 0.70989 12.0000 9.40 0.6256 0.7363 1.318135 
940.2077 7.097 137.196 -0.13992 0.12958 1.749 0.75395 12.0000 9.34 0.6195 0.7576 1.318689 
939.8122 16.231 154.346 -0.42702 0.20509 2.096 0.74470 12.0000 9.46 0.6499 0.7929 1.319244 
939.4166 18.636 159.646 -0.58259 0.21613 0.976 0.81652 12.0000 9.40 0.7759 0.8832 1.319800 
939.0209 16.902 153.311 -0.48469 0.24366 -3.006 0.81025 12.0000 9.33 0.7683 0.9096 1.320356 
938.6251 16.640 149.900 -0.43817 0.25400 0.768 0.77159 12.0000 9.38 0.7762 0.8870 1.320913 
938.2292 16.233 155.908 -0.40327 0.18033 0.647 0.69432 12.0000 9.51 0.7179 0.7746 1.321470 
937.8333 14.139 131.312 -0.28449 0.32368 0.624 0.80105 12.0000 9.49 0.8195 0.8891 1.322028 
937.4373 16.991 105.368 -0.13989 0.50899 -1.673 0.78315 12.0000 9.71 0.6661 0.8380 1.322586 
937.0412 13.485 30.436 0.27860 0.16369 6.175 0.63497 12.0000 9.60 0.6282 0.6784 1.323146 
936.6450 7.486 22.435 0.15849 0.06544 0.654 0.64118 12.0000 9.42 0.7516 0.8754 1.323705 
936.2487 7.201 15.349 0.16511 0.04532 0.684 0.66673 12.0000 9.61 0.9042 1.1442 1.324266 
935.8524 7.764 9.390 0.16589 0.02743 0.470 0.60518 12.0000 9.72 0.9370 1.2935 1.324826 
935.4560 9.785 0.501 0.17311 0.00151 0.612 0.48699 12.0000 9.74 0.8606 1.3127 1.325388 
935.0594 12.954 323.558 0.17611 -0.13004 -0.398 0.45067 12.0000 9.90 0.8381 1.2739 1.325950 
934.6629 3.442 271.878 0.00300 -0.09161 -0.034 0.75917 12.0000 9.70 0.9009 1.1579 1.326512 
934.2662 10.194 271.212 0.00393 -0.18563 0.717 0.49956 12.0000 9.68 0.7195 0.9199 1.327076 
933.8694 56.779 358.797 0.31692 -0.00665 1.068 -0.13822 12.0000 9.89 0.7499 1.2554 1.327640 
933.4727 10.357 167.019 -1.51158 0.34846 -3.060 4.10200 12.0000 9.85 1.3332 2.3713 1.328204 
933.0757 12.916 158.461 -2.01649 0.79590 -0.513 4.47799 12.0000 9.80 1.6027 2.9192 1.328769 
