# T1 poroso (experimental)
485.0000	1.5437	0.0008
486.0000	1.5436	0.0007
487.0000	1.5434	0.0006
488.0000	1.5432	0.0006
489.0000	1.5431	0.0005
490.0000	1.5429	0.0005
491.0000	1.5428	0.0004
492.0000	1.5426	0.0004
493.0000	1.5425	0.0003
494.0000	1.5423	0.0003
495.0000	1.5422	0.0003
496.0000	1.5420	0.0002
497.0000	1.5419	0.0001
498.0000	1.5417	0.0001
499.0000	1.5416	0.0001
500.0000	1.5414	0.0000
501.0000	1.5413	0.0000
502.0000	1.5411	0.0000
503.0000	1.5410	0.0000
504.0000	1.5409	0.0000
505.0000	1.5407	0.0000
506.0000	1.5406	0.0000
507.0000	1.5404	0.0000
508.0000	1.5403	0.0000
509.0000	1.5402	0.0000
510.0000	1.5400	0.0000
511.0000	1.5399	0.0000
512.0000	1.5398	0.0000
513.0000	1.5396	0.0000
514.0000	1.5395	0.0000
515.0000	1.5394	0.0000
516.0000	1.5392	0.0000
517.0000	1.5391	0.0000
518.0000	1.5390	0.0000
519.0000	1.5389	0.0000
520.0000	1.5387	0.0000
521.0000	1.5386	0.0000
522.0000	1.5385	0.0000
523.0000	1.5384	0.0000
524.0000	1.5382	0.0000
525.0000	1.5381	0.0000
526.0000	1.5380	0.0000
527.0000	1.5379	0.0000
528.0000	1.5377	0.0000
529.0000	1.5376	0.0000
530.0000	1.5375	0.0000
531.0000	1.5374	0.0000
532.0000	1.5373	0.0000
533.0000	1.5372	0.0000
534.0000	1.5370	0.0000
535.0000	1.5369	0.0000
536.0000	1.5368	0.0000
537.0000	1.5367	0.0000
538.0000	1.5366	0.0000
539.0000	1.5365	0.0000
540.0000	1.5364	0.0000
541.0000	1.5363	0.0000
542.0000	1.5361	0.0000
543.0000	1.5360	0.0000
544.0000	1.5359	0.0000
545.0000	1.5358	0.0000
546.0000	1.5357	0.0000
547.0000	1.5356	0.0000
548.0000	1.5355	0.0000
549.0000	1.5354	0.0000
550.0000	1.5353	0.0000
551.0000	1.5352	0.0000
552.0000	1.5351	0.0000
553.0000	1.5350	0.0000
554.0000	1.5349	0.0000
555.0000	1.5348	0.0000
556.0000	1.5347	0.0000
557.0000	1.5346	0.0000
558.0000	1.5345	0.0000
559.0000	1.5344	0.0000
560.0000	1.5343	0.0000
561.0000	1.5342	0.0000
562.0000	1.5341	0.0000
563.0000	1.5340	0.0000
564.0000	1.5339	0.0000
565.0000	1.5338	0.0000
566.0000	1.5337	0.0000
567.0000	1.5336	0.0000
568.0000	1.5335	0.0000
569.0000	1.5334	0.0000
570.0000	1.5333	0.0000
571.0000	1.5332	0.0000
572.0000	1.5332	0.0000
573.0000	1.5331	0.0000
574.0000	1.5330	0.0000
575.0000	1.5329	0.0000
576.0000	1.5328	0.0000
577.0000	1.5327	0.0000
578.0000	1.5326	0.0000
579.0000	1.5325	0.0000
580.0000	1.5324	0.0000
581.0000	1.5324	0.0000
582.0000	1.5323	0.0000
583.0000	1.5322	0.0000
584.0000	1.5321	0.0000
585.0000	1.5320	0.0000
586.0000	1.5319	0.0000
587.0000	1.5318	0.0000
588.0000	1.5318	0.0000
589.0000	1.5317	0.0000
590.0000	1.5316	0.0000
591.0000	1.5315	0.0000
592.0000	1.5314	0.0000
593.0000	1.5314	0.0000
594.0000	1.5313	0.0000
595.0000	1.5312	0.0000
596.0000	1.5311	0.0000
597.0000	1.5310	0.0000
598.0000	1.5310	0.0000
599.0000	1.5309	0.0000
600.0000	1.5308	0.0000
601.0000	1.5307	0.0000
602.0000	1.5307	0.0000
