# T1 densa (experimental)
459.0000	2.4470	0.0021
460.0000	2.4465	0.0020
461.0000	2.4459	0.0020
462.0000	2.4454	0.0019
463.0000	2.4448	0.0019
464.0000	2.4443	0.0018
465.0000	2.4438	0.0018
466.0000	2.4432	0.0017
467.0000	2.4427	0.0016
468.0000	2.4422	0.0016
469.0000	2.4417	0.0015
470.0000	2.4412	0.0015
471.0000	2.4407	0.0014
472.0000	2.4402	0.0014
473.0000	2.4397	0.0014
474.0000	2.4392	0.0013
475.0000	2.4387	0.0013
476.0000	2.4382	0.0012
477.0000	2.4377	0.0011
478.0000	2.4372	0.0011
479.0000	2.4367	0.0011
480.0000	2.4362	0.0010
481.0000	2.4358	0.0009
482.0000	2.4353	0.0009
483.0000	2.4348	0.0009
484.0000	2.4344	0.0008
485.0000	2.4339	0.0008
486.0000	2.4335	0.0007
487.0000	2.4330	0.0006
488.0000	2.4326	0.0006
489.0000	2.4321	0.0005
490.0000	2.4317	0.0005
491.0000	2.4312	0.0004
492.0000	2.4308	0.0004
493.0000	2.4304	0.0003
494.0000	2.4299	0.0003
495.0000	2.4295	0.0003
496.0000	2.4291	0.0002
497.0000	2.4287	0.0001
498.0000	2.4283	0.0001
499.0000	2.4278	0.0001
500.0000	2.4274	0.0000
501.0000	2.4270	0.0000
502.0000	2.4266	0.0000
503.0000	2.4262	0.0000
504.0000	2.4258	0.0000
505.0000	2.4254	0.0000
506.0000	2.4250	0.0000
507.0000	2.4246	0.0000
508.0000	2.4242	0.0000
509.0000	2.4238	0.0000
510.0000	2.4235	0.0000
511.0000	2.4231	0.0000
512.0000	2.4227	0.0000
513.0000	2.4223	0.0000
514.0000	2.4219	0.0000
515.0000	2.4216	0.0000
516.0000	2.4212	0.0000
517.0000	2.4208	0.0000
518.0000	2.4205	0.0000
519.0000	2.4201	0.0000
520.0000	2.4198	0.0000
521.0000	2.4194	0.0000
522.0000	2.4190	0.0000
523.0000	2.4187	0.0000
524.0000	2.4183	0.0000
525.0000	2.4180	0.0000
526.0000	2.4177	0.0000
527.0000	2.4173	0.0000
528.0000	2.4170	0.0000
529.0000	2.4166	0.0000
530.0000	2.4163	0.0000
531.0000	2.4160	0.0000
532.0000	2.4156	0.0000
533.0000	2.4153	0.0000
534.0000	2.4150	0.0000
535.0000	2.4146	0.0000
536.0000	2.4143	0.0000
537.0000	2.4140	0.0000
538.0000	2.4137	0.0000
539.0000	2.4134	0.0000
540.0000	2.4131	0.0000
541.0000	2.4127	0.0000
542.0000	2.4124	0.0000
543.0000	2.4121	0.0000
544.0000	2.4118	0.0000
545.0000	2.4115	0.0000
546.0000	2.4112	0.0000
547.0000	2.4109	0.0000
548.0000	2.4106	0.0000
549.0000	2.4103	0.0000
550.0000	2.4100	0.0000
551.0000	2.4097	0.0000
552.0000	2.4094	0.0000
553.0000	2.4091	0.0000
554.0000	2.4088	0.0000
555.0000	2.4086	0.0000
556.0000	2.4083	0.0000
557.0000	2.4080	0.0000
558.0000	2.4077	0.0000
559.0000	2.4074	0.0000
560.0000	2.4072	0.0000
561.0000	2.4069	0.0000
562.0000	2.4066	0.0000
563.0000	2.4063	0.0000
564.0000	2.4061	0.0000
565.0000	2.4058	0.0000
566.0000	2.4055	0.0000
567.0000	2.4053	0.0000
568.0000	2.4050	0.0000
569.0000	2.4047	0.0000
570.0000	2.4045	0.0000
571.0000	2.4042	0.0000
572.0000	2.4040	0.0000
573.0000	2.4037	0.0000
574.0000	2.4034	0.0000
575.0000	2.4032	0.0000
576.0000	2.4029	0.0000
577.0000	2.4027	0.0000
578.0000	2.4024	0.0000
579.0000	2.4022	0.0000
580.0000	2.4019	0.0000
581.0000	2.4017	0.0000
582.0000	2.4015	0.0000
583.0000	2.4012	0.0000
584.0000	2.4010	0.0000
585.0000	2.4007	0.0000
586.0000	2.4005	0.0000
587.0000	2.4003	0.0000
588.0000	2.4000	0.0000
589.0000	2.3998	0.0000
590.0000	2.3996	0.0000
591.0000	2.3993	0.0000
592.0000	2.3991	0.0000
593.0000	2.3989	0.0000
594.0000	2.3986	0.0000
595.0000	2.3984	0.0000
596.0000	2.3982	0.0000
597.0000	2.3980	0.0000
598.0000	2.3977	0.0000
599.0000	2.3975	0.0000
600.0000	2.3973	0.0000
601.0000	2.3971	0.0000
602.0000	2.3969	0.0000
603.0000	2.3967	0.0000
604.0000	2.3964	0.0000
605.0000	2.3962	0.0000
606.0000	2.3960	0.0000
607.0000	2.3958	0.0000
608.0000	2.3956	0.0000
609.0000	2.3954	0.0000
610.0000	2.3952	0.0000
611.0000	2.3950	0.0000
612.0000	2.3948	0.0000
613.0000	2.3946	0.0000
614.0000	2.3944	0.0000
615.0000	2.3942	0.0000
616.0000	2.3940	0.0000
617.0000	2.3938	0.0000
618.0000	2.3936	0.0000
619.0000	2.3934	0.0000
620.0000	2.3932	0.0000
621.0000	2.3930	0.0000
622.0000	2.3928	0.0000
623.0000	2.3926	0.0000
624.0000	2.3924	0.0000
625.0000	2.3922	0.0000
626.0000	2.3920	0.0000
627.0000	2.3918	0.0000
628.0000	2.3916	0.0000
629.0000	2.3914	0.0000
630.0000	2.3913	0.0000
631.0000	2.3911	0.0000
632.0000	2.3909	0.0000
633.0000	2.3907	0.0000
634.0000	2.3905	0.0000
635.0000	2.3903	0.0000
636.0000	2.3902	0.0000
637.0000	2.3900	0.0000
638.0000	2.3898	0.0000
639.0000	2.3896	0.0000
640.0000	2.3894	0.0000
641.0000	2.3893	0.0000
642.0000	2.3891	0.0000
643.0000	2.3889	0.0000
644.0000	2.3887	0.0000
645.0000	2.3886	0.0000
646.0000	2.3884	0.0000
647.0000	2.3882	0.0000
648.0000	2.3881	0.0000
649.0000	2.3879	0.0000
650.0000	2.3877	0.0000
651.0000	2.3876	0.0000
652.0000	2.3874	0.0000
653.0000	2.3872	0.0000
654.0000	2.3871	0.0000
655.0000	2.3869	0.0000
656.0000	2.3867	0.0000
657.0000	2.3866	0.0000
658.0000	2.3864	0.0000
659.0000	2.3863	0.0000
660.0000	2.3861	0.0000
661.0000	2.3859	0.0000
662.0000	2.3858	0.0000
663.0000	2.3856	0.0000
664.0000	2.3855	0.0000
665.0000	2.3853	0.0000
666.0000	2.3852	0.0000
667.0000	2.3850	0.0000
668.0000	2.3849	0.0000
669.0000	2.3847	0.0000
670.0000	2.3845	0.0000
671.0000	2.3844	0.0000
672.0000	2.3842	0.0000
673.0000	2.3841	0.0000
674.0000	2.3839	0.0000
675.0000	2.3838	0.0000
676.0000	2.3837	0.0000
677.0000	2.3835	0.0000
678.0000	2.3834	0.0000
679.0000	2.3832	0.0000
680.0000	2.3831	0.0000
681.0000	2.3829	0.0000
682.0000	2.3828	0.0000
683.0000	2.3826	0.0000
684.0000	2.3825	0.0000
685.0000	2.3824	0.0000
686.0000	2.3822	0.0000
687.0000	2.3821	0.0000
688.0000	2.3819	0.0000
689.0000	2.3818	0.0000
690.0000	2.3817	0.0000
691.0000	2.3815	0.0000
692.0000	2.3814	0.0000
693.0000	2.3813	0.0000
694.0000	2.3811	0.0000
695.0000	2.3810	0.0000
696.0000	2.3809	0.0000
697.0000	2.3807	0.0000
698.0000	2.3806	0.0000
699.0000	2.3805	0.0000
700.0000	2.3803	0.0000
701.0000	2.3802	0.0000
702.0000	2.3801	0.0000
703.0000	2.3799	0.0000
704.0000	2.3798	0.0000
705.0000	2.3797	0.0000
706.0000	2.3796	0.0000
707.0000	2.3794	0.0000
708.0000	2.3793	0.0000
709.0000	2.3792	0.0000
710.0000	2.3791	0.0000
711.0000	2.3789	0.0000
712.0000	2.3788	0.0000
713.0000	2.3787	0.0000
714.0000	2.3786	0.0000
715.0000	2.3784	0.0000
716.0000	2.3783	0.0000
717.0000	2.3782	0.0000
718.0000	2.3781	0.0000
719.0000	2.3780	0.0000
720.0000	2.3778	0.0000
721.0000	2.3777	0.0000
722.0000	2.3776	0.0000
723.0000	2.3775	0.0000
724.0000	2.3774	0.0000
725.0000	2.3772	0.0000
726.0000	2.3771	0.0000
727.0000	2.3770	0.0000
728.0000	2.3769	0.0000
729.0000	2.3768	0.0000
730.0000	2.3767	0.0000
731.0000	2.3766	0.0000
732.0000	2.3764	0.0000
733.0000	2.3763	0.0000
734.0000	2.3762	0.0000
735.0000	2.3761	0.0000
736.0000	2.3760	0.0000
737.0000	2.3759	0.0000
738.0000	2.3758	0.0000
739.0000	2.3757	0.0000
740.0000	2.3756	0.0000
741.0000	2.3754	0.0000
742.0000	2.3753	0.0000
743.0000	2.3752	0.0000
744.0000	2.3751	0.0000
745.0000	2.3750	0.0000
746.0000	2.3749	0.0000
747.0000	2.3748	0.0000
748.0000	2.3747	0.0000
749.0000	2.3746	0.0000
750.0000	2.3745	0.0000
751.0000	2.3744	0.0000
752.0000	2.3743	0.0000
753.0000	2.3742	0.0000
754.0000	2.3741	0.0000
755.0000	2.3740	0.0000
756.0000	2.3739	0.0000
757.0000	2.3738	0.0000
758.0000	2.3737	0.0000
759.0000	2.3736	0.0000
760.0000	2.3735	0.0000
761.0000	2.3734	0.0000
762.0000	2.3733	0.0000
763.0000	2.3732	0.0000
764.0000	2.3731	0.0000
765.0000	2.3730	0.0000
766.0000	2.3729	0.0000
767.0000	2.3728	0.0000
768.0000	2.3727	0.0000
769.0000	2.3726	0.0000
770.0000	2.3725	0.0000
771.0000	2.3724	0.0000
772.0000	2.3723	0.0000
773.0000	2.3722	0.0000
774.0000	2.3721	0.0000
775.0000	2.3720	0.0000
776.0000	2.3719	0.0000
777.0000	2.3718	0.0000
778.0000	2.3717	0.0000
779.0000	2.3716	0.0000
780.0000	2.3716	0.0000
781.0000	2.3715	0.0000
782.0000	2.3714	0.0000
783.0000	2.3713	0.0000
784.0000	2.3712	0.0000
785.0000	2.3711	0.0000
786.0000	2.3710	0.0000
787.0000	2.3709	0.0000
788.0000	2.3708	0.0000
789.0000	2.3707	0.0000
790.0000	2.3707	0.0000
791.0000	2.3706	0.0000
792.0000	2.3705	0.0000
793.0000	2.3704	0.0000
794.0000	2.3703	0.0000
795.0000	2.3702	0.0000
796.0000	2.3701	0.0000
797.0000	2.3700	0.0000
798.0000	2.3700	0.0000
799.0000	2.3699	0.0000
800.0000	2.3698	0.0000
801.0000	2.3697	0.0000
802.0000	2.3696	0.0000
803.0000	2.3695	0.0000
804.0000	2.3695	0.0000
805.0000	2.3694	0.0000
806.0000	2.3693	0.0000
807.0000	2.3692	0.0000
808.0000	2.3691	0.0000
809.0000	2.3690	0.0000
810.0000	2.3690	0.0000
811.0000	2.3689	0.0000
812.0000	2.3688	0.0000
813.0000	2.3687	0.0000
814.0000	2.3686	0.0000
815.0000	2.3686	0.0000
816.0000	2.3685	0.0000
817.0000	2.3684	0.0000
818.0000	2.3683	0.0000
819.0000	2.3682	0.0000
820.0000	2.3682	0.0000
821.0000	2.3681	0.0000
822.0000	2.3680	0.0000
823.0000	2.3679	0.0000
824.0000	2.3679	0.0000
825.0000	2.3678	0.0000
826.0000	2.3677	0.0000
827.0000	2.3676	0.0000
828.0000	2.3676	0.0000
829.0000	2.3675	0.0000
830.0000	2.3674	0.0000
831.0000	2.3673	0.0000
832.0000	2.3673	0.0000
833.0000	2.3672	0.0000
834.0000	2.3671	0.0000
835.0000	2.3670	0.0000
836.0000	2.3670	0.0000
837.0000	2.3669	0.0000
838.0000	2.3668	0.0000
839.0000	2.3667	0.0000
840.0000	2.3667	0.0000
841.0000	2.3666	0.0000
842.0000	2.3665	0.0000
843.0000	2.3665	0.0000
844.0000	2.3664	0.0000
845.0000	2.3663	0.0000
846.0000	2.3662	0.0000
847.0000	2.3662	0.0000
848.0000	2.3661	0.0000
849.0000	2.3660	0.0000
850.0000	2.3660	0.0000
851.0000	2.3659	0.0000
852.0000	2.3658	0.0000
853.0000	2.3658	0.0000
854.0000	2.3657	0.0000
855.0000	2.3656	0.0000
856.0000	2.3655	0.0000
857.0000	2.3655	0.0000
858.0000	2.3654	0.0000
859.0000	2.3653	0.0000
860.0000	2.3653	0.0000
861.0000	2.3652	0.0000
862.0000	2.3651	0.0000
863.0000	2.3651	0.0000
864.0000	2.3650	0.0000
865.0000	2.3649	0.0000
866.0000	2.3649	0.0000
867.0000	2.3648	0.0000
868.0000	2.3647	0.0000
869.0000	2.3647	0.0000
870.0000	2.3646	0.0000
871.0000	2.3646	0.0000
872.0000	2.3645	0.0000
