# lams, desv_psi, desv_delta
880.365800 2.308036 2.538852
879.957900 0.089646 2.917808
879.549900 0.487935 1.775924
879.141800 2.998695 0.803258
878.733600 5.367382 4.498706
878.325300 0.696494 0.737085
877.917000 2.092016 1.619997
877.508500 1.947403 4.321383
877.100000 1.846734 6.686178
876.691500 1.586616 7.846630
876.282800 1.321625 8.411982
875.874000 0.457389 7.727423
875.465100 1.224163 5.583929
875.056200 4.852270 2.078463
874.647200 15.090146 20.956958
874.238000 1.001929 1.423602
873.828900 0.393943 1.601566
873.419600 3.173184 1.444964
873.010200 0.610607 1.265411
872.600700 0.314425 1.041598
872.191200 0.870586 0.812947
871.781600 1.354605 1.186429
871.371800 1.716254 1.898500
870.962000 4.633372 1.846247
870.552100 6.260507 4.910301
870.142200 7.749783 5.626408
869.732100 5.951012 3.300137
869.321900 2.974839 1.292197
868.911700 1.762280 1.171501
868.501300 1.215289 1.169593
868.090900 1.047188 1.100462
867.680500 0.987297 1.055001
867.269900 1.062017 1.053254
866.859200 1.111758 1.006979
866.448500 1.133317 0.974281
866.037600 0.946507 0.944615
865.626700 0.797066 0.837523
865.215700 0.856900 0.905904
864.804600 0.855388 0.906973
864.393400 0.779834 0.908026
863.982100 0.668056 0.958157
863.570700 0.688558 1.007158
863.159300 0.842481 1.146257
862.747700 0.793162 1.040707
862.336100 0.868677 1.103060
861.924400 0.895675 1.174137
861.512600 0.892749 1.160597
861.100800 0.980024 1.296955
860.688800 0.929988 1.537663
860.276700 0.986893 1.506631
859.864600 0.598585 1.371475
859.452300 1.183030 1.575889
859.040000 1.424711 1.430825
858.627600 1.714025 1.323054
858.215100 1.704789 1.215833
857.802600 1.508211 1.084395
857.389900 0.711619 0.977953
856.977100 1.367089 0.952486
856.564300 1.575997 0.992083
856.151400 1.963959 0.890002
855.738300 2.392502 0.939023
855.325300 2.366037 0.849248
854.912000 1.822162 0.796080
854.498800 0.996715 0.803076
854.085400 1.119731 0.804227
853.671900 0.922716 0.813205
853.258400 1.305507 0.857825
852.844800 1.601814 0.844280
852.431100 1.293804 1.009987
852.017300 1.208662 0.991583
851.603400 1.293332 1.080718
851.189400 1.559379 1.028481
850.775300 0.987596 1.020032
850.361200 0.710580 1.329171
849.947000 0.661927 1.247475
849.532600 0.753531 1.107469
849.118200 0.809965 1.197993
848.703700 0.784389 1.148026
848.289100 0.771585 1.151817
847.874400 0.837960 1.251403
847.459700 0.797373 1.194349
847.044800 0.875226 1.186708
846.629800 0.894963 1.160175
846.214800 0.813459 1.152870
845.799700 0.722402 1.076276
845.384500 0.740777 1.114393
844.969200 0.760066 1.005725
844.553800 0.529470 0.743500
844.138300 0.694015 1.004565
843.722700 0.717783 1.199443
843.307100 0.842545 1.269041
842.891400 0.864151 1.250585
842.475500 0.740226 1.081222
842.059600 0.545183 0.767815
841.643600 0.571509 0.748874
841.227500 0.685578 0.989482
840.811300 0.748186 1.067203
840.395100 0.591102 0.817534
839.978700 0.580336 0.792131
839.562300 0.627086 0.922469
839.145700 0.641017 0.932847
838.729100 0.609501 0.953105
838.312400 0.623068 0.950666
837.895600 0.635236 0.955195
837.478700 0.638727 0.973512
837.061700 0.613070 0.970717
836.644700 0.612551 0.960443
836.227500 0.614967 0.955226
835.810200 0.600401 0.965140
835.392900 0.602443 0.953289
834.975500 0.600811 0.963840
834.557900 0.617136 0.961889
834.140300 0.627319 0.970947
833.722700 0.629934 0.970902
833.304900 0.635909 0.964490
832.887000 0.631583 0.962821
832.469100 0.641087 0.960748
832.051000 0.638994 0.969066
831.632900 0.638461 0.975457
831.214600 0.639907 0.975307
830.796300 0.638994 0.979879
830.377900 0.635952 0.983622
829.959400 0.630148 0.980157
829.540800 0.624895 0.983903
829.122100 0.626384 0.982933
828.703400 0.630746 0.987366
