# lams, desv_psi, desv_delta
839.562300 0.654165 0.062083
839.145700 0.657629 0.057813
838.729100 0.672536 0.056722
838.312400 0.661127 0.053426
837.895600 0.667856 0.079793
837.478700 0.672339 0.070614
837.061700 0.672364 0.082373
836.644700 0.673115 0.076009
836.227500 0.673431 0.083740
835.810200 0.671129 0.089400
835.392900 0.661553 0.097439
834.975500 0.669122 0.091929
834.557900 0.666509 0.092813
834.140300 0.658242 0.097823
833.722700 0.667953 0.098148
833.304900 0.672171 0.093490
832.887000 0.676458 0.086858
832.469100 0.684363 0.090512
832.051000 0.685895 0.090694
831.632900 0.679541 0.090996
831.214600 0.679373 0.084772
830.796300 0.690038 0.080649
830.377900 0.684872 0.077022
829.959400 0.685397 0.073242
829.540800 0.687332 0.068505
829.122100 0.690263 0.062788
828.703400 0.692901 0.057862
828.284500 0.695687 0.053948
827.865600 0.689331 0.046872
827.446500 0.700187 0.044736
827.027500 0.699574 0.049662
826.608200 0.704396 0.052539
826.188900 0.702883 0.047962
825.769500 0.699040 0.049518
825.350000 0.692775 0.044837
824.930500 0.681641 0.039879
824.510800 0.682818 0.036116
824.091100 0.681129 0.033126
823.671300 0.672056 0.030199
823.251300 0.666981 0.028160
822.831300 0.661955 0.026858
822.411200 0.660486 0.032234
821.991000 0.665163 0.030265
821.570700 0.668754 0.030436
821.150300 0.670469 0.033867
820.729900 0.662541 0.035019
820.309300 0.660857 0.036474
819.888600 0.668786 0.032517
819.467900 0.665745 0.031005
819.047100 0.666860 0.041065
818.626200 0.662453 0.050083
818.205100 0.661735 0.049689
817.784100 0.663500 0.046004
817.362900 0.668484 0.042618
816.941600 0.663172 0.049743
816.520200 0.659338 0.047427
816.098800 0.658098 0.052539
815.677200 0.659934 0.053563
815.255600 0.660836 0.058011
814.833800 0.655684 0.055501
814.412000 0.651913 0.063129
813.990100 0.646650 0.068296
813.568100 0.647487 0.074505
813.146000 0.650187 0.072113
812.723800 0.650265 0.076840
812.301500 0.650797 0.079008
811.879200 0.651242 0.080501
811.456700 0.649996 0.081101
811.034100 0.650976 0.082246
810.611500 0.649092 0.086626
810.188800 0.643638 0.093072
809.765900 0.641478 0.097278
809.343000 0.642799 0.097340
808.920000 0.649284 0.099912
808.496900 0.647460 0.101385
808.073700 0.650919 0.106039
807.650500 0.651811 0.113271
807.227100 0.652446 0.113846
806.803600 0.648250 0.114919
806.380100 0.647757 0.113934
805.956400 0.645737 0.115106
805.532700 0.646475 0.118196
805.108900 0.647460 0.121836
804.685000 0.648806 0.118609
804.261000 0.645725 0.116503
803.836900 0.644621 0.119509
803.412700 0.642001 0.120715
802.988400 0.638475 0.116316
802.564000 0.637548 0.114605
802.139600 0.642295 0.111509
