# lams, psi_mean, delta_mean
607.448000 30.313684 274.307467
606.980400 30.471215 274.433359
606.512700 30.629955 274.555474
606.044900 30.776540 274.680484
605.577000 30.916026 274.812326
605.108900 31.057175 274.942168
604.640800 31.188374 275.066778
604.172600 31.332434 275.199860
603.704200 31.473184 275.337249
603.235800 31.611957 275.473442
602.767300 31.745319 275.613521
602.298600 31.872784 275.751765
601.829800 31.979566 275.888643
601.361000 32.094185 276.029672
600.892000 32.200978 276.165987
600.422900 32.316992 276.307351
599.953700 32.429233 276.446804
599.484400 32.548084 276.584326
599.015000 32.673435 276.730290
598.545500 32.779846 276.866293
598.075900 32.884610 276.999623
597.606200 32.976010 277.141514
597.136400 33.103724 277.279652
596.666400 33.222848 277.414629
596.196400 33.324998 277.555424
595.726300 33.446370 277.689940
595.256000 33.534317 277.828031
594.785700 33.626936 277.965127
594.315200 33.719722 278.094859
593.844700 33.826575 278.218732
593.374000 33.924162 278.341819
592.903200 34.058702 278.452576
592.432300 34.196294 278.560903
591.961300 34.380528 278.675529
591.490200 34.510338 278.790001
591.019000 34.668193 278.895810
590.547700 34.768771 279.003900
590.076300 34.952512 279.100406
589.604800 35.053019 279.197935
589.133100 35.167717 279.291642
588.661400 35.246075 279.358495
588.189600 35.363739 279.437343
587.717600 35.545521 279.497702
587.245500 35.667129 279.550709
586.773400 35.805087 279.592721
586.301100 35.916684 279.584754
585.828700 36.146016 279.567035
585.356300 36.321859 279.526008
584.883700 36.468410 279.473719
584.410900 36.373840 279.402782
583.938200 36.257569 279.324524
583.465200 36.062858 279.319507
582.992200 35.925292 279.301408
582.519100 35.747550 279.290714
582.045800 35.630553 279.288090
581.572500 35.624971 279.269908
581.099100 35.511485 279.262111
580.625500 35.429582 279.267862
580.151900 35.351099 279.255268
579.678000 35.243872 279.239871
579.204200 35.090883 279.227031
578.730200 35.040043 279.216126
578.256100 34.960608 279.204913
577.781900 34.814954 279.192808
577.307600 34.688047 279.169314
576.833200 34.577683 279.137271
576.358600 34.461879 279.123980
575.884000 34.380192 279.102182
575.409300 34.285816 279.081379
574.934400 34.188397 279.046653
574.459500 34.070928 279.021784
573.984400 33.942113 278.991768
573.509200 33.838584 278.954788
573.033900 33.727608 278.916069
572.558600 33.623101 278.879451
572.083100 33.514251 278.839637
571.607500 33.417942 278.792911
571.131800 33.322338 278.755114
570.655900 33.236714 278.715977
570.180100 33.140387 278.673824
569.704000 33.024780 278.631289
569.227800 32.945695 278.583169
568.751600 32.843471 278.530931
568.275300 32.748920 278.476114
567.798800 32.647179 278.413498
567.322200 32.538262 278.354966
566.845500 32.439036 278.295458
566.368700 32.338223 278.229038
565.891800 32.239115 278.166767
565.414900 32.150597 278.104444
564.937700 32.040061 278.034966
564.460500 31.927640 277.962181
563.983200 31.808736 277.886914
563.505700 31.699769 277.808398
563.028200 31.586327 277.727516
562.550500 31.484924 277.643283
562.072800 31.381032 277.559199
561.594800 31.279344 277.473966
561.116900 31.176751 277.381260
560.638800 31.071974 277.285350
560.160600 30.966887 277.191191
559.682300 30.855344 277.086062
559.203900 30.743039 276.982915
558.725300 30.636411 276.880244
558.246700 30.539286 276.777780
557.767900 30.442899 276.667232
557.289100 30.344697 276.555944
556.810200 30.237823 276.445216
556.331100 30.141109 276.329749
555.851900 30.038713 276.216864
555.372600 29.936840 276.094003
554.893200 29.839657 275.966829
554.413700 29.734961 275.834805
553.934100 29.639144 275.705509
553.454300 29.540467 275.574559
552.974500 29.433286 275.433161
552.494600 29.324998 275.295624
552.014500 29.219846 275.157436
551.534400 29.120646 275.012890
551.054100 29.017603 274.867998
550.573700 28.910859 274.718406
550.093300 28.812519 274.561686
549.612700 28.700712 274.402513
549.132000 28.591335 274.242413
548.651100 28.483347 274.076008
548.170200 28.379190 273.906246
547.689100 28.271627 273.731695
547.208000 28.163601 273.558011
546.726700 28.063640 273.384048
546.245400 27.956780 273.206168
545.763900 27.851965 273.028243
545.282300 27.745320 272.842197
544.800700 27.633393 272.652581
544.318800 27.530382 272.456339
543.836900 27.419139 272.261030
543.354900 27.314146 272.060172
542.872800 27.197587 271.860031
542.390500 27.090190 271.659569
541.908200 26.982370 271.448629
541.425700 26.879055 271.238087
540.943100 26.767069 271.021466
540.460400 26.657535 270.806664
539.977700 26.556501 270.579304
539.494800 26.450047 270.350325
539.011800 26.342038 270.118150
538.528600 26.230316 269.887037
538.045400 26.122891 269.652880
537.562100 26.017257 269.412290
537.078600 25.906922 269.167512
536.595000 25.793021 268.921600
536.111400 25.687876 268.672463
535.627600 25.581919 268.421291
535.143700 25.475856 268.164132
534.659700 25.369005 267.906302
534.175600 25.269358 267.641120
533.691300 25.162237 267.372773
533.207000 25.055138 267.098676
532.722600 24.950823 266.826264
532.238000 24.845886 266.545725
531.753400 24.739477 266.265660
531.268600 24.634640 265.979817
530.783700 24.531877 265.687212
530.298700 24.427346 265.389563
529.813600 24.325199 265.086097
529.328400 24.221590 264.781563
528.843000 24.117139 264.478050
528.357600 24.018049 264.162206
527.872000 23.912868 263.846839
527.386400 23.808405 263.524038
526.900600 23.706766 263.201495
526.414700 23.607623 262.875016
525.928700 23.505397 262.539573
525.442600 23.402198 262.198376
524.956400 23.295016 261.856587
524.470000 23.194068 261.514533
523.983600 23.095559 261.161382
523.497100 22.998639 260.799755
523.010400 22.900310 260.440758
522.523600 22.799894 260.074617
522.036700 22.698979 259.702783
521.549700 22.594741 259.324895
521.062600 22.487413 258.949046
520.575400 22.384682 258.565509
520.088100 22.284271 258.168656
519.600600 22.181467 257.770250
519.113100 22.077811 257.369996
518.625400 21.978149 256.964755
518.137700 21.875578 256.554293
517.649800 21.767980 256.129253
517.161800 21.655784 255.712017
516.673700 21.553640 255.288415
516.185500 21.449098 254.847816
515.697100 21.343457 254.396967
515.208700 21.234429 253.941499
514.720200 21.124184 253.482505
514.231400 21.015160 253.020862
513.742700 20.899251 252.556865
513.253800 20.792217 252.075172
512.764800 20.679579 251.597590
512.275700 20.563870 251.106762
511.786400 20.455545 250.592707
511.297100 20.341441 250.079171
510.807600 20.224684 249.568129
510.318100 20.108959 249.040574
509.828400 19.988303 248.524388
509.338600 19.869275 248.001982
508.848800 19.752560 247.452189
508.358700 19.635525 246.895938
507.868600 19.514520 246.332677
507.378400 19.391776 245.755294
506.888000 19.263312 245.182864
506.397600 19.140604 244.585111
505.907000 19.015380 243.984510
505.416300 18.895018 243.358147
504.925500 18.772015 242.724442
504.434600 18.649071 242.089440
503.943600 18.522817 241.454689
503.452500 18.393298 240.812938
502.961200 18.266351 240.140391
502.469800 18.142336 239.464407
501.978400 18.014126 238.772122
501.486800 17.885375 238.079433
500.995100 17.759116 237.374477
500.503300 17.633976 236.645331
500.011400 17.509515 235.911073
499.519300 17.380824 235.154326
499.027200 17.251935 234.400475
498.534900 17.123796 233.623413
498.042600 16.996669 232.826489
497.550100 16.874256 232.028773
497.057500 16.748825 231.190814
496.564800 16.626138 230.336200
496.072000 16.505269 229.486389
495.579000 16.384150 228.631105
495.086000 16.263095 227.732953
494.592800 16.145130 226.860928
494.099500 16.027622 225.958568
493.606200 15.909906 225.047385
493.112700 15.795899 224.129406
492.619000 15.681196 223.167482
492.125300 15.571533 222.186299
491.631500 15.459493 221.214108
491.137500 15.351078 220.218896
490.643500 15.245105 219.195230
490.149300 15.139213 218.156673
489.655000 15.035061 217.103857
489.160600 14.933417 216.021988
488.666100 14.833145 214.921336
488.171400 14.739944 213.803301
487.676700 14.645063 212.666196
487.181800 14.555305 211.529370
486.686900 14.468558 210.374265
486.191800 14.386641 209.202437
485.696600 14.303968 208.029010
485.201300 14.225213 206.797227
484.705800 14.149689 205.584015
484.210300 14.080198 204.376302
483.714600 14.014264 203.122062
483.218900 13.948925 201.838019
482.723000 13.885412 200.538390
482.227000 13.825987 199.269266
481.730900 13.771248 197.957693
481.234600 13.719015 196.655535
480.738300 13.672677 195.330931
480.241900 13.633712 193.994184
479.745300 13.596795 192.635830
479.248600 13.561666 191.267540
478.751800 13.531566 189.897921
478.254900 13.508427 188.528125
477.757900 13.487844 187.131335
477.260800 13.471941 185.763941
476.763500 13.459465 184.358585
476.266200 13.455850 182.975307
475.768700 13.456976 181.563433
475.271100 13.458357 180.147661
474.773400 13.464791 178.708223
474.275600 13.476743 177.271965
473.777600 13.489404 175.847526
473.279600 13.506480 174.428905
472.781400 13.532549 173.016179
472.283100 13.558258 171.572663
471.784800 13.589851 170.167595
471.286300 13.634160 168.732006
470.787600 13.675258 167.289078
470.288900 13.726163 165.838361
469.790000 13.782032 164.411997
469.291100 13.840700 163.010225
468.792000 13.907033 161.623685
468.292800 13.981828 160.254284
467.793500 14.057715 158.853724
467.294100 14.140371 157.458864
466.794500 14.229819 156.063961
466.294900 14.323216 154.692518
465.795100 14.418376 153.374031
465.295200 14.513146 152.069886
464.795200 14.615607 150.777913
464.295100 14.722360 149.464940
463.794900 14.827917 148.160283
463.294600 14.935756 146.910946
462.794100 15.050478 145.664383
462.293500 15.162625 144.473271
461.792800 15.279145 143.262707
461.292100 15.405030 142.065921
460.791100 15.533699 140.879644
460.290100 15.673276 139.705088
459.788900 15.815996 138.538203
459.287700 15.960997 137.399182
458.786300 16.111782 136.273525
458.284800 16.257211 135.167832
457.783200 16.406532 134.034511
457.281500 16.560051 132.931064
456.779600 16.715691 131.885898
456.277700 16.878509 130.854835
455.775600 17.036431 129.817836
455.273400 17.195436 128.827152
454.771100 17.362020 127.844548
454.268700 17.531730 126.884858
453.766200 17.709041 125.931500
453.263500 17.881577 124.979812
452.760800 18.060588 124.059650
452.257900 18.241621 123.137720
451.754900 18.423497 122.241560
451.251800 18.608850 121.348945
450.748500 18.801588 120.467925
450.245200 18.986913 119.602163
449.741700 19.180867 118.738072
449.238200 19.374029 117.903188
448.734500 19.570679 117.060963
448.230700 19.768800 116.240891
447.726700 19.974795 115.428486
447.222700 20.179066 114.626458
446.718600 20.379724 113.826040
446.214300 20.589965 113.042470
445.709900 20.801630 112.266704
445.205400 21.015645 111.498845
444.700800 21.230684 110.740376
444.196000 21.447995 109.990202
443.691200 21.666514 109.246506
443.186200 21.888786 108.511593
442.681200 22.115002 107.789806
442.175900 22.342207 107.066227
441.670600 22.567920 106.355204
441.165200 22.801988 105.648661
440.659600 23.036145 104.951232
440.154000 23.270223 104.251939
439.648200 23.270223 104.251939
