## SPECTRUM TYPE:
LCE

## DATE:
25/06/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
10:58:02

# END TIME:
10:58:02

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
7

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
30 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
983.2307 6.763 243.924 -0.05446 -0.11129 0.798 0.51504 30.0000 9.37 0.5809 0.7523 1.260988 
982.8438 14.361 232.231 -0.31927 -0.41205 0.605 0.95128 30.0000 9.30 0.7539 0.9594 1.261484 
982.4569 10.246 198.980 -0.22047 -0.07583 0.636 0.62386 30.0000 9.31 0.7389 0.9590 1.261981 
982.0699 12.205 108.543 -0.05353 0.15958 -2.472 0.37089 30.0000 9.51 0.7022 0.9348 1.262478 
981.6828 35.626 80.819 0.08147 0.50406 -0.016 0.17331 30.0000 9.46 0.7900 0.9905 1.262976 
981.2957 40.075 69.600 0.17372 0.46711 -0.008 0.08654 30.0000 9.62 0.7772 0.9944 1.263474 
980.9084 45.167 72.299 0.35930 1.12576 0.004 -0.00687 30.0000 9.67 1.0066 1.1922 1.263973 
980.5211 50.564 60.936 1.09311 1.96684 0.009 -0.44264 30.0000 9.66 1.2829 1.4404 1.264472 
980.1337 49.168 83.511 0.20362 1.79021 -0.002 -0.26397 30.0000 9.74 1.0671 1.2691 1.264972 
979.7463 47.256 97.522 -0.22119 1.67515 -0.002 -0.13335 30.0000 9.70 0.9810 1.1019 1.265472 
979.3587 50.679 102.954 -0.61476 2.67263 9.479 -0.55089 30.0000 9.92 0.9662 1.0237 1.265973 
978.9711 44.851 181.211 -2.66891 -0.05642 5.439 0.01390 30.0000 9.86 0.9613 1.1562 1.266474 
978.5834 44.851 194.323 -2.14081 -0.54661 2.498 0.01147 30.0000 9.93 1.2421 1.5239 1.266976 
978.1956 40.386 205.074 -2.01837 -0.94438 6.301 0.36204 30.0000 9.87 1.4956 1.8591 1.267478 
977.8077 36.837 209.894 -1.53629 -0.88318 -2.920 0.51906 30.0000 10.11 1.5887 1.9665 1.267981 
977.4199 33.238 216.937 -1.09969 -0.82678 3.851 0.59890 30.0000 10.04 1.6331 1.9590 1.268484 
977.0319 23.749 187.672 -0.64477 -0.08686 2.067 0.59622 30.0000 10.17 1.2502 1.5208 1.268988 
976.6437 12.180 154.750 -0.21932 0.10344 1.482 0.53556 30.0000 10.16 0.8936 1.3727 1.269493 
976.2556 18.302 141.630 -0.37256 0.29497 -7.206 0.63974 30.0000 10.34 1.0175 1.2128 1.269997 
975.8674 22.386 87.853 0.02331 0.62181 1.289 0.62723 30.0000 10.41 0.9218 0.9936 1.270502 
975.4790 35.267 77.022 0.25903 1.12399 1.092 0.40771 30.0000 10.59 1.1247 1.2095 1.271008 
975.0906 27.923 90.123 -0.00130 0.60675 -1.788 0.41163 30.0000 10.47 0.8829 0.9136 1.271515 
974.7021 31.879 87.919 0.02131 0.58664 -24.341 0.28939 30.0000 10.52 0.8492 0.9149 1.272021 
974.3136 29.282 92.236 -0.02070 0.53013 1.295 0.32429 30.0000 10.55 0.7631 0.8263 1.272529 
973.9250 32.187 91.253 -0.01042 0.47630 0.032 0.22853 30.0000 10.68 0.6724 0.7282 1.273036 
973.5363 38.670 91.267 -0.00900 0.40697 0.067 0.09143 30.0000 10.73 0.6160 0.6555 1.273545 
973.1475 47.132 95.895 -0.02976 0.28822 -6.288 -0.02161 30.0000 10.76 0.5309 0.5531 1.274053 
972.7586 40.896 129.041 -0.05703 0.07032 -2.709 0.01306 30.0000 10.96 0.5024 0.5375 1.274563 
972.3697 70.485 158.577 -0.07691 0.03018 -1.134 -0.10191 30.0000 11.01 0.5030 0.5370 1.275073 
971.9807 79.002 133.543 -0.07943 0.08358 -0.828 -0.28544 30.0000 11.01 0.5180 0.5557 1.275583 
971.5916 80.600 106.498 -0.03893 0.13144 -1.136 -0.40268 30.0000 11.15 0.5996 0.6317 1.276094 
971.2024 87.922 116.618 -0.02064 0.04118 0.584 -0.63390 30.0000 11.44 0.6945 0.7348 1.276605 
970.8131 75.195 108.202 -0.12213 0.37143 0.085 -0.68796 30.0000 11.06 1.0149 1.0435 1.277117 
970.4238 74.213 312.882 0.79335 -0.85429 0.040 -1.89706 30.0000 11.06 0.9121 0.9391 1.277629 
970.0344 41.375 197.753 -44.65276 -14.29638 0.022 5.96514 30.0000 11.44 3.3351 3.9908 1.278142 
969.6449 30.279 150.074 -43.58906 25.09143 0.019 28.38726 30.0000 11.47 1.6004 1.7069 1.278656 
969.2553 33.977 169.285 -139.54242 26.40376 0.006 57.51356 30.0000 11.40 4.2787 5.0434 1.279170 
968.8657 34.994 173.177 -150.14771 17.96390 -4.227 55.07354 30.0000 11.68 6.4142 7.6547 1.279684 
968.4760 35.350 173.905 -83.52035 8.91841 1.403 29.41619 30.0000 11.77 7.7024 9.2218 1.280199 
